Datum Zeit,Collmberg PM10
,µg/m³
31-07-12,10
30-07-12,8
29-07-12,15
28-07-12,20
27-07-12,31
26-07-12,32
25-07-12,27
24-07-12,17
23-07-12,10
22-07-12,8
21-07-12,9
20-07-12,8
19-07-12,10
18-07-12,10
17-07-12,7
16-07-12,8
15-07-12,6
14-07-12,5
13-07-12,5
12-07-12,6
11-07-12,12
10-07-12,10
09-07-12,8
08-07-12,11
07-07-12,13
06-07-12,13
05-07-12,16
04-07-12,19
03-07-12,16
02-07-12,13
01-07-12,13

