Datum Zeit,Klingenthal PM10
,µg/m³
31-07-12,8
30-07-12,9
29-07-12,12
28-07-12,18
27-07-12,26
26-07-12,26
25-07-12,19
24-07-12,16
23-07-12,9
22-07-12,10
21-07-12,11
20-07-12,9
19-07-12,10
18-07-12,10
17-07-12,6
16-07-12,8
15-07-12,7
14-07-12,6
13-07-12,5
12-07-12,5
11-07-12,8
10-07-12,8
09-07-12,8
08-07-12,8
07-07-12,9
06-07-12,10
05-07-12,15
04-07-12,16
03-07-12,13
02-07-12,13
01-07-12,10

