Datum Zeit,Plauen-DWD O3
,µg/m³
01-08-12 00:00,29
31-07-12 23:00,29
31-07-12 22:00,42
31-07-12 21:00,39
31-07-12 20:00,62
31-07-12 19:00,78
31-07-12 18:00,81
31-07-12 17:00,80
31-07-12 16:00,78
31-07-12 15:00,81
31-07-12 14:00,79
31-07-12 13:00,68
31-07-12 12:00,65
31-07-12 11:00,68
31-07-12 10:00,70
31-07-12 09:00,67
31-07-12 08:00,61
31-07-12 07:00,63
31-07-12 06:00,57
31-07-12 05:00,47
31-07-12 04:00,47
31-07-12 03:00,54
31-07-12 02:00,48
31-07-12 01:00,46
31-07-12 00:00,47
30-07-12 23:00,66
30-07-12 22:00,76
30-07-12 21:00,86
30-07-12 20:00,95
30-07-12 19:00,96
30-07-12 18:00,96
30-07-12 17:00,92
30-07-12 16:00,86
30-07-12 15:00,87
30-07-12 14:00,80
30-07-12 13:00,73
30-07-12 12:00,74
30-07-12 11:00,81
30-07-12 10:00,77
30-07-12 09:00,71
30-07-12 08:00,46
30-07-12 07:00,40
30-07-12 06:00,16
30-07-12 05:00,26
30-07-12 04:00,35
30-07-12 03:00,45
30-07-12 02:00,46
30-07-12 01:00,46
30-07-12 00:00,50
29-07-12 23:00,62
29-07-12 22:00,73
29-07-12 21:00,79
29-07-12 20:00,91
29-07-12 19:00,97
29-07-12 18:00,101
29-07-12 17:00,97
29-07-12 16:00,94
29-07-12 15:00,93
29-07-12 14:00,86
29-07-12 13:00,89
29-07-12 12:00,89
29-07-12 11:00,93
29-07-12 10:00,84
29-07-12 09:00,73
29-07-12 08:00,61
29-07-12 07:00,57
29-07-12 06:00,54
29-07-12 05:00,46
29-07-12 04:00,54
29-07-12 03:00,47
29-07-12 02:00,62
29-07-12 01:00,71
29-07-12 00:00,67
28-07-12 23:00,67
28-07-12 22:00,72
28-07-12 21:00,85
28-07-12 20:00,96
28-07-12 19:00,100
28-07-12 18:00,105
28-07-12 17:00,110
28-07-12 16:00,112
28-07-12 15:00,111
28-07-12 14:00,114
28-07-12 13:00,100
28-07-12 12:00,88
28-07-12 11:00,89
28-07-12 10:00,97
28-07-12 09:00,104
28-07-12 08:00,98
28-07-12 07:00,76
28-07-12 06:00,79
28-07-12 05:00,99
28-07-12 04:00,104
28-07-12 03:00,108
28-07-12 02:00,101
28-07-12 01:00,105
28-07-12 00:00,106
27-07-12 23:00,118
27-07-12 22:00,121
27-07-12 21:00,94
27-07-12 20:00,108
27-07-12 19:00,144
27-07-12 18:00,166
27-07-12 17:00,165
27-07-12 16:00,164
27-07-12 15:00,165
27-07-12 14:00,156
27-07-12 13:00,151
27-07-12 12:00,151
27-07-12 11:00,145
27-07-12 10:00,122
27-07-12 09:00,44
27-07-12 08:00,27
27-07-12 07:00,23
27-07-12 06:00,20
27-07-12 05:00,24
27-07-12 04:00,24
27-07-12 03:00,20
27-07-12 02:00,39
27-07-12 01:00,49
27-07-12 00:00,62
26-07-12 23:00,83
26-07-12 22:00,112
26-07-12 21:00,145
26-07-12 20:00,163
26-07-12 19:00,175
26-07-12 18:00,162
26-07-12 17:00,146
26-07-12 16:00,160
26-07-12 15:00,163
26-07-12 14:00,162
26-07-12 13:00,162
26-07-12 12:00,158
26-07-12 11:00,136
26-07-12 10:00,118
26-07-12 09:00,106
26-07-12 08:00,55
26-07-12 07:00,13
26-07-12 06:00,16
26-07-12 05:00,23
26-07-12 04:00,32
26-07-12 03:00,37
26-07-12 02:00,42
26-07-12 01:00,51
26-07-12 00:00,62
25-07-12 23:00,65
25-07-12 22:00,67
25-07-12 21:00,71
25-07-12 20:00,87
25-07-12 19:00,100
25-07-12 18:00,113
25-07-12 17:00,140
25-07-12 16:00,135
25-07-12 15:00,130
25-07-12 14:00,122
25-07-12 13:00,123
25-07-12 12:00,124
25-07-12 11:00,116
25-07-12 10:00,93
25-07-12 09:00,59
25-07-12 08:00,29
25-07-12 07:00,20
25-07-12 06:00,14
25-07-12 05:00,21
25-07-12 04:00,21
25-07-12 03:00,26
25-07-12 02:00,29
25-07-12 01:00,38
25-07-12 00:00,47
24-07-12 23:00,54
24-07-12 22:00,61
24-07-12 21:00,79
24-07-12 20:00,118
24-07-12 19:00,131
24-07-12 18:00,135
24-07-12 17:00,132
24-07-12 16:00,126
24-07-12 15:00,119
24-07-12 14:00,111
24-07-12 13:00,110
24-07-12 12:00,102
24-07-12 11:00,85
24-07-12 10:00,63
24-07-12 09:00,31
24-07-12 08:00,20
24-07-12 07:00,9
24-07-12 06:00,9
24-07-12 05:00,7
24-07-12 04:00,8
24-07-12 03:00,12
24-07-12 02:00,15
24-07-12 01:00,18
24-07-12 00:00,26
23-07-12 23:00,41
23-07-12 22:00,70
23-07-12 21:00,80
23-07-12 20:00,86
23-07-12 19:00,94
23-07-12 18:00,96
23-07-12 17:00,95
23-07-12 16:00,88
23-07-12 15:00,90
23-07-12 14:00,85
23-07-12 13:00,83
23-07-12 12:00,79
23-07-12 11:00,73
23-07-12 10:00,51
23-07-12 09:00,40
23-07-12 08:00,10
23-07-12 07:00,4
23-07-12 06:00,3
23-07-12 05:00,1
23-07-12 04:00,3
23-07-12 03:00,4
23-07-12 02:00,4
23-07-12 01:00,9
23-07-12 00:00,11
22-07-12 23:00,16
22-07-12 22:00,27
22-07-12 21:00,47
22-07-12 20:00,71
22-07-12 19:00,76
22-07-12 18:00,75
22-07-12 17:00,71
22-07-12 16:00,70
22-07-12 15:00,70
22-07-12 14:00,66
22-07-12 13:00,63
22-07-12 12:00,62
22-07-12 11:00,60
22-07-12 10:00,57
22-07-12 09:00,55
22-07-12 08:00,48
22-07-12 07:00,36
22-07-12 06:00,22
22-07-12 05:00,27
22-07-12 04:00,22
22-07-12 03:00,17
22-07-12 02:00,13
22-07-12 01:00,22
22-07-12 00:00,32
21-07-12 23:00,27
21-07-12 22:00,48
21-07-12 21:00,63
21-07-12 20:00,67
21-07-12 19:00,66
21-07-12 18:00,68
21-07-12 17:00,66
21-07-12 16:00,59
21-07-12 15:00,52
21-07-12 14:00,47
21-07-12 13:00,49
21-07-12 12:00,64
21-07-12 11:00,58
21-07-12 10:00,46
21-07-12 09:00,29
21-07-12 08:00,14
21-07-12 07:00,6
21-07-12 06:00,5
21-07-12 05:00,6
21-07-12 04:00,9
21-07-12 03:00,10
21-07-12 02:00,12
21-07-12 01:00,16
21-07-12 00:00,22
20-07-12 23:00,26
20-07-12 22:00,30
20-07-12 21:00,45
20-07-12 20:00,33
20-07-12 19:00,46
20-07-12 18:00,63
20-07-12 17:00,65
