Datum Zeit,Zwickau-Werdauer Straße PM10
,µg/m³
31-07-12,10
30-07-12,11
29-07-12,13
28-07-12,19
27-07-12,35
26-07-12,37
25-07-12,29
24-07-12,23
23-07-12,13
22-07-12,11
21-07-12,15
20-07-12,10
19-07-12,11
18-07-12,13
17-07-12,8
16-07-12,11
15-07-12,7
14-07-12,7
13-07-12,7
12-07-12,8
11-07-12,11
10-07-12,13
09-07-12,9
08-07-12,11
07-07-12,15
06-07-12,19
05-07-12,24
04-07-12,27
03-07-12,32
02-07-12,19
01-07-12,15

