Datum Zeit,Zittau-Ost PM10
,µg/m³
31-07-12,11
30-07-12,13
29-07-12,17
28-07-12,25
27-07-12,38
26-07-12,32
25-07-12,30
24-07-12,26
23-07-12,17
22-07-12,9
21-07-12,11
20-07-12,
19-07-12,
18-07-12,11
17-07-12,9
16-07-12,9
15-07-12,7
14-07-12,11
13-07-12,9
12-07-12,7
11-07-12,16
10-07-12,12
09-07-12,11
08-07-12,13
07-07-12,10
06-07-12,14
05-07-12,29
04-07-12,33
03-07-12,14
02-07-12,19
01-07-12,16

