Datum Zeit,Chemnitz-Leipziger Str. PM10
,µg/m³
31-07-12,24
30-07-12,21
29-07-12,17
28-07-12,26
27-07-12,47
26-07-12,46
25-07-12,44
24-07-12,99
23-07-12,202
22-07-12,12
21-07-12,14
20-07-12,23
19-07-12,19
18-07-12,29
17-07-12,89
16-07-12,33
15-07-12,9
14-07-12,17
13-07-12,47
12-07-12,17
11-07-12,38
10-07-12,34
09-07-12,31
08-07-12,18
07-07-12,19
06-07-12,38
05-07-12,33
04-07-12,29
03-07-12,40
02-07-12,23
01-07-12,16

