Datum Zeit,Schwartenberg PM10
,µg/m³
31-07-12,5
30-07-12,7
29-07-12,12
28-07-12,24
27-07-12,33
26-07-12,33
25-07-12,26
24-07-12,17
23-07-12,8
22-07-12,8
21-07-12,10
20-07-12,8
19-07-12,8
18-07-12,7
17-07-12,5
16-07-12,5
15-07-12,4
14-07-12,6
13-07-12,9
12-07-12,4
11-07-12,8
10-07-12,7
09-07-12,6
08-07-12,13
07-07-12,8
06-07-12,11
05-07-12,21
04-07-12,15
03-07-12,13
02-07-12,14
01-07-12,12

