Datum Zeit,Leipzig-Mitte PM10
,µg/m³
31-07-12,26
30-07-12,23
29-07-12,21
28-07-12,39
27-07-12,55
26-07-12,53
25-07-12,50
24-07-12,24
23-07-12,31
22-07-12,19
21-07-12,32
20-07-12,25
19-07-12,26
18-07-12,31
17-07-12,17
16-07-12,19
15-07-12,11
14-07-12,14
13-07-12,17
12-07-12,19
11-07-12,26
10-07-12,25
09-07-12,21
08-07-12,19
07-07-12,19
06-07-12,
05-07-12,29
04-07-12,23
03-07-12,28
02-07-12,23
01-07-12,16

