Datum Zeit,Bautzen O3
,µg/m³
01-08-12 00:00,30
31-07-12 23:00,30
31-07-12 22:00,31
31-07-12 21:00,50
31-07-12 20:00,68
31-07-12 19:00,76
31-07-12 18:00,78
31-07-12 17:00,77
31-07-12 16:00,76
31-07-12 15:00,87
31-07-12 14:00,88
31-07-12 13:00,85
31-07-12 12:00,
31-07-12 11:00,
31-07-12 10:00,
31-07-12 09:00,66
31-07-12 08:00,44
31-07-12 07:00,28
31-07-12 06:00,17
31-07-12 05:00,20
31-07-12 04:00,24
31-07-12 03:00,27
31-07-12 02:00,30
31-07-12 01:00,33
31-07-12 00:00,36
30-07-12 23:00,41
30-07-12 22:00,38
30-07-12 21:00,39
30-07-12 20:00,48
30-07-12 19:00,65
30-07-12 18:00,73
30-07-12 17:00,80
30-07-12 16:00,69
30-07-12 15:00,91
30-07-12 14:00,85
30-07-12 13:00,90
30-07-12 12:00,93
30-07-12 11:00,92
30-07-12 10:00,89
30-07-12 09:00,83
30-07-12 08:00,62
30-07-12 07:00,45
30-07-12 06:00,40
30-07-12 05:00,50
30-07-12 04:00,59
30-07-12 03:00,62
30-07-12 02:00,57
30-07-12 01:00,59
30-07-12 00:00,48
29-07-12 23:00,41
29-07-12 22:00,36
29-07-12 21:00,48
29-07-12 20:00,73
29-07-12 19:00,83
29-07-12 18:00,92
29-07-12 17:00,96
29-07-12 16:00,84
29-07-12 15:00,99
29-07-12 14:00,113
29-07-12 13:00,114
29-07-12 12:00,112
29-07-12 11:00,100
29-07-12 10:00,91
29-07-12 09:00,93
29-07-12 08:00,88
29-07-12 07:00,79
29-07-12 06:00,70
29-07-12 05:00,76
29-07-12 04:00,80
29-07-12 03:00,79
29-07-12 02:00,83
29-07-12 01:00,76
29-07-12 00:00,90
28-07-12 23:00,102
28-07-12 22:00,98
28-07-12 21:00,82
28-07-12 20:00,93
28-07-12 19:00,99
28-07-12 18:00,104
28-07-12 17:00,113
28-07-12 16:00,120
28-07-12 15:00,135
28-07-12 14:00,138
28-07-12 13:00,142
28-07-12 12:00,139
28-07-12 11:00,132
28-07-12 10:00,121
28-07-12 09:00,112
28-07-12 08:00,106
28-07-12 07:00,106
28-07-12 06:00,122
28-07-12 05:00,125
28-07-12 04:00,128
28-07-12 03:00,126
28-07-12 02:00,126
28-07-12 01:00,121
28-07-12 00:00,110
27-07-12 23:00,108
27-07-12 22:00,94
27-07-12 21:00,115
27-07-12 20:00,134
27-07-12 19:00,147
27-07-12 18:00,172
27-07-12 17:00,171
