Datum Zeit,Plauen-Sued PM10
,µg/m³
31-07-12,14
30-07-12,9
29-07-12,11
28-07-12,17
27-07-12,29
26-07-12,30
25-07-12,24
24-07-12,20
23-07-12,11
22-07-12,10
21-07-12,12
20-07-12,9
19-07-12,11
18-07-12,11
17-07-12,7
16-07-12,8
15-07-12,5
14-07-12,7
13-07-12,6
12-07-12,6
11-07-12,13
10-07-12,11
09-07-12,10
08-07-12,10
07-07-12,13
06-07-12,15
05-07-12,22
04-07-12,24
03-07-12,26
02-07-12,19
01-07-12,12

