Datum Zeit,Radebeul-Wahnsdorf PM10
,µg/m³
30-11-09,23
29-11-09,10
28-11-09,6
27-11-09,10
26-11-09,7
25-11-09,8
24-11-09,8
23-11-09,6
22-11-09,40
21-11-09,46
20-11-09,25
19-11-09,10
18-11-09,7
17-11-09,11
16-11-09,25
15-11-09,18
14-11-09,26
13-11-09,19
12-11-09,21
11-11-09,19
10-11-09,16
09-11-09,21
08-11-09,40
07-11-09,27
06-11-09,24
05-11-09,8
04-11-09,8
03-11-09,25
02-11-09,26
01-11-09,40

