Datum Zeit,Dresden-Nord PM2.5
,µg/m³
30-11-09,18.43
29-11-09,
28-11-09,5.13
27-11-09,
26-11-09,9.43
25-11-09,
24-11-09,8.19
23-11-09,
22-11-09,34.90
21-11-09,
20-11-09,20.36
19-11-09,
18-11-09,3.72
17-11-09,
16-11-09,23.26
15-11-09,
14-11-09,22.45
13-11-09,
12-11-09,19.54
11-11-09,
10-11-09,14.95
09-11-09,
08-11-09,39.54
07-11-09,
06-11-09,20.03
05-11-09,
04-11-09,8.73
03-11-09,
02-11-09,28.01
01-11-09,

