Datum Zeit,Niesky PM10
,µg/m³
30-11-09,15
29-11-09,12
28-11-09,8
27-11-09,9
26-11-09,9
25-11-09,9
24-11-09,7
23-11-09,14
22-11-09,37
21-11-09,43
20-11-09,21
19-11-09,10
18-11-09,7
17-11-09,14
16-11-09,26
15-11-09,23
14-11-09,22
13-11-09,20
12-11-09,22
11-11-09,14
10-11-09,16
09-11-09,16
08-11-09,47
07-11-09,27
06-11-09,16
05-11-09,15
04-11-09,14
03-11-09,23
02-11-09,34
01-11-09,44

