Datum Zeit,Schwartenberg PM2.5
,µg/m³
30-11-09,11.18
29-11-09,
28-11-09,3.06
27-11-09,
26-11-09,2.34
25-11-09,
24-11-09,1.52
23-11-09,
22-11-09,15.79
21-11-09,
20-11-09,10.97
19-11-09,
18-11-09,1.43
17-11-09,
16-11-09,7.11
15-11-09,
14-11-09,13.73
13-11-09,
12-11-09,6.86
11-11-09,
10-11-09,5.33
09-11-09,
08-11-09,10.53
07-11-09,
06-11-09,4.21
05-11-09,
04-11-09,2.34
03-11-09,
02-11-09,3.91
01-11-09,

