Datum Zeit,Zwickau-Werdauer Straße PM10
,µg/m³
30-11-09,30
29-11-09,10
28-11-09,7
27-11-09,12
26-11-09,11
25-11-09,13
24-11-09,11
23-11-09,9
22-11-09,23
21-11-09,48
20-11-09,36
19-11-09,16
18-11-09,9
17-11-09,13
16-11-09,24
15-11-09,15
14-11-09,19
13-11-09,21
12-11-09,27
11-11-09,28
10-11-09,19
09-11-09,26
08-11-09,28
07-11-09,24
06-11-09,29
05-11-09,11
04-11-09,7
03-11-09,14
02-11-09,16
01-11-09,40

