Datum Zeit,Plauen-Sued PM10
,µg/m³
30-11-09,28
29-11-09,10
28-11-09,6
27-11-09,9
26-11-09,9
25-11-09,10
24-11-09,9
23-11-09,6
22-11-09,23
21-11-09,34
20-11-09,25
19-11-09,17
18-11-09,7
17-11-09,12
16-11-09,23
15-11-09,12
14-11-09,14
13-11-09,20
12-11-09,24
11-11-09,23
10-11-09,14
09-11-09,18
08-11-09,25
07-11-09,20
06-11-09,19
05-11-09,11
04-11-09,6
03-11-09,14
02-11-09,19
01-11-09,37

