Datum Zeit,Chemnitz-Mitte PM10
,µg/m³
30-11-09,23
29-11-09,11
28-11-09,6
27-11-09,8
26-11-09,8
25-11-09,8
24-11-09,5
23-11-09,8
22-11-09,24
21-11-09,40
20-11-09,42
19-11-09,11
18-11-09,5
17-11-09,12
16-11-09,21
15-11-09,11
14-11-09,13
13-11-09,13
12-11-09,20
11-11-09,20
10-11-09,12
09-11-09,15
08-11-09,24
07-11-09,18
06-11-09,17
05-11-09,8
04-11-09,5
03-11-09,10
02-11-09,13
01-11-09,29

