Datum Zeit,Dresden-Winckelmannstr. PM10
,µg/m³
30-11-09,23
29-11-09,11
28-11-09,8
27-11-09,8
26-11-09,9
25-11-09,12
24-11-09,6
23-11-09,10
22-11-09,49
21-11-09,51
20-11-09,29
19-11-09,19
18-11-09,6
17-11-09,17
16-11-09,34
15-11-09,23
14-11-09,31
13-11-09,23
12-11-09,20
11-11-09,19
10-11-09,17
09-11-09,24
08-11-09,43
07-11-09,30
06-11-09,24
05-11-09,12
04-11-09,10
03-11-09,30
02-11-09,29
01-11-09,40

