Datum Zeit,Bautzen PM10
,µg/m³
30-11-09,22
29-11-09,15
28-11-09,11
27-11-09,13
26-11-09,13
25-11-09,13
24-11-09,12
23-11-09,19
22-11-09,48
21-11-09,47
20-11-09,27
19-11-09,15
18-11-09,10
17-11-09,18
16-11-09,33
15-11-09,29
14-11-09,27
13-11-09,25
12-11-09,33
11-11-09,29
10-11-09,29
09-11-09,25
08-11-09,54
07-11-09,36
06-11-09,21
05-11-09,20
04-11-09,14
03-11-09,27
02-11-09,40
01-11-09,52

