Datum Zeit,Dresden-Bergstraße PM10
,µg/m³
30-11-09,31
29-11-09,14
28-11-09,12
27-11-09,18
26-11-09,19
25-11-09,20
24-11-09,15
23-11-09,16
22-11-09,50
21-11-09,58
20-11-09,30
19-11-09,29
18-11-09,10
17-11-09,23
16-11-09,40
15-11-09,27
14-11-09,33
13-11-09,30
12-11-09,37
11-11-09,32
10-11-09,33
09-11-09,35
08-11-09,51
07-11-09,31
06-11-09,30
05-11-09,22
04-11-09,14
03-11-09,27
02-11-09,29
01-11-09,45

