Datum Zeit,Leipzig-Luetzner Straße PM10
,µg/m³
30-11-09,38
29-11-09,14
28-11-09,9
27-11-09,15
26-11-09,15
25-11-09,14
24-11-09,15
23-11-09,13
22-11-09,29
21-11-09,46
20-11-09,27
19-11-09,19
18-11-09,13
17-11-09,20
16-11-09,27
15-11-09,21
14-11-09,19
13-11-09,24
12-11-09,34
11-11-09,34
10-11-09,20
09-11-09,31
08-11-09,39
07-11-09,25
06-11-09,21
05-11-09,13
04-11-09,14
03-11-09,28
02-11-09,21
01-11-09,43

