Datum Zeit,Glauchau PM10
,µg/m³
30-11-09,32
29-11-09,14
28-11-09,8
27-11-09,13
26-11-09,11
25-11-09,12
24-11-09,9
23-11-09,14
22-11-09,35
21-11-09,55
20-11-09,45
19-11-09,19
18-11-09,9
17-11-09,14
16-11-09,32
15-11-09,15
14-11-09,23
13-11-09,24
12-11-09,29
11-11-09,26
10-11-09,21
09-11-09,23
08-11-09,32
07-11-09,27
06-11-09,26
05-11-09,13
04-11-09,7
03-11-09,13
02-11-09,19
01-11-09,46

