Datum,Zeit,BEN,NO,NO2,O3,PM10,PM10_Pb,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,ng/m3,µg/m³,µg/m³
2015-07-01,,,,,,20,,,
2015-07-01,01:00,,1,14,29,,,,1.8
2015-07-01,02:00,,1,11,26,,,,1.3
2015-07-01,03:00,,1,13,20,,,,1.3
2015-07-01,04:00,,1,11,20,,,,1.2
2015-07-01,05:00,,1,14,13,,,,1.1
2015-07-01,06:00,,5,15,20,,,,1.2
2015-07-01,07:00,,11,29,26,,,,1.5
2015-07-01,08:00,,7,23,41,,,,1.5
2015-07-01,09:00,,1,12,73,,,,2.6
2015-07-01,10:00,,1,10,76,,,,15.5
2015-07-01,11:00,,2,12,85,,,,23.6
2015-07-01,12:00,,2,14,85,,,,34.1
2015-07-01,13:00,,1,10,88,,,,21.2
2015-07-01,14:00,,2,15,87,,,,28.3
2015-07-01,15:00,,2,13,91,,,,25.6
2015-07-01,16:00,,1,14,92,,,,26.0
2015-07-01,17:00,,1,16,90,,,,30.6
2015-07-01,18:00,,1,4,103,,,,6.4
2015-07-01,19:00,,1,12,92,,,,3.1
2015-07-01,20:00,,1,12,92,,,,2.9
2015-07-01,21:00,,1,8,97,,,,3.2
2015-07-01,22:00,,1,12,81,,,,2.6
2015-07-01,23:00,,1,12,58,,,,2.3
2015-07-02,,,,,,24,,,
2015-07-02,00:00,,1,14,36,,,,1.8
2015-07-02,01:00,,1,11,30,,,,1.8
2015-07-02,02:00,,1,11,28,,,,1.4
2015-07-02,03:00,,1,11,21,,,,1.4
2015-07-02,04:00,,1,11,17,,,,1.2
2015-07-02,05:00,,2,14,11,,,,0.5
2015-07-02,06:00,,8,16,12,,,,1.3
2015-07-02,07:00,,14,28,20,,,,2.1
2015-07-02,08:00,,12,34,29,,,,1.6
2015-07-02,09:00,,2,13,70,,,,2.6
2015-07-02,10:00,,1,7,101,,,,2.5
2015-07-02,11:00,,1,6,117,,,,2.9
2015-07-02,12:00,,1,9,115,,,,12.1
2015-07-02,13:00,,2,15,111,,,,15.7
2015-07-02,14:00,,1,11,114,,,,12.1
2015-07-02,15:00,,1,16,111,,,,22.2
2015-07-02,16:00,,2,19,108,,,,28.7
2015-07-02,17:00,,2,22,103,,,,30.0
2015-07-02,18:00,,1,10,112,,,,7.2
2015-07-02,19:00,,1,14,105,,,,5.2
2015-07-02,20:00,,1,16,103,,,,4.1
2015-07-02,21:00,,1,8,103,,,,3.9
2015-07-02,22:00,,1,14,64,,,,2.8
2015-07-02,23:00,,1,18,39,,,,2.6
2015-07-03,,,,,,21,,,
2015-07-03,00:00,,1,11,34,,,,2.3
2015-07-03,01:00,,1,10,32,,,,1.9
2015-07-03,02:00,,1,11,24,,,,1.5
2015-07-03,03:00,,1,10,16,,,,1.1
2015-07-03,04:00,,1,10,11,,,,0.5
2015-07-03,05:00,,2,14,9,,,,0.5
2015-07-03,06:00,,4,23,33,,,,1.9
2015-07-03,07:00,,1,17,74,,,,3.5
2015-07-03,08:00,,2,12,93,,,,4.4
2015-07-03,09:00,,1,8,108,,,,3.8
2015-07-03,10:00,,1,7,119,,,,4.2
2015-07-03,11:00,,1,6,126,,,,3.9
2015-07-03,12:00,,1,6,131,,,,3.9
2015-07-03,13:00,,1,5,136,,,,3.8
2015-07-03,14:00,,1,5,138,,,,4.2
2015-07-03,15:00,,1,5,137,,,,4.2
2015-07-03,16:00,,1,6,137,,,,4.5
2015-07-03,17:00,,1,6,139,,,,4.7
2015-07-03,18:00,,1,6,138,,,,4.4
2015-07-03,19:00,,1,32,99,,,,4.3
2015-07-03,20:00,,1,9,107,,,,3.3
2015-07-03,21:00,,1,13,84,,,,2.9
2015-07-03,22:00,,1,19,61,,,,2.5
2015-07-03,23:00,,1,21,41,,,,2.0
2015-07-04,00:00,,1,20,29,,,,1.5
2015-07-04,01:00,,1,15,33,,,,1.4
2015-07-04,02:00,,1,12,37,,,,1.4
2015-07-04,03:00,,1,11,35,,,,1.3
2015-07-04,04:00,,1,10,36,,,,1.3
2015-07-04,05:00,,1,12,36,,,,1.4
2015-07-04,06:00,,1,15,73,,,,3.0
2015-07-04,07:00,,1,10,90,,,,3.6
2015-07-04,08:00,,1,7,109,,,,3.0
2015-07-04,09:00,,1,7,114,,,,2.8
2015-07-04,10:00,,1,6,119,,,,2.9
2015-07-04,11:00,,1,6,127,,,,3.0
2015-07-04,12:00,,1,6,143,,,,3.6
2015-07-04,13:00,,3,7,148,,,,4.4
2015-07-04,19:00,,1,23,131,,,,8.3
2015-07-04,20:00,,1,17,92,,,,5.3
2015-07-04,21:00,,1,22,62,,,,3.1
2015-07-04,22:00,,1,21,47,,,,2.9
2015-07-04,23:00,,1,23,50,,,,2.8
2015-07-05,00:00,,1,22,62,,,,2.5
2015-07-05,01:00,,1,16,42,,,,1.9
2015-07-05,02:00,,1,14,42,,,,1.7
2015-07-05,03:00,,1,12,37,,,,1.5
2015-07-05,04:00,,1,10,30,,,,1.3
2015-07-05,05:00,,1,12,43,,,,1.6
2015-07-05,06:00,,1,12,58,,,,1.9
2015-07-05,07:00,,1,12,74,,,,2.5
2015-07-05,08:00,,1,7,89,,,,2.5
2015-07-05,09:00,,1,5,102,,,,2.9
2015-07-05,10:00,,1,4,113,,,,3.4
2015-07-05,11:00,,1,5,115,,,,3.1
2015-07-05,12:00,,1,5,121,,,,5.4
2015-07-05,13:00,,1,4,134,,,,4.6
2015-07-05,20:00,,,,121,,,,3.2
2015-07-05,21:00,,,,107,,,,2.5
2015-07-05,22:00,,,,112,,,,3.1
2015-07-05,23:00,,,,114,,,,3.6
2015-07-06,,,,,,18,,,
2015-07-06,00:00,,,,113,,,,4.7
2015-07-06,01:00,,,,112,,,,4.4
2015-07-06,02:00,,,,126,,,,3.1
2015-07-06,03:00,,,,108,,,,2.2
2015-07-06,04:00,,,,89,,,,1.7
2015-07-06,05:00,,,,80,,,,1.6
2015-07-06,06:00,,,,92,,,,1.8
2015-07-06,07:00,,,,85,,,,1.9
2015-07-06,08:00,,,,97,,,,2.0
2015-07-06,09:00,,1,9,95,,,,1.8
2015-07-06,10:00,,1,7,87,,,,1.7
2015-07-06,11:00,,1,8,78,,,,1.7
2015-07-06,12:00,,1,6,81,,,,1.5
2015-07-06,13:00,,1,5,89,,,,1.6
2015-07-06,14:00,,1,5,101,,,,1.7
2015-07-06,15:00,,1,5,105,,,,1.8
2015-07-06,16:00,,1,5,110,,,,1.9
2015-07-06,17:00,,1,5,115,,,,2.1
2015-07-06,18:00,,1,5,120,,,,2.1
2015-07-06,19:00,,1,4,123,,,,2.2
2015-07-06,20:00,,1,7,114,,,,2.0
2015-07-06,21:00,,1,20,73,,,,1.5
2015-07-06,22:00,,1,14,63,,,,1.8
2015-07-06,23:00,,1,17,51,,,,1.9
2015-07-07,00:00,,1,19,39,,,,1.7
2015-07-07,01:00,,1,17,34,,,,1.4
2015-07-07,02:00,,1,22,35,,,,1.4
2015-07-07,03:00,,1,23,35,,,,1.2
2015-07-07,04:00,,1,22,28,,,,1.1
2015-07-07,05:00,,2,26,23,,,,1.3
2015-07-07,06:00,,3,19,31,,,,2.2
2015-07-07,07:00,,13,39,30,,,,2.7
2015-07-07,08:00,,2,15,73,,,,4.8
