Datum Zeit,Freiberg PM10
,µg/m³
30-11-05,28
29-11-05,30
28-11-05,25
27-11-05,
26-11-05,30
25-11-05,28
24-11-05,36
23-11-05,25
22-11-05,16
21-11-05,14
20-11-05,13
19-11-05,22
18-11-05,19
17-11-05,12
16-11-05,10
15-11-05,24
14-11-05,34
13-11-05,26
12-11-05,39
11-11-05,17
10-11-05,48
09-11-05,37
08-11-05,28
07-11-05,26
06-11-05,18
05-11-05,15
04-11-05,27
03-11-05,22
02-11-05,22
01-11-05,43

