Datum Zeit,Chemnitz-Mitte PM10
,µg/m³
30-11-05,24
29-11-05,22
28-11-05,21
27-11-05,25
26-11-05,21
25-11-05,19
24-11-05,26
23-11-05,18
22-11-05,15
21-11-05,11
20-11-05,14
19-11-05,25
18-11-05,22
17-11-05,11
16-11-05,8
15-11-05,24
14-11-05,36
13-11-05,26
12-11-05,34
11-11-05,18
10-11-05,45
09-11-05,30
08-11-05,19
07-11-05,20
06-11-05,15
05-11-05,13
04-11-05,16
03-11-05,15
02-11-05,18
01-11-05,39

