Datum Zeit,Radebeul-Wahnsdorf PM10
,µg/m³
30-11-05,21
29-11-05,26
28-11-05,28
27-11-05,43
26-11-05,21
25-11-05,21
24-11-05,23
23-11-05,17
22-11-05,12
21-11-05,9
20-11-05,12
19-11-05,20
18-11-05,17
17-11-05,10
16-11-05,8
15-11-05,25
14-11-05,31
13-11-05,37
12-11-05,38
11-11-05,14
10-11-05,42
09-11-05,39
08-11-05,26
07-11-05,22
06-11-05,18
05-11-05,22
04-11-05,46
03-11-05,33
02-11-05,37
01-11-05,51

