Datum Zeit,Glauchau PM10
,µg/m³
31-05-17,
30-05-17,
29-05-17,14
28-05-17,11
27-05-17,12
26-05-17,16
25-05-17,13
24-05-17,12
23-05-17,14
22-05-17,13
21-05-17,11
20-05-17,8
19-05-17,16
18-05-17,14
17-05-17,15
16-05-17,14
15-05-17,14
14-05-17,12
13-05-17,12
12-05-17,14
11-05-17,13
10-05-17,14
09-05-17,11
08-05-17,18
07-05-17,21
06-05-17,21
05-05-17,21
04-05-17,23
03-05-17,17
02-05-17,9
01-05-17,29

