Datum Zeit,Klingenthal PM10
,µg/m³
31-05-17,
30-05-17,
29-05-17,
28-05-17,
27-05-17,
26-05-17,
25-05-17,
24-05-17,8
23-05-17,11
22-05-17,10
21-05-17,8
20-05-17,5
19-05-17,12
18-05-17,12
17-05-17,13
16-05-17,11
15-05-17,9
14-05-17,6
13-05-17,6
12-05-17,10
11-05-17,10
10-05-17,9
09-05-17,6
08-05-17,15
07-05-17,14
06-05-17,11
05-05-17,9
04-05-17,15
03-05-17,9
02-05-17,
01-05-17,19

