Datum,Zeit,BEN,CO,NO,NO2,O3,PM10,PM10_Pb,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,mg/m3,µg/m³,µg/m³,µg/m³,µg/m³,ng/m3,µg/m³,µg/m³
2000-06-01,01:00,,0.2,21,30,2,,,,1.0
2000-06-01,02:00,,0.1,20,25,2,,,,1.0
2000-06-01,03:00,,0.1,25,24,4,,,,1.0
2000-06-01,04:00,,0.1,,,,,,,1.0
2000-06-01,05:00,,0.1,1,16,9,,,,1.0
2000-06-01,06:00,,0.1,3,13,13,,,,
2000-06-01,07:00,,0.3,19,19,25,,,,1.5
2000-06-01,08:00,,0.4,15,20,36,,,,2.2
2000-06-01,09:00,,0.5,25,29,38,,,,1.9
2000-06-01,10:00,,0.4,15,23,65,,,,1.9
2000-06-01,11:00,,0.3,10,20,69,,,,1.0
2000-06-01,12:00,,0.1,9,17,83,,,,1.0
2000-06-01,13:00,,0.2,8,18,93,,,,2.1
2000-06-01,14:00,,0.4,12,21,91,,,,2.6
2000-06-01,15:00,,0.2,10,20,83,,,,1.2
2000-06-01,16:00,,0.1,7,17,89,,,,1.0
2000-06-01,17:00,,0.3,11,29,77,,,,1.0
2000-06-01,18:00,,0.4,11,30,76,,,,1.0
2000-06-01,19:00,,0.4,17,43,62,,,,1.0
2000-06-01,20:00,,0.8,31,61,30,,,,1.1
2000-06-01,21:00,,0.6,58,61,14,,,,2.0
2000-06-01,22:00,,0.3,55,61,9,,,,1.3
2000-06-01,23:00,,0.2,21,36,29,,,,1.0
2000-06-02,00:00,,0.2,17,34,27,,,,1.0
2000-06-02,01:00,,0.1,5,31,15,,,,1.0
2000-06-02,02:00,,0.1,19,27,15,,,,1.0
2000-06-02,03:00,,0.1,,,,,,,1.0
2000-06-02,04:00,,0.3,73,35,3,,,,1.0
2000-06-02,05:00,,,37,27,6,,,,1.0
2000-06-02,06:00,,0.5,80,35,8,,,,
2000-06-02,07:00,,0.9,89,50,12,,,,2.2
2000-06-02,08:00,,0.4,60,47,36,,,,2.9
2000-06-02,09:00,,0.5,49,46,52,,,,2.1
2000-06-02,10:00,,0.7,41,46,62,,,,3.5
2000-06-02,11:00,,0.3,33,40,69,,,,1.5
2000-06-02,12:00,,0.1,31,39,71,,,,1.4
2000-06-02,13:00,,0.2,21,36,80,,,,1.5
2000-06-02,14:00,,0.3,30,47,79,,,,1.3
2000-06-02,15:00,,0.3,23,41,84,,,,1.1
2000-06-02,16:00,,0.2,27,42,85,,,,1.1
2000-06-02,17:00,,0.3,22,48,84,,,,1.0
2000-06-02,18:00,,0.4,22,50,84,,,,1.1
2000-06-02,19:00,,0.6,37,73,48,,,,1.0
2000-06-02,20:00,,1.1,37,72,19,,,,1.7
2000-06-02,21:00,,0.9,18,51,17,,,,1.1
2000-06-02,22:00,,0.5,20,42,11,,,,1.0
2000-06-02,23:00,,0.2,7,34,24,,,,1.0
2000-06-03,00:00,,0.3,9,37,19,,,,1.0
2000-06-03,01:00,,0.1,11,36,13,,,,1.0
2000-06-03,02:00,,0.1,6,31,9,,,,1.0
2000-06-03,03:00,,0.1,,,,,,,1.0
2000-06-03,04:00,,0.1,11,28,5,,,,1.0
2000-06-03,05:00,,0.2,48,29,3,,,,
2000-06-03,06:00,,0.4,25,26,13,,,,1.4
2000-06-03,07:00,,0.5,17,23,26,,,,1.3
2000-06-03,08:00,,0.8,61,46,24,,,,2.2
2000-06-03,09:00,,0.7,54,54,56,,,,2.7
2000-06-03,10:00,,0.3,30,42,91,,,,2.6
2000-06-03,11:00,,0.1,16,32,106,,,,2.0
2000-06-03,12:00,,0.2,20,31,107,,,,1.8
2000-06-03,13:00,,0.1,10,22,114,,,,1.1
2000-06-03,14:00,,0.1,13,28,110,,,,1.4
2000-06-03,15:00,,0.1,18,35,104,,,,1.3
2000-06-03,16:00,,0.1,13,33,109,,,,1.0
2000-06-03,17:00,,0.1,16,34,108,,,,3.0
2000-06-03,18:00,,0.2,7,33,101,,,,1.4
2000-06-03,19:00,,0.6,23,65,35,,,,1.2
2000-06-03,20:00,,0.9,21,52,33,,,,1.0
2000-06-03,21:00,,0.1,2,16,115,,,,1.1
2000-06-03,22:00,,0.2,9,35,78,,,,1.0
2000-06-03,23:00,,0.1,4,26,55,,,,1.0
2000-06-04,00:00,,0.1,3,16,90,,,,1.0
2000-06-04,01:00,,0.2,3,19,82,,,,1.0
2000-06-04,02:00,,0.2,,,,,,,1.0
2000-06-04,03:00,,0.2,8,19,53,,,,1.2
2000-06-04,04:00,,0.1,3,17,37,,,,1.0
2000-06-04,05:00,,,3,17,31,,,,
2000-06-04,06:00,,0.1,1,11,48,,,,1.0
2000-06-04,07:00,,0.2,5,15,49,,,,1.0
