Datum Zeit,Radebeul-Wahnsdorf PM10
,µg/m³
30-09-02,20
29-09-02,21
28-09-02,14
27-09-02,6
26-09-02,14
25-09-02,16
24-09-02,11
23-09-02,12
22-09-02,11
21-09-02,14
20-09-02,18
19-09-02,14
18-09-02,9
17-09-02,12
16-09-02,9
15-09-02,5
14-09-02,20
13-09-02,28
12-09-02,23
11-09-02,30
10-09-02,37
09-09-02,37
08-09-02,24
07-09-02,26
06-09-02,27
05-09-02,21
04-09-02,31
03-09-02,20
02-09-02,11
01-09-02,12

