Datum Zeit,Goerlitz O3
,µg/m³
01-10-02 00:00,2
30-09-02 23:00,2
30-09-02 22:00,3
30-09-02 21:00,3
30-09-02 20:00,3
30-09-02 19:00,10
30-09-02 18:00,26
30-09-02 17:00,31
30-09-02 16:00,27
30-09-02 15:00,32
30-09-02 14:00,71
30-09-02 13:00,70
30-09-02 12:00,51
30-09-02 11:00,42
30-09-02 10:00,12
30-09-02 09:00,6
30-09-02 08:00,4
30-09-02 07:00,3
30-09-02 06:00,4
30-09-02 05:00,3
30-09-02 04:00,2
30-09-02 03:00,2
30-09-02 02:00,2
30-09-02 01:00,2
30-09-02 00:00,2
29-09-02 23:00,2
29-09-02 22:00,2
29-09-02 21:00,2
29-09-02 20:00,3
29-09-02 19:00,5
29-09-02 18:00,14
29-09-02 17:00,32
29-09-02 16:00,34
29-09-02 15:00,37
29-09-02 14:00,41
29-09-02 13:00,45
29-09-02 12:00,39
29-09-02 11:00,30
29-09-02 10:00,24
29-09-02 09:00,25
29-09-02 08:00,24
29-09-02 07:00,15
29-09-02 06:00,17
29-09-02 05:00,9
29-09-02 04:00,19
29-09-02 03:00,28
29-09-02 02:00,21
29-09-02 01:00,14
29-09-02 00:00,6
28-09-02 23:00,4
28-09-02 22:00,4
28-09-02 21:00,3
28-09-02 20:00,3
28-09-02 19:00,9
28-09-02 18:00,15
28-09-02 17:00,36
28-09-02 16:00,43
28-09-02 15:00,50
28-09-02 14:00,48
28-09-02 13:00,51
28-09-02 12:00,45
28-09-02 11:00,37
28-09-02 10:00,33
28-09-02 09:00,26
28-09-02 08:00,22
28-09-02 07:00,28
28-09-02 06:00,30
28-09-02 05:00,33
28-09-02 04:00,36
28-09-02 03:00,31
28-09-02 02:00,32
28-09-02 01:00,25
28-09-02 00:00,29
27-09-02 23:00,35
27-09-02 22:00,36
27-09-02 21:00,40
27-09-02 20:00,33
27-09-02 19:00,29
27-09-02 18:00,27
27-09-02 17:00,32
27-09-02 16:00,31
27-09-02 15:00,30
27-09-02 14:00,30
