Datum Zeit,Leipzig-Luetzner Straße PM10
,µg/m³
30-09-02,36
29-09-02,32
28-09-02,21
27-09-02,17
26-09-02,18
25-09-02,23
24-09-02,22
23-09-02,16
22-09-02,13
21-09-02,18
20-09-02,32
19-09-02,33
18-09-02,19
17-09-02,18
16-09-02,19
15-09-02,9
14-09-02,21
13-09-02,46
12-09-02,36
11-09-02,57
10-09-02,74
09-09-02,52
08-09-02,29
07-09-02,39
06-09-02,59
05-09-02,39
04-09-02,46
03-09-02,40
02-09-02,38
01-09-02,22

