Datum Zeit,Schwartenberg PM2.5
,µg/m³
30-09-02,16.71
29-09-02,
28-09-02,3.85
27-09-02,
26-09-02,0.89
25-09-02,
24-09-02,8.44
23-09-02,
22-09-02,3.15
21-09-02,
20-09-02,14.17
19-09-02,
18-09-02,4.17
17-09-02,
16-09-02,4.19
15-09-02,
14-09-02,13.18
13-09-02,
12-09-02,6.89
11-09-02,
10-09-02,30.11
09-09-02,
08-09-02,16.65
07-09-02,
06-09-02,16.10
05-09-02,
04-09-02,18.24
03-09-02,
02-09-02,3.83
01-09-02,

