Datum Zeit,Dresden-Nord PM10
,µg/m³
30-09-02,29
29-09-02,23
28-09-02,18
27-09-02,13
26-09-02,21
25-09-02,23
24-09-02,14
23-09-02,14
22-09-02,15
21-09-02,18
20-09-02,28
19-09-02,21
18-09-02,21
17-09-02,24
16-09-02,22
15-09-02,12
14-09-02,25
13-09-02,37
12-09-02,
11-09-02,36
10-09-02,45
09-09-02,43
08-09-02,28
07-09-02,33
06-09-02,31
05-09-02,33
04-09-02,40
03-09-02,28
02-09-02,18
01-09-02,15

