Datum Zeit,Radebeul-Wahnsdorf NO2
,µg/m³
01-02-02 00:00,17
31-01-02 23:00,32
31-01-02 22:00,45
31-01-02 21:00,22
31-01-02 20:00,23
31-01-02 19:00,19
31-01-02 18:00,16
31-01-02 17:00,13
31-01-02 16:00,11
31-01-02 15:00,10
31-01-02 14:00,12
31-01-02 13:00,20
31-01-02 12:00,22
31-01-02 11:00,20
31-01-02 10:00,20
31-01-02 09:00,21
31-01-02 08:00,28
31-01-02 07:00,24
31-01-02 06:00,17
31-01-02 05:00,16
31-01-02 04:00,17
31-01-02 03:00,17
31-01-02 02:00,15
31-01-02 01:00,17
31-01-02 00:00,21
30-01-02 23:00,28
30-01-02 22:00,30
30-01-02 21:00,32
30-01-02 20:00,41
30-01-02 19:00,48
30-01-02 18:00,57
30-01-02 17:00,31
30-01-02 16:00,18
30-01-02 15:00,16
30-01-02 14:00,13
30-01-02 13:00,14
30-01-02 12:00,16
30-01-02 11:00,24
30-01-02 10:00,25
30-01-02 09:00,18
30-01-02 08:00,12
30-01-02 07:00,11
30-01-02 06:00,9
30-01-02 05:00,9
30-01-02 04:00,9
30-01-02 03:00,10
30-01-02 02:00,12
30-01-02 01:00,14
30-01-02 00:00,16
29-01-02 23:00,17
29-01-02 22:00,17
29-01-02 21:00,25
29-01-02 20:00,19
29-01-02 19:00,15
29-01-02 18:00,14
29-01-02 17:00,14
29-01-02 16:00,14
29-01-02 15:00,13
29-01-02 14:00,11
29-01-02 13:00,12
29-01-02 12:00,11
29-01-02 11:00,14
29-01-02 10:00,16
29-01-02 09:00,17
29-01-02 08:00,15
29-01-02 07:00,13
29-01-02 06:00,11
29-01-02 05:00,7
29-01-02 04:00,7
29-01-02 03:00,7
29-01-02 02:00,7
29-01-02 01:00,7
29-01-02 00:00,8
28-01-02 23:00,7
28-01-02 22:00,6
28-01-02 21:00,7
28-01-02 20:00,7
28-01-02 19:00,8
28-01-02 18:00,9
28-01-02 17:00,12
28-01-02 16:00,12
28-01-02 15:00,11
28-01-02 14:00,10
28-01-02 13:00,11
28-01-02 12:00,11
28-01-02 11:00,16
28-01-02 10:00,13
28-01-02 09:00,15
28-01-02 08:00,15
28-01-02 07:00,15
28-01-02 06:00,13
28-01-02 05:00,13
28-01-02 04:00,9
28-01-02 03:00,9
28-01-02 02:00,17
28-01-02 01:00,43
28-01-02 00:00,19
27-01-02 23:00,12
27-01-02 22:00,11
27-01-02 21:00,13
27-01-02 20:00,12
27-01-02 19:00,12
27-01-02 18:00,11
27-01-02 17:00,9
27-01-02 16:00,8
27-01-02 15:00,8
27-01-02 14:00,7
27-01-02 13:00,8
27-01-02 12:00,8
27-01-02 11:00,9
27-01-02 10:00,5
27-01-02 09:00,6
27-01-02 08:00,6
27-01-02 07:00,6
27-01-02 06:00,6
27-01-02 05:00,5
27-01-02 04:00,6
27-01-02 03:00,6
27-01-02 02:00,6
27-01-02 01:00,6
27-01-02 00:00,7
26-01-02 23:00,8
26-01-02 22:00,8
26-01-02 21:00,8
26-01-02 20:00,8
26-01-02 19:00,9
26-01-02 18:00,10
26-01-02 17:00,13
26-01-02 16:00,10
26-01-02 15:00,8
26-01-02 14:00,7
26-01-02 13:00,8
26-01-02 12:00,12
26-01-02 11:00,8
26-01-02 10:00,9
26-01-02 09:00,8
26-01-02 08:00,8
26-01-02 07:00,9
26-01-02 06:00,13
26-01-02 05:00,19
26-01-02 04:00,14
26-01-02 03:00,16
26-01-02 02:00,18
26-01-02 01:00,24
26-01-02 00:00,22
25-01-02 23:00,24
25-01-02 22:00,24
25-01-02 21:00,33
25-01-02 20:00,40
25-01-02 19:00,18
25-01-02 18:00,16
25-01-02 17:00,16
25-01-02 16:00,13
25-01-02 15:00,11
25-01-02 14:00,11
25-01-02 13:00,10
25-01-02 12:00,11
25-01-02 11:00,11
25-01-02 10:00,11
25-01-02 09:00,12
25-01-02 08:00,8
25-01-02 07:00,5
25-01-02 06:00,5
25-01-02 05:00,5
25-01-02 04:00,5
25-01-02 03:00,9
25-01-02 02:00,11
25-01-02 01:00,11
25-01-02 00:00,13
24-01-02 23:00,11
24-01-02 22:00,11
24-01-02 21:00,13
24-01-02 20:00,17
24-01-02 19:00,20
24-01-02 18:00,24
24-01-02 17:00,22
24-01-02 16:00,22
24-01-02 15:00,19
24-01-02 14:00,18
24-01-02 13:00,25
24-01-02 12:00,19
24-01-02 11:00,24
24-01-02 10:00,24
24-01-02 09:00,29
24-01-02 08:00,27
24-01-02 07:00,18
24-01-02 06:00,15
24-01-02 05:00,17
24-01-02 04:00,15
24-01-02 03:00,15
24-01-02 02:00,15
24-01-02 01:00,15
24-01-02 00:00,23
23-01-02 23:00,21
23-01-02 22:00,21
23-01-02 21:00,23
23-01-02 20:00,29
23-01-02 19:00,37
23-01-02 18:00,55
23-01-02 17:00,43
23-01-02 16:00,31
23-01-02 15:00,18
23-01-02 14:00,16
23-01-02 13:00,18
23-01-02 12:00,17
23-01-02 11:00,14
23-01-02 10:00,19
23-01-02 09:00,21
23-01-02 08:00,18
23-01-02 07:00,17
23-01-02 06:00,13
23-01-02 05:00,11
23-01-02 04:00,12
23-01-02 03:00,11
23-01-02 02:00,11
23-01-02 01:00,12
23-01-02 00:00,14
22-01-02 23:00,14
22-01-02 22:00,15
22-01-02 21:00,20
22-01-02 20:00,21
22-01-02 19:00,23
22-01-02 18:00,21
22-01-02 17:00,22
22-01-02 16:00,21
22-01-02 15:00,21
22-01-02 14:00,18
22-01-02 13:00,16
22-01-02 12:00,32
22-01-02 11:00,44
22-01-02 10:00,52
22-01-02 09:00,44
22-01-02 08:00,41
22-01-02 07:00,22
22-01-02 06:00,19
22-01-02 05:00,13
22-01-02 04:00,11
22-01-02 03:00,12
22-01-02 02:00,14
22-01-02 01:00,15
22-01-02 00:00,16
21-01-02 23:00,16
21-01-02 22:00,17
21-01-02 21:00,19
21-01-02 20:00,21
21-01-02 19:00,25
21-01-02 18:00,27
21-01-02 17:00,21
21-01-02 16:00,19
21-01-02 15:00,18
21-01-02 14:00,22
21-01-02 13:00,24
21-01-02 12:00,18
21-01-02 11:00,19
21-01-02 10:00,14
21-01-02 09:00,14
21-01-02 08:00,12
21-01-02 07:00,11
21-01-02 06:00,10
21-01-02 05:00,10
21-01-02 04:00,8
21-01-02 03:00,9
21-01-02 02:00,10
21-01-02 01:00,9
21-01-02 00:00,9
20-01-02 23:00,9
20-01-02 22:00,10
20-01-02 21:00,11
20-01-02 20:00,12
20-01-02 19:00,14
20-01-02 18:00,14
20-01-02 17:00,15
20-01-02 16:00,14
20-01-02 15:00,15
20-01-02 14:00,11
20-01-02 13:00,10
20-01-02 12:00,11
20-01-02 11:00,13
20-01-02 10:00,11
20-01-02 09:00,10
20-01-02 08:00,11
20-01-02 07:00,11
20-01-02 06:00,11
20-01-02 05:00,10
20-01-02 04:00,11
20-01-02 03:00,11
20-01-02 02:00,12
20-01-02 01:00,13
20-01-02 00:00,14
19-01-02 23:00,16
19-01-02 22:00,16
19-01-02 21:00,18
19-01-02 20:00,19
19-01-02 19:00,21
19-01-02 18:00,22
19-01-02 17:00,23
19-01-02 16:00,22
19-01-02 15:00,22
19-01-02 14:00,24
19-01-02 13:00,24
19-01-02 12:00,34
19-01-02 11:00,36
19-01-02 10:00,45
19-01-02 09:00,44
19-01-02 08:00,51
19-01-02 07:00,40
19-01-02 06:00,36
19-01-02 05:00,40
19-01-02 04:00,46
19-01-02 03:00,36
19-01-02 02:00,33
19-01-02 01:00,30
19-01-02 00:00,33
18-01-02 23:00,33
18-01-02 22:00,33
18-01-02 21:00,35
18-01-02 20:00,33
18-01-02 19:00,44
18-01-02 18:00,64
18-01-02 17:00,62
18-01-02 16:00,55
18-01-02 15:00,45
18-01-02 14:00,37
18-01-02 13:00,37
18-01-02 12:00,39
18-01-02 11:00,43
18-01-02 10:00,51
18-01-02 09:00,54
18-01-02 08:00,55
18-01-02 07:00,53
18-01-02 06:00,52
18-01-02 05:00,55
18-01-02 04:00,56
18-01-02 03:00,55
18-01-02 02:00,55
18-01-02 01:00,56
18-01-02 00:00,57
17-01-02 23:00,58
17-01-02 22:00,57
17-01-02 21:00,58
17-01-02 20:00,60
17-01-02 19:00,60
17-01-02 18:00,61
17-01-02 17:00,60
17-01-02 16:00,57
17-01-02 15:00,48
17-01-02 14:00,45
17-01-02 13:00,48
17-01-02 12:00,51
17-01-02 11:00,51
17-01-02 10:00,55
17-01-02 09:00,57
17-01-02 08:00,55
17-01-02 07:00,53
17-01-02 06:00,53
17-01-02 05:00,52
17-01-02 04:00,51
17-01-02 03:00,40
17-01-02 02:00,39
17-01-02 01:00,47
17-01-02 00:00,57
16-01-02 23:00,58
16-01-02 22:00,63
16-01-02 21:00,64
16-01-02 20:00,63
16-01-02 19:00,71
16-01-02 18:00,39
16-01-02 17:00,26
16-01-02 16:00,52
16-01-02 15:00,48
16-01-02 14:00,40
16-01-02 13:00,37
16-01-02 12:00,33
16-01-02 11:00,32
16-01-02 10:00,30
16-01-02 09:00,35
16-01-02 08:00,34
16-01-02 07:00,33
16-01-02 06:00,30
16-01-02 05:00,26
16-01-02 04:00,25
16-01-02 03:00,26
16-01-02 02:00,27
16-01-02 01:00,30
16-01-02 00:00,30
15-01-02 23:00,41
15-01-02 22:00,43
15-01-02 21:00,43
15-01-02 20:00,42
15-01-02 19:00,43
15-01-02 18:00,40
15-01-02 17:00,38
15-01-02 16:00,31
15-01-02 15:00,26
15-01-02 14:00,25
15-01-02 13:00,21
15-01-02 12:00,22
15-01-02 11:00,29
15-01-02 10:00,35
15-01-02 09:00,52
15-01-02 08:00,63
15-01-02 07:00,63
15-01-02 06:00,55
15-01-02 05:00,51
15-01-02 04:00,54
15-01-02 03:00,56
15-01-02 02:00,59
15-01-02 01:00,60
15-01-02 00:00,59
14-01-02 23:00,61
14-01-02 22:00,63
14-01-02 21:00,63
14-01-02 20:00,63
14-01-02 19:00,63
14-01-02 18:00,67
14-01-02 17:00,63
14-01-02 16:00,51
14-01-02 15:00,45
14-01-02 14:00,47
14-01-02 13:00,54
14-01-02 12:00,59
14-01-02 11:00,49
14-01-02 10:00,41
14-01-02 09:00,41
14-01-02 08:00,46
14-01-02 07:00,46
14-01-02 06:00,48
14-01-02 05:00,44
14-01-02 04:00,44
14-01-02 03:00,48
14-01-02 02:00,42
14-01-02 01:00,45
14-01-02 00:00,51
13-01-02 23:00,53
13-01-02 22:00,55
13-01-02 21:00,58
13-01-02 20:00,60
13-01-02 19:00,61
13-01-02 18:00,60
13-01-02 17:00,49
13-01-02 16:00,35
13-01-02 15:00,37
13-01-02 14:00,31
13-01-02 13:00,33
13-01-02 12:00,33
13-01-02 11:00,39
13-01-02 10:00,40
13-01-02 09:00,43
13-01-02 08:00,47
13-01-02 07:00,47
13-01-02 06:00,48
13-01-02 05:00,47
13-01-02 04:00,42
13-01-02 03:00,42
13-01-02 02:00,42
13-01-02 01:00,41
13-01-02 00:00,40
12-01-02 23:00,41
12-01-02 22:00,41
12-01-02 21:00,42
12-01-02 20:00,42
12-01-02 19:00,45
12-01-02 18:00,43
12-01-02 17:00,40
12-01-02 16:00,38
12-01-02 15:00,33
12-01-02 14:00,29
12-01-02 13:00,32
12-01-02 12:00,38
12-01-02 11:00,40
12-01-02 10:00,44
12-01-02 09:00,48
12-01-02 08:00,54
12-01-02 07:00,54
12-01-02 06:00,58
12-01-02 05:00,59
12-01-02 04:00,61
12-01-02 03:00,64
12-01-02 02:00,64
12-01-02 01:00,65
12-01-02 00:00,67
11-01-02 23:00,68
11-01-02 22:00,68
11-01-02 21:00,64
11-01-02 20:00,63
11-01-02 19:00,64
11-01-02 18:00,62
11-01-02 17:00,63
11-01-02 16:00,62
11-01-02 15:00,53
11-01-02 14:00,46
11-01-02 13:00,45
11-01-02 12:00,45
11-01-02 11:00,50
11-01-02 10:00,54
11-01-02 09:00,56
11-01-02 08:00,56
11-01-02 07:00,55
11-01-02 06:00,55
11-01-02 05:00,54
11-01-02 04:00,55
11-01-02 03:00,55
11-01-02 02:00,54
11-01-02 01:00,48
11-01-02 00:00,48
10-01-02 23:00,47
10-01-02 22:00,49
10-01-02 21:00,53
10-01-02 20:00,56
10-01-02 19:00,56
10-01-02 18:00,52
10-01-02 17:00,51
10-01-02 16:00,
10-01-02 15:00,
10-01-02 14:00,53
10-01-02 13:00,51
10-01-02 12:00,59
10-01-02 11:00,59
10-01-02 10:00,53
10-01-02 09:00,55
10-01-02 08:00,53
10-01-02 07:00,53
10-01-02 06:00,51
10-01-02 05:00,51
10-01-02 04:00,52
10-01-02 03:00,52
10-01-02 02:00,54
10-01-02 01:00,55
10-01-02 00:00,54
09-01-02 23:00,54
09-01-02 22:00,55
09-01-02 21:00,55
09-01-02 20:00,56
09-01-02 19:00,56
09-01-02 18:00,55
09-01-02 17:00,62
09-01-02 16:00,65
09-01-02 15:00,58
09-01-02 14:00,48
09-01-02 13:00,42
09-01-02 12:00,39
09-01-02 11:00,42
09-01-02 10:00,44
09-01-02 09:00,43
09-01-02 08:00,44
09-01-02 07:00,40
09-01-02 06:00,31
09-01-02 05:00,25
09-01-02 04:00,24
09-01-02 03:00,23
09-01-02 02:00,28
09-01-02 01:00,32
09-01-02 00:00,45
08-01-02 23:00,43
08-01-02 22:00,42
08-01-02 21:00,37
08-01-02 20:00,31
08-01-02 19:00,30
08-01-02 18:00,28
08-01-02 17:00,28
08-01-02 16:00,24
08-01-02 15:00,23
08-01-02 14:00,22
08-01-02 13:00,21
08-01-02 12:00,20
08-01-02 11:00,25
08-01-02 10:00,22
08-01-02 09:00,19
08-01-02 08:00,19
08-01-02 07:00,13
08-01-02 06:00,13
08-01-02 05:00,11
08-01-02 04:00,11
08-01-02 03:00,11
08-01-02 02:00,12
08-01-02 01:00,14
08-01-02 00:00,20
07-01-02 23:00,26
07-01-02 22:00,26
07-01-02 21:00,27
07-01-02 20:00,34
07-01-02 19:00,30
07-01-02 18:00,24
07-01-02 17:00,29
07-01-02 16:00,36
07-01-02 15:00,36
07-01-02 14:00,32
07-01-02 13:00,30
07-01-02 12:00,30
07-01-02 11:00,30
07-01-02 10:00,32
07-01-02 09:00,35
07-01-02 08:00,34
