Datum Zeit,Glauchau SO2
,µg/m³
01-02-02 00:00,2.4
31-01-02 23:00,3.1
31-01-02 22:00,3.6
31-01-02 21:00,4.2
31-01-02 20:00,4.6
31-01-02 19:00,6.3
31-01-02 18:00,4.5
31-01-02 17:00,3.2
31-01-02 16:00,3.1
31-01-02 15:00,2.5
31-01-02 14:00,3.4
31-01-02 13:00,4.3
31-01-02 12:00,4.8
31-01-02 11:00,4.8
31-01-02 10:00,5.5
31-01-02 09:00,5.1
31-01-02 08:00,5.3
31-01-02 07:00,4.7
31-01-02 06:00,4.4
31-01-02 05:00,3.5
31-01-02 04:00,3.3
31-01-02 03:00,3.1
31-01-02 02:00,3.3
31-01-02 01:00,4.3
31-01-02 00:00,4.7
30-01-02 23:00,5.4
30-01-02 22:00,5.9
30-01-02 21:00,5.6
30-01-02 20:00,6.0
30-01-02 19:00,6.2
30-01-02 18:00,5.7
30-01-02 17:00,6.2
30-01-02 16:00,5.6
30-01-02 15:00,5.7
30-01-02 14:00,5.0
30-01-02 13:00,5.4
30-01-02 12:00,6.4
30-01-02 11:00,6.6
30-01-02 10:00,6.4
30-01-02 09:00,4.5
30-01-02 08:00,4.9
30-01-02 07:00,4.7
30-01-02 06:00,4.7
30-01-02 05:00,4.1
30-01-02 04:00,4.3
30-01-02 03:00,4.4
30-01-02 02:00,4.0
30-01-02 01:00,2.0
30-01-02 00:00,1.0
29-01-02 23:00,1.0
29-01-02 22:00,1.0
29-01-02 21:00,1.0
29-01-02 20:00,1.0
29-01-02 19:00,1.0
29-01-02 18:00,1.1
29-01-02 17:00,1.0
29-01-02 16:00,1.0
29-01-02 15:00,1.0
29-01-02 14:00,1.0
29-01-02 13:00,1.0
29-01-02 12:00,1.0
29-01-02 11:00,
29-01-02 10:00,1.4
29-01-02 09:00,1.3
29-01-02 08:00,1.0
29-01-02 07:00,1.0
29-01-02 06:00,1.0
29-01-02 05:00,
29-01-02 04:00,1.0
29-01-02 03:00,1.0
29-01-02 02:00,1.0
29-01-02 01:00,2.1
29-01-02 00:00,2.7
28-01-02 23:00,2.1
28-01-02 22:00,2.6
28-01-02 21:00,2.6
28-01-02 20:00,2.8
28-01-02 19:00,2.3
28-01-02 18:00,2.5
28-01-02 17:00,3.2
28-01-02 16:00,3.4
28-01-02 15:00,3.6
28-01-02 14:00,3.8
28-01-02 13:00,3.7
28-01-02 12:00,3.2
28-01-02 11:00,4.0
28-01-02 10:00,3.5
28-01-02 09:00,3.7
28-01-02 08:00,3.9
28-01-02 07:00,4.2
28-01-02 06:00,4.3
28-01-02 05:00,
28-01-02 04:00,3.3
28-01-02 03:00,2.8
28-01-02 02:00,2.7
28-01-02 01:00,1.8
28-01-02 00:00,2.1
27-01-02 23:00,1.9
27-01-02 22:00,3.2
27-01-02 21:00,5.5
27-01-02 20:00,4.4
27-01-02 19:00,3.1
27-01-02 18:00,3.1
27-01-02 17:00,3.0
27-01-02 16:00,3.0
27-01-02 15:00,2.6
27-01-02 14:00,1.9
27-01-02 13:00,2.2
27-01-02 12:00,2.5
27-01-02 11:00,1.4
27-01-02 10:00,1.0
27-01-02 09:00,1.6
27-01-02 08:00,1.2
27-01-02 07:00,1.0
27-01-02 06:00,
27-01-02 05:00,1.3
27-01-02 04:00,2.0
27-01-02 03:00,1.5
27-01-02 02:00,1.3
27-01-02 01:00,1.4
27-01-02 00:00,1.3
26-01-02 23:00,1.0
26-01-02 22:00,1.4
26-01-02 21:00,1.5
26-01-02 20:00,1.4
26-01-02 19:00,2.0
26-01-02 18:00,2.2
26-01-02 17:00,1.7
26-01-02 16:00,2.1
26-01-02 15:00,2.5
26-01-02 14:00,1.7
26-01-02 13:00,2.1
26-01-02 12:00,2.0
26-01-02 11:00,1.7
26-01-02 10:00,1.7
26-01-02 09:00,1.1
26-01-02 08:00,1.0
26-01-02 07:00,1.2
26-01-02 06:00,
26-01-02 05:00,1.2
26-01-02 04:00,2.0
26-01-02 03:00,1.9
26-01-02 02:00,2.2
26-01-02 01:00,4.3
26-01-02 00:00,5.4
25-01-02 23:00,5.0
25-01-02 22:00,6.3
25-01-02 21:00,6.7
25-01-02 20:00,8.5
25-01-02 19:00,6.0
25-01-02 18:00,5.2
25-01-02 17:00,4.9
25-01-02 16:00,6.4
25-01-02 15:00,5.8
25-01-02 14:00,5.3
25-01-02 13:00,5.2
25-01-02 12:00,3.6
25-01-02 11:00,3.7
25-01-02 10:00,3.9
25-01-02 09:00,4.9
25-01-02 08:00,1.9
25-01-02 07:00,
25-01-02 06:00,2.2
25-01-02 05:00,2.0
25-01-02 04:00,2.4
25-01-02 03:00,2.5
25-01-02 02:00,2.9
25-01-02 01:00,2.0
25-01-02 00:00,2.3
24-01-02 23:00,1.4
24-01-02 22:00,1.7
24-01-02 21:00,2.2
24-01-02 20:00,2.5
24-01-02 19:00,3.0
24-01-02 18:00,3.0
24-01-02 17:00,2.4
24-01-02 16:00,2.3
24-01-02 15:00,2.7
24-01-02 14:00,2.2
24-01-02 13:00,3.3
24-01-02 12:00,3.5
24-01-02 11:00,3.5
24-01-02 10:00,3.5
24-01-02 09:00,2.9
24-01-02 08:00,2.5
24-01-02 07:00,
24-01-02 06:00,1.2
24-01-02 05:00,1.1
24-01-02 04:00,1.3
24-01-02 03:00,1.4
24-01-02 02:00,1.7
24-01-02 01:00,2.3
24-01-02 00:00,3.1
23-01-02 23:00,3.4
23-01-02 22:00,3.8
23-01-02 21:00,4.0
23-01-02 20:00,4.8
23-01-02 19:00,5.1
23-01-02 18:00,3.7
23-01-02 17:00,4.2
23-01-02 16:00,3.9
23-01-02 15:00,3.6
23-01-02 14:00,4.1
23-01-02 13:00,3.7
23-01-02 12:00,3.9
23-01-02 11:00,4.1
23-01-02 10:00,4.9
23-01-02 09:00,3.5
23-01-02 08:00,
23-01-02 07:00,2.4
23-01-02 06:00,2.6
23-01-02 05:00,3.0
23-01-02 04:00,3.1
23-01-02 03:00,2.8
23-01-02 02:00,3.0
23-01-02 01:00,2.5
23-01-02 00:00,2.3
22-01-02 23:00,2.5
22-01-02 22:00,2.3
22-01-02 21:00,2.9
22-01-02 20:00,3.1
22-01-02 19:00,3.5
22-01-02 18:00,3.2
22-01-02 17:00,4.0
22-01-02 16:00,4.2
22-01-02 15:00,4.7
22-01-02 14:00,5.5
22-01-02 13:00,5.4
22-01-02 12:00,5.5
22-01-02 11:00,5.4
22-01-02 10:00,6.9
22-01-02 09:00,6.7
22-01-02 08:00,
22-01-02 07:00,3.0
22-01-02 06:00,1.6
22-01-02 05:00,2.0
22-01-02 04:00,1.9
22-01-02 03:00,2.1
22-01-02 02:00,2.4
22-01-02 01:00,1.9
22-01-02 00:00,2.5
21-01-02 23:00,2.4
21-01-02 22:00,2.1
21-01-02 21:00,2.6
21-01-02 20:00,3.1
21-01-02 19:00,3.4
21-01-02 18:00,3.6
21-01-02 17:00,3.3
21-01-02 16:00,3.4
21-01-02 15:00,3.5
21-01-02 14:00,3.8
21-01-02 13:00,3.3
21-01-02 12:00,2.8
21-01-02 11:00,2.2
21-01-02 10:00,2.5
21-01-02 09:00,
21-01-02 08:00,2.2
21-01-02 07:00,1.7
21-01-02 06:00,1.5
21-01-02 05:00,1.0
21-01-02 04:00,1.0
21-01-02 03:00,1.0
21-01-02 02:00,1.2
21-01-02 01:00,3.0
21-01-02 00:00,3.6
20-01-02 23:00,3.8
20-01-02 22:00,3.8
20-01-02 21:00,4.5
20-01-02 20:00,4.4
20-01-02 19:00,4.8
20-01-02 18:00,4.8
20-01-02 17:00,4.9
20-01-02 16:00,5.2
20-01-02 15:00,5.7
20-01-02 14:00,4.8
20-01-02 13:00,4.6
20-01-02 12:00,5.4
20-01-02 11:00,7.4
20-01-02 10:00,5.2
20-01-02 09:00,
20-01-02 08:00,3.7
20-01-02 07:00,4.0
20-01-02 06:00,3.9
20-01-02 05:00,4.1
20-01-02 04:00,3.9
20-01-02 03:00,3.9
20-01-02 02:00,4.7
20-01-02 01:00,4.1
20-01-02 00:00,3.7
19-01-02 23:00,3.7
19-01-02 22:00,4.6
19-01-02 21:00,4.0
19-01-02 20:00,4.5
19-01-02 19:00,4.4
19-01-02 18:00,4.5
19-01-02 17:00,5.2
19-01-02 16:00,5.6
19-01-02 15:00,6.1
19-01-02 14:00,5.7
19-01-02 13:00,6.3
19-01-02 12:00,6.8
19-01-02 11:00,6.7
19-01-02 10:00,
19-01-02 09:00,5.3
19-01-02 08:00,4.1
19-01-02 07:00,4.5
19-01-02 06:00,4.4
19-01-02 05:00,4.3
19-01-02 04:00,3.8
19-01-02 03:00,3.9
19-01-02 02:00,4.7
19-01-02 01:00,5.5
19-01-02 00:00,5.5
18-01-02 23:00,5.7
18-01-02 22:00,6.1
18-01-02 21:00,5.6
18-01-02 20:00,5.4
18-01-02 19:00,6.3
18-01-02 18:00,5.6
18-01-02 17:00,4.7
18-01-02 16:00,5.8
18-01-02 15:00,5.3
18-01-02 14:00,7.4
18-01-02 13:00,8.3
18-01-02 12:00,9.7
18-01-02 11:00,9.1
18-01-02 10:00,
18-01-02 09:00,7.7
18-01-02 08:00,5.8
18-01-02 07:00,5.6
18-01-02 06:00,5.9
18-01-02 05:00,5.1
18-01-02 04:00,5.0
18-01-02 03:00,5.5
18-01-02 02:00,5.2
18-01-02 01:00,3.7
18-01-02 00:00,3.8
17-01-02 23:00,3.8
17-01-02 22:00,4.2
17-01-02 21:00,4.4
17-01-02 20:00,4.7
17-01-02 19:00,4.8
17-01-02 18:00,3.8
17-01-02 17:00,4.0
17-01-02 16:00,5.2
17-01-02 15:00,5.2
17-01-02 14:00,5.6
17-01-02 13:00,6.1
17-01-02 12:00,7.1
17-01-02 11:00,
17-01-02 10:00,6.2
17-01-02 09:00,4.3
17-01-02 08:00,4.7
17-01-02 07:00,3.8
17-01-02 06:00,3.3
17-01-02 05:00,2.9
17-01-02 04:00,2.9
17-01-02 03:00,2.5
17-01-02 02:00,1.9
17-01-02 01:00,3.9
17-01-02 00:00,4.7
16-01-02 23:00,5.1
16-01-02 22:00,5.0
16-01-02 21:00,4.6
16-01-02 20:00,6.1
16-01-02 19:00,6.5
16-01-02 18:00,7.1
16-01-02 17:00,7.3
16-01-02 16:00,9.3
16-01-02 15:00,10.5
16-01-02 14:00,14.5
16-01-02 13:00,18.8
16-01-02 12:00,21.7
16-01-02 11:00,
16-01-02 10:00,25.3
16-01-02 09:00,14.4
16-01-02 08:00,16.1
16-01-02 07:00,10.2
16-01-02 06:00,8.9
16-01-02 05:00,8.3
16-01-02 04:00,10.1
16-01-02 03:00,12.4
16-01-02 02:00,10.8
16-01-02 01:00,11.1
16-01-02 00:00,11.8
15-01-02 23:00,12.2
15-01-02 22:00,15.3
15-01-02 21:00,10.3
15-01-02 20:00,13.7
15-01-02 19:00,14.8
15-01-02 18:00,15.0
15-01-02 17:00,12.6
15-01-02 16:00,13.7
15-01-02 15:00,13.9
15-01-02 14:00,18.8
15-01-02 13:00,26.4
15-01-02 12:00,
15-01-02 11:00,15.0
15-01-02 10:00,8.2
15-01-02 09:00,5.3
15-01-02 08:00,5.3
15-01-02 07:00,4.4
15-01-02 06:00,3.5
15-01-02 05:00,4.1
15-01-02 04:00,4.7
15-01-02 03:00,4.6
15-01-02 02:00,5.5
15-01-02 01:00,8.1
15-01-02 00:00,9.9
14-01-02 23:00,8.6
14-01-02 22:00,10.6
14-01-02 21:00,13.1
14-01-02 20:00,12.8
14-01-02 19:00,13.1
14-01-02 18:00,11.4
14-01-02 17:00,10.6
14-01-02 16:00,10.9
14-01-02 15:00,17.3
14-01-02 14:00,23.0
14-01-02 13:00,31.6
14-01-02 12:00,
14-01-02 11:00,29.9
14-01-02 10:00,15.9
14-01-02 09:00,12.0
14-01-02 08:00,8.7
14-01-02 07:00,8.2
14-01-02 06:00,9.3
14-01-02 05:00,11.9
14-01-02 04:00,7.2
14-01-02 03:00,7.5
14-01-02 02:00,7.2
14-01-02 01:00,6.3
14-01-02 00:00,6.4
13-01-02 23:00,8.5
13-01-02 22:00,9.8
13-01-02 21:00,15.2
13-01-02 20:00,18.0
13-01-02 19:00,11.2
13-01-02 18:00,11.2
13-01-02 17:00,9.5
13-01-02 16:00,12.9
13-01-02 15:00,13.5
13-01-02 14:00,9.1
13-01-02 13:00,10.1
13-01-02 12:00,12.5
13-01-02 11:00,9.8
13-01-02 10:00,7.3
13-01-02 09:00,5.2
13-01-02 08:00,4.1
13-01-02 07:00,3.9
13-01-02 06:00,3.6
13-01-02 05:00,3.6
13-01-02 04:00,3.8
13-01-02 03:00,4.0
13-01-02 02:00,4.6
13-01-02 01:00,5.6
13-01-02 00:00,5.7
12-01-02 23:00,
12-01-02 22:00,7.2
12-01-02 21:00,7.1
12-01-02 20:00,7.4
12-01-02 19:00,8.6
12-01-02 18:00,8.4
12-01-02 17:00,8.5
12-01-02 16:00,8.2
12-01-02 15:00,8.7
12-01-02 14:00,8.1
12-01-02 13:00,8.2
12-01-02 12:00,9.5
12-01-02 11:00,9.4
12-01-02 10:00,8.0
12-01-02 09:00,6.7
12-01-02 08:00,5.2
12-01-02 07:00,4.8
12-01-02 06:00,5.1
12-01-02 05:00,4.7
12-01-02 04:00,4.9
12-01-02 03:00,4.6
12-01-02 02:00,4.5
12-01-02 01:00,4.6
12-01-02 00:00,6.2
11-01-02 23:00,
11-01-02 22:00,7.9
11-01-02 21:00,8.4
11-01-02 20:00,8.4
11-01-02 19:00,8.5
11-01-02 18:00,8.9
11-01-02 17:00,7.9
11-01-02 16:00,7.6
11-01-02 15:00,8.3
11-01-02 14:00,9.8
11-01-02 13:00,10.6
11-01-02 12:00,12.3
11-01-02 11:00,11.9
11-01-02 10:00,8.7
11-01-02 09:00,6.8
