Datum Zeit,Plauen-Sued NO
,µg/m³
01-02-02 00:00,11
31-01-02 23:00,41
31-01-02 22:00,36
31-01-02 21:00,83
31-01-02 20:00,94
31-01-02 19:00,157
31-01-02 18:00,72
31-01-02 17:00,46
31-01-02 16:00,30
31-01-02 15:00,19
31-01-02 14:00,21
31-01-02 13:00,21
31-01-02 12:00,25
31-01-02 11:00,18
31-01-02 10:00,37
31-01-02 09:00,46
31-01-02 08:00,47
31-01-02 07:00,58
31-01-02 06:00,16
31-01-02 05:00,
31-01-02 04:00,6
31-01-02 03:00,1
31-01-02 02:00,2
31-01-02 01:00,4
31-01-02 00:00,2
30-01-02 23:00,10
30-01-02 22:00,18
30-01-02 21:00,21
30-01-02 20:00,13
30-01-02 19:00,18
30-01-02 18:00,23
30-01-02 17:00,48
30-01-02 16:00,63
30-01-02 15:00,38
30-01-02 14:00,54
30-01-02 13:00,38
30-01-02 12:00,45
30-01-02 11:00,46
30-01-02 10:00,55
30-01-02 09:00,68
30-01-02 08:00,63
30-01-02 07:00,34
30-01-02 06:00,
30-01-02 05:00,11
30-01-02 04:00,1
30-01-02 03:00,2
30-01-02 02:00,1
30-01-02 01:00,1
30-01-02 00:00,2
29-01-02 23:00,12
29-01-02 22:00,4
29-01-02 21:00,16
29-01-02 20:00,38
29-01-02 19:00,76
29-01-02 18:00,84
29-01-02 17:00,44
29-01-02 16:00,21
29-01-02 15:00,12
29-01-02 14:00,41
29-01-02 13:00,39
29-01-02 12:00,23
29-01-02 11:00,26
29-01-02 10:00,19
29-01-02 09:00,18
29-01-02 08:00,25
29-01-02 07:00,19
29-01-02 06:00,
29-01-02 05:00,4
29-01-02 04:00,5
29-01-02 03:00,1
29-01-02 02:00,1
29-01-02 01:00,1
29-01-02 00:00,1
28-01-02 23:00,2
28-01-02 22:00,4
28-01-02 21:00,2
28-01-02 20:00,10
28-01-02 19:00,19
28-01-02 18:00,28
28-01-02 17:00,11
28-01-02 16:00,14
28-01-02 15:00,9
28-01-02 14:00,11
28-01-02 13:00,14
28-01-02 12:00,15
28-01-02 11:00,28
28-01-02 10:00,33
28-01-02 09:00,17
28-01-02 08:00,14
28-01-02 07:00,
28-01-02 06:00,6
28-01-02 05:00,9
28-01-02 04:00,16
28-01-02 03:00,17
28-01-02 02:00,21
28-01-02 01:00,5
28-01-02 00:00,46
27-01-02 23:00,180
27-01-02 22:00,98
27-01-02 21:00,17
27-01-02 20:00,50
27-01-02 19:00,36
27-01-02 18:00,41
27-01-02 17:00,21
27-01-02 16:00,8
27-01-02 15:00,6
27-01-02 14:00,10
27-01-02 13:00,5
27-01-02 12:00,4
27-01-02 11:00,3
27-01-02 10:00,1
27-01-02 09:00,1
27-01-02 08:00,1
27-01-02 07:00,
27-01-02 06:00,1
27-01-02 05:00,1
27-01-02 04:00,1
27-01-02 03:00,1
27-01-02 02:00,1
27-01-02 01:00,1
27-01-02 00:00,3
26-01-02 23:00,3
26-01-02 22:00,4
26-01-02 21:00,4
26-01-02 20:00,4
26-01-02 19:00,6
26-01-02 18:00,6
26-01-02 17:00,7
26-01-02 16:00,11
26-01-02 15:00,6
26-01-02 14:00,14
26-01-02 13:00,18
26-01-02 12:00,11
26-01-02 11:00,10
26-01-02 10:00,9
26-01-02 09:00,10
26-01-02 08:00,
26-01-02 07:00,5
26-01-02 06:00,1
26-01-02 05:00,1
26-01-02 04:00,1
26-01-02 03:00,1
26-01-02 02:00,4
26-01-02 01:00,5
26-01-02 00:00,6
25-01-02 23:00,25
25-01-02 22:00,14
25-01-02 21:00,26
25-01-02 20:00,39
25-01-02 19:00,125
25-01-02 18:00,181
25-01-02 17:00,58
25-01-02 16:00,33
25-01-02 15:00,31
25-01-02 14:00,17
25-01-02 13:00,20
25-01-02 12:00,18
25-01-02 11:00,17
25-01-02 10:00,24
25-01-02 09:00,35
25-01-02 08:00,
25-01-02 07:00,23
25-01-02 06:00,3
25-01-02 05:00,1
25-01-02 04:00,1
25-01-02 03:00,7
25-01-02 02:00,2
25-01-02 01:00,3
25-01-02 00:00,1
24-01-02 23:00,1
24-01-02 22:00,3
24-01-02 21:00,6
24-01-02 20:00,15
24-01-02 19:00,20
24-01-02 18:00,32
24-01-02 17:00,31
24-01-02 16:00,
24-01-02 15:00,
24-01-02 14:00,32
24-01-02 13:00,27
24-01-02 12:00,
24-01-02 11:00,39
24-01-02 10:00,62
24-01-02 09:00,57
24-01-02 08:00,42
24-01-02 07:00,33
24-01-02 06:00,13
24-01-02 05:00,4
24-01-02 04:00,1
24-01-02 03:00,1
24-01-02 02:00,1
24-01-02 01:00,1
24-01-02 00:00,3
23-01-02 23:00,5
23-01-02 22:00,10
23-01-02 21:00,7
23-01-02 20:00,15
23-01-02 19:00,23
23-01-02 18:00,33
23-01-02 17:00,50
23-01-02 16:00,51
23-01-02 15:00,46
23-01-02 14:00,47
23-01-02 13:00,43
23-01-02 12:00,
23-01-02 11:00,46
23-01-02 10:00,
23-01-02 09:00,61
23-01-02 08:00,39
23-01-02 07:00,43
23-01-02 06:00,19
23-01-02 05:00,13
23-01-02 04:00,1
23-01-02 03:00,3
23-01-02 02:00,3
23-01-02 01:00,2
23-01-02 00:00,1
22-01-02 23:00,2
