Datum Zeit,Annaberg-Buchholz NO
,µg/m³
01-02-02 00:00,10
31-01-02 23:00,44
31-01-02 22:00,36
31-01-02 21:00,54
31-01-02 20:00,151
31-01-02 19:00,135
31-01-02 18:00,29
31-01-02 17:00,13
31-01-02 16:00,8
31-01-02 15:00,11
31-01-02 14:00,15
31-01-02 13:00,
31-01-02 12:00,
31-01-02 11:00,17
31-01-02 10:00,12
31-01-02 09:00,21
31-01-02 08:00,28
31-01-02 07:00,143
31-01-02 06:00,64
31-01-02 05:00,9
31-01-02 04:00,3
31-01-02 03:00,2
31-01-02 02:00,1
31-01-02 01:00,8
31-01-02 00:00,5
30-01-02 23:00,18
30-01-02 22:00,7
30-01-02 21:00,16
30-01-02 20:00,45
30-01-02 19:00,34
30-01-02 18:00,52
30-01-02 17:00,79
30-01-02 16:00,49
30-01-02 15:00,30
30-01-02 14:00,18
30-01-02 13:00,
30-01-02 12:00,20
30-01-02 11:00,19
30-01-02 10:00,23
30-01-02 09:00,14
30-01-02 08:00,21
30-01-02 07:00,22
30-01-02 06:00,5
30-01-02 05:00,2
30-01-02 04:00,1
30-01-02 03:00,1
30-01-02 02:00,1
30-01-02 01:00,1
30-01-02 00:00,1
29-01-02 23:00,1
29-01-02 22:00,2
29-01-02 21:00,2
29-01-02 20:00,5
29-01-02 19:00,21
29-01-02 18:00,24
29-01-02 17:00,16
29-01-02 16:00,15
29-01-02 15:00,14
29-01-02 14:00,15
29-01-02 13:00,
29-01-02 12:00,
29-01-02 11:00,
29-01-02 10:00,16
29-01-02 09:00,9
29-01-02 08:00,14
29-01-02 07:00,19
29-01-02 06:00,7
29-01-02 05:00,1
29-01-02 04:00,1
29-01-02 03:00,1
29-01-02 02:00,1
29-01-02 01:00,1
29-01-02 00:00,1
28-01-02 23:00,1
28-01-02 22:00,3
28-01-02 21:00,3
28-01-02 20:00,4
28-01-02 19:00,4
28-01-02 18:00,5
28-01-02 17:00,10
28-01-02 16:00,10
28-01-02 15:00,15
28-01-02 14:00,15
28-01-02 13:00,10
28-01-02 12:00,14
28-01-02 11:00,
28-01-02 10:00,13
28-01-02 09:00,12
28-01-02 08:00,16
28-01-02 07:00,21
28-01-02 06:00,7
28-01-02 05:00,2
28-01-02 04:00,1
28-01-02 03:00,2
28-01-02 02:00,1
28-01-02 01:00,1
28-01-02 00:00,1
27-01-02 23:00,3
27-01-02 22:00,4
27-01-02 21:00,1
27-01-02 20:00,1
27-01-02 19:00,5
27-01-02 18:00,2
27-01-02 17:00,3
27-01-02 16:00,3
27-01-02 15:00,3
27-01-02 14:00,2
27-01-02 13:00,2
27-01-02 12:00,
27-01-02 11:00,2
27-01-02 10:00,1
27-01-02 09:00,1
27-01-02 08:00,1
27-01-02 07:00,1
27-01-02 06:00,1
27-01-02 05:00,1
27-01-02 04:00,1
27-01-02 03:00,1
27-01-02 02:00,1
27-01-02 01:00,1
27-01-02 00:00,3
26-01-02 23:00,2
26-01-02 22:00,1
26-01-02 21:00,2
26-01-02 20:00,2
26-01-02 19:00,3
26-01-02 18:00,4
26-01-02 17:00,5
26-01-02 16:00,4
26-01-02 15:00,4
26-01-02 14:00,3
26-01-02 13:00,6
26-01-02 12:00,
26-01-02 11:00,6
26-01-02 10:00,6
26-01-02 09:00,3
26-01-02 08:00,4
26-01-02 07:00,2
26-01-02 06:00,3
26-01-02 05:00,5
26-01-02 04:00,3
26-01-02 03:00,4
26-01-02 02:00,3
26-01-02 01:00,8
26-01-02 00:00,12
25-01-02 23:00,11
25-01-02 22:00,32
25-01-02 21:00,36
25-01-02 20:00,20
25-01-02 19:00,15
25-01-02 18:00,16
25-01-02 17:00,18
25-01-02 16:00,9
25-01-02 15:00,9
25-01-02 14:00,8
25-01-02 13:00,
25-01-02 12:00,7
25-01-02 11:00,13
25-01-02 10:00,8
25-01-02 09:00,5
25-01-02 08:00,12
25-01-02 07:00,8
25-01-02 06:00,2
25-01-02 05:00,1
25-01-02 04:00,1
25-01-02 03:00,1
25-01-02 02:00,1
25-01-02 01:00,1
25-01-02 00:00,1
24-01-02 23:00,3
24-01-02 22:00,2
24-01-02 21:00,3
24-01-02 20:00,13
24-01-02 19:00,17
24-01-02 18:00,27
24-01-02 17:00,32
24-01-02 16:00,31
24-01-02 15:00,44
24-01-02 14:00,37
24-01-02 13:00,
24-01-02 12:00,31
24-01-02 11:00,46
24-01-02 10:00,42
24-01-02 09:00,48
24-01-02 08:00,67
24-01-02 07:00,95
24-01-02 06:00,16
24-01-02 05:00,3
24-01-02 04:00,2
24-01-02 03:00,1
24-01-02 02:00,1
24-01-02 01:00,1
24-01-02 00:00,3
23-01-02 23:00,10
23-01-02 22:00,9
23-01-02 21:00,12
23-01-02 20:00,15
23-01-02 19:00,32
23-01-02 18:00,42
23-01-02 17:00,52
23-01-02 16:00,42
23-01-02 15:00,33
23-01-02 14:00,
23-01-02 13:00,23
23-01-02 12:00,32
23-01-02 11:00,25
23-01-02 10:00,34
23-01-02 09:00,26
23-01-02 08:00,38
23-01-02 07:00,33
23-01-02 06:00,6
23-01-02 05:00,2
23-01-02 04:00,1
23-01-02 03:00,1
23-01-02 02:00,1
23-01-02 01:00,1
23-01-02 00:00,1
22-01-02 23:00,1
22-01-02 22:00,3
22-01-02 21:00,3
22-01-02 20:00,5
22-01-02 19:00,11
22-01-02 18:00,15
22-01-02 17:00,18
22-01-02 16:00,21
22-01-02 15:00,22
22-01-02 14:00,
22-01-02 13:00,22
22-01-02 12:00,23
22-01-02 11:00,32
22-01-02 10:00,96
22-01-02 09:00,58
22-01-02 08:00,36
22-01-02 07:00,60
22-01-02 06:00,27
22-01-02 05:00,3
22-01-02 04:00,4
22-01-02 03:00,2
22-01-02 02:00,5
22-01-02 01:00,5
22-01-02 00:00,7
21-01-02 23:00,25
21-01-02 22:00,12
21-01-02 21:00,14
21-01-02 20:00,17
21-01-02 19:00,14
21-01-02 18:00,15
21-01-02 17:00,22
21-01-02 16:00,23
21-01-02 15:00,
21-01-02 14:00,24
21-01-02 13:00,17
21-01-02 12:00,23
21-01-02 11:00,14
21-01-02 10:00,10
21-01-02 09:00,13
21-01-02 08:00,5
21-01-02 07:00,12
21-01-02 06:00,8
21-01-02 05:00,1
21-01-02 04:00,1
21-01-02 03:00,1
21-01-02 02:00,1
21-01-02 01:00,1
21-01-02 00:00,1
20-01-02 23:00,2
20-01-02 22:00,2
20-01-02 21:00,2
20-01-02 20:00,3
20-01-02 19:00,4
20-01-02 18:00,4
20-01-02 17:00,6
20-01-02 16:00,8
20-01-02 15:00,
20-01-02 14:00,6
20-01-02 13:00,5
20-01-02 12:00,6
20-01-02 11:00,5
20-01-02 10:00,4
20-01-02 09:00,1
20-01-02 08:00,1
20-01-02 07:00,2
20-01-02 06:00,3
20-01-02 05:00,1
20-01-02 04:00,1
20-01-02 03:00,1
20-01-02 02:00,1
20-01-02 01:00,1
20-01-02 00:00,1
19-01-02 23:00,
19-01-02 22:00,2
19-01-02 21:00,4
19-01-02 20:00,3
19-01-02 19:00,11
19-01-02 18:00,13
19-01-02 17:00,8
19-01-02 16:00,7
19-01-02 15:00,7
19-01-02 14:00,9
19-01-02 13:00,11
19-01-02 12:00,11
19-01-02 11:00,15
19-01-02 10:00,11
19-01-02 09:00,13
19-01-02 08:00,9
19-01-02 07:00,4
19-01-02 06:00,3
19-01-02 05:00,6
19-01-02 04:00,8
19-01-02 03:00,11
19-01-02 02:00,6
19-01-02 01:00,6
19-01-02 00:00,
18-01-02 23:00,9
18-01-02 22:00,7
18-01-02 21:00,7
18-01-02 20:00,11
18-01-02 19:00,21
18-01-02 18:00,18
18-01-02 17:00,32
18-01-02 16:00,31
18-01-02 15:00,33
18-01-02 14:00,35
18-01-02 13:00,30
18-01-02 12:00,77
18-01-02 11:00,80
18-01-02 10:00,96
18-01-02 09:00,78
18-01-02 08:00,86
18-01-02 07:00,58
18-01-02 06:00,23
18-01-02 05:00,6
18-01-02 04:00,1
18-01-02 03:00,1
18-01-02 02:00,2
18-01-02 01:00,3
18-01-02 00:00,
17-01-02 23:00,19
17-01-02 22:00,32
17-01-02 21:00,52
17-01-02 20:00,70
17-01-02 19:00,92
17-01-02 18:00,112
17-01-02 17:00,153
17-01-02 16:00,95
17-01-02 15:00,56
17-01-02 14:00,50
17-01-02 13:00,52
17-01-02 12:00,41
17-01-02 11:00,58
17-01-02 10:00,96
