Datum Zeit,Schwartenberg PM2.5
,µg/m³
31-01-02,6.88
30-01-02,
29-01-02,3.65
28-01-02,
27-01-02,1.74
26-01-02,
25-01-02,3.04
24-01-02,
23-01-02,5.49
22-01-02,
21-01-02,0.93
20-01-02,
19-01-02,6.43
18-01-02,
17-01-02,8.39
16-01-02,
15-01-02,11.21
14-01-02,
13-01-02,9.46
12-01-02,
11-01-02,12.04
10-01-02,
09-01-02,4.42
08-01-02,
07-01-02,2.34
06-01-02,
05-01-02,1.86
04-01-02,
03-01-02,7.20
02-01-02,
01-01-02,5.42

