Datum Zeit,Leipzig-West SO2
,µg/m³
01-02-02 00:00,1.8
31-01-02 23:00,3.4
31-01-02 22:00,3.0
31-01-02 21:00,5.7
31-01-02 20:00,6.3
31-01-02 19:00,1.3
31-01-02 18:00,1.7
31-01-02 17:00,2.2
31-01-02 16:00,1.0
31-01-02 15:00,1.5
31-01-02 14:00,9.4
31-01-02 13:00,8.0
31-01-02 12:00,1.9
31-01-02 11:00,2.7
31-01-02 10:00,2.3
31-01-02 09:00,3.0
31-01-02 08:00,3.2
31-01-02 07:00,2.8
31-01-02 06:00,2.6
31-01-02 05:00,2.8
31-01-02 04:00,4.5
31-01-02 03:00,6.4
31-01-02 02:00,3.7
31-01-02 01:00,1.6
31-01-02 00:00,2.9
30-01-02 23:00,7.3
30-01-02 22:00,4.1
30-01-02 21:00,3.1
30-01-02 20:00,2.6
30-01-02 19:00,3.5
30-01-02 18:00,5.3
30-01-02 17:00,2.8
30-01-02 16:00,2.2
30-01-02 15:00,3.0
30-01-02 14:00,4.0
30-01-02 13:00,3.7
30-01-02 12:00,3.7
30-01-02 11:00,3.3
30-01-02 10:00,2.2
30-01-02 09:00,3.0
30-01-02 08:00,1.6
30-01-02 07:00,2.5
30-01-02 06:00,1.9
30-01-02 05:00,2.3
30-01-02 04:00,1.1
30-01-02 03:00,1.1
30-01-02 02:00,2.1
30-01-02 01:00,1.4
30-01-02 00:00,3.4
29-01-02 23:00,4.2
29-01-02 22:00,2.0
29-01-02 21:00,2.2
29-01-02 20:00,1.8
29-01-02 19:00,1.8
29-01-02 18:00,1.5
29-01-02 17:00,9.1
29-01-02 16:00,2.0
29-01-02 15:00,10.3
29-01-02 14:00,14.4
29-01-02 13:00,10.0
29-01-02 12:00,8.7
29-01-02 11:00,1.8
29-01-02 10:00,1.6
29-01-02 09:00,1.1
29-01-02 08:00,1.4
29-01-02 07:00,1.4
29-01-02 06:00,2.1
29-01-02 05:00,3.7
29-01-02 04:00,7.3
29-01-02 03:00,2.3
29-01-02 02:00,1.9
29-01-02 01:00,1.0
29-01-02 00:00,1.0
28-01-02 23:00,1.0
28-01-02 22:00,1.0
28-01-02 21:00,1.0
28-01-02 20:00,1.1
28-01-02 19:00,1.0
28-01-02 18:00,1.0
28-01-02 17:00,4.9
28-01-02 16:00,1.0
28-01-02 15:00,1.0
28-01-02 14:00,1.1
28-01-02 13:00,1.1
28-01-02 12:00,1.0
28-01-02 11:00,1.0
28-01-02 10:00,1.2
28-01-02 09:00,1.0
28-01-02 08:00,1.0
28-01-02 07:00,1.2
28-01-02 06:00,1.6
28-01-02 05:00,1.7
28-01-02 04:00,1.0
28-01-02 03:00,1.5
28-01-02 02:00,1.2
28-01-02 01:00,1.0
28-01-02 00:00,
27-01-02 23:00,1.7
27-01-02 22:00,2.2
27-01-02 21:00,1.1
27-01-02 20:00,1.0
27-01-02 19:00,1.0
27-01-02 18:00,1.0
27-01-02 17:00,1.0
27-01-02 16:00,1.0
27-01-02 15:00,1.0
27-01-02 14:00,1.0
27-01-02 13:00,1.0
27-01-02 12:00,1.0
27-01-02 11:00,1.0
27-01-02 10:00,1.0
27-01-02 09:00,1.0
27-01-02 08:00,1.0
27-01-02 07:00,1.0
27-01-02 06:00,1.0
27-01-02 05:00,1.0
27-01-02 04:00,1.0
27-01-02 03:00,1.0
27-01-02 02:00,1.0
27-01-02 01:00,1.0
27-01-02 00:00,1.4
26-01-02 23:00,1.8
26-01-02 22:00,2.1
26-01-02 21:00,2.5
26-01-02 20:00,3.0
26-01-02 19:00,3.3
26-01-02 18:00,2.5
26-01-02 17:00,3.0
26-01-02 16:00,1.9
26-01-02 15:00,1.7
26-01-02 14:00,2.2
26-01-02 13:00,2.0
26-01-02 12:00,1.1
26-01-02 11:00,2.0
26-01-02 10:00,1.8
26-01-02 09:00,2.3
26-01-02 08:00,3.1
26-01-02 07:00,3.9
26-01-02 06:00,4.0
26-01-02 05:00,2.8
26-01-02 04:00,2.5
26-01-02 03:00,3.1
26-01-02 02:00,4.3
26-01-02 01:00,3.0
26-01-02 00:00,
25-01-02 23:00,2.7
25-01-02 22:00,2.7
25-01-02 21:00,3.4
25-01-02 20:00,2.9
25-01-02 19:00,4.5
25-01-02 18:00,13.0
25-01-02 17:00,2.4
25-01-02 16:00,4.1
25-01-02 15:00,0.9
25-01-02 14:00,
25-01-02 13:00,
25-01-02 12:00,
25-01-02 11:00,6.0
25-01-02 10:00,10.3
25-01-02 09:00,1.0
25-01-02 08:00,1.0
25-01-02 07:00,1.0
25-01-02 06:00,1.0
25-01-02 05:00,1.0
25-01-02 04:00,1.0
25-01-02 03:00,1.0
25-01-02 02:00,1.0
25-01-02 01:00,4.7
25-01-02 00:00,
24-01-02 23:00,1.1
24-01-02 22:00,1.3
24-01-02 21:00,1.9
24-01-02 20:00,2.1
24-01-02 19:00,2.4
24-01-02 18:00,1.7
24-01-02 17:00,1.6
24-01-02 16:00,2.4
24-01-02 15:00,1.6
24-01-02 14:00,2.7
24-01-02 13:00,2.0
24-01-02 12:00,2.8
24-01-02 11:00,
24-01-02 10:00,
24-01-02 09:00,
24-01-02 08:00,
24-01-02 07:00,
24-01-02 06:00,
24-01-02 05:00,
24-01-02 04:00,
24-01-02 03:00,
24-01-02 02:00,
24-01-02 01:00,
24-01-02 00:00,
23-01-02 23:00,
23-01-02 22:00,
23-01-02 21:00,
23-01-02 20:00,
23-01-02 19:00,
23-01-02 18:00,
23-01-02 17:00,
23-01-02 16:00,
23-01-02 15:00,4.0
23-01-02 14:00,4.4
23-01-02 13:00,4.7
23-01-02 12:00,4.8
23-01-02 11:00,4.6
23-01-02 10:00,5.6
23-01-02 09:00,3.9
23-01-02 08:00,6.3
23-01-02 07:00,5.7
23-01-02 06:00,3.8
23-01-02 05:00,4.3
23-01-02 04:00,4.9
23-01-02 03:00,3.6
23-01-02 02:00,3.7
23-01-02 01:00,2.8
23-01-02 00:00,3.5
22-01-02 23:00,4.1
22-01-02 22:00,2.3
22-01-02 21:00,2.5
22-01-02 20:00,2.9
22-01-02 19:00,3.2
22-01-02 18:00,3.6
22-01-02 17:00,4.0
22-01-02 16:00,5.3
22-01-02 15:00,5.5
22-01-02 14:00,5.4
22-01-02 13:00,7.3
22-01-02 12:00,7.6
22-01-02 11:00,4.7
22-01-02 10:00,3.9
22-01-02 09:00,4.0
22-01-02 08:00,4.3
22-01-02 07:00,3.6
22-01-02 06:00,2.9
22-01-02 05:00,2.0
22-01-02 04:00,4.6
22-01-02 03:00,6.4
22-01-02 02:00,4.9
22-01-02 01:00,3.2
22-01-02 00:00,2.6
21-01-02 23:00,3.2
21-01-02 22:00,2.9
21-01-02 21:00,3.6
21-01-02 20:00,2.2
21-01-02 19:00,2.9
21-01-02 18:00,3.2
21-01-02 17:00,4.1
21-01-02 16:00,17.7
21-01-02 15:00,17.2
21-01-02 14:00,2.2
21-01-02 13:00,2.7
21-01-02 12:00,2.1
21-01-02 11:00,2.0
21-01-02 10:00,2.1
21-01-02 09:00,1.7
21-01-02 08:00,1.7
21-01-02 07:00,2.3
21-01-02 06:00,1.5
21-01-02 05:00,1.7
21-01-02 04:00,1.6
21-01-02 03:00,1.1
21-01-02 02:00,1.1
21-01-02 01:00,1.0
21-01-02 00:00,
20-01-02 23:00,2.2
20-01-02 22:00,1.6
20-01-02 21:00,2.0
20-01-02 20:00,2.4
20-01-02 19:00,1.6
20-01-02 18:00,1.5
20-01-02 17:00,1.3
20-01-02 16:00,1.0
20-01-02 15:00,1.0
20-01-02 14:00,1.1
20-01-02 13:00,1.9
20-01-02 12:00,1.9
20-01-02 11:00,1.4
20-01-02 10:00,1.4
20-01-02 09:00,1.2
20-01-02 08:00,1.0
20-01-02 07:00,1.6
20-01-02 06:00,1.2
20-01-02 05:00,1.2
20-01-02 04:00,1.2
20-01-02 03:00,1.3
20-01-02 02:00,1.2
20-01-02 01:00,1.0
20-01-02 00:00,
19-01-02 23:00,1.0
19-01-02 22:00,1.2
19-01-02 21:00,1.2
19-01-02 20:00,1.0
19-01-02 19:00,1.0
19-01-02 18:00,1.2
19-01-02 17:00,1.5
19-01-02 16:00,2.5
19-01-02 15:00,2.1
19-01-02 14:00,3.5
19-01-02 13:00,2.4
19-01-02 12:00,3.4
19-01-02 11:00,2.5
19-01-02 10:00,2.1
19-01-02 09:00,1.8
19-01-02 08:00,1.7
19-01-02 07:00,2.0
19-01-02 06:00,3.1
19-01-02 05:00,2.8
19-01-02 04:00,3.1
19-01-02 03:00,2.2
19-01-02 02:00,2.1
19-01-02 01:00,3.4
19-01-02 00:00,1.9
18-01-02 23:00,3.1
18-01-02 22:00,3.6
18-01-02 21:00,4.4
18-01-02 20:00,7.0
18-01-02 19:00,3.3
18-01-02 18:00,3.0
18-01-02 17:00,7.5
18-01-02 16:00,4.2
18-01-02 15:00,4.0
18-01-02 14:00,3.8
18-01-02 13:00,5.7
18-01-02 12:00,66.9
18-01-02 11:00,17.7
18-01-02 10:00,6.0
18-01-02 09:00,4.0
18-01-02 08:00,5.2
18-01-02 07:00,5.3
18-01-02 06:00,6.3
18-01-02 05:00,8.4
18-01-02 04:00,49.6
18-01-02 03:00,28.6
18-01-02 02:00,8.3
18-01-02 01:00,7.4
18-01-02 00:00,
17-01-02 23:00,7.4
17-01-02 22:00,7.0
17-01-02 21:00,6.9
17-01-02 20:00,7.2
17-01-02 19:00,6.2
17-01-02 18:00,5.9
17-01-02 17:00,6.1
17-01-02 16:00,6.8
17-01-02 15:00,7.0
17-01-02 14:00,5.4
17-01-02 13:00,16.0
17-01-02 12:00,32.6
17-01-02 11:00,19.8
17-01-02 10:00,20.7
17-01-02 09:00,12.4
17-01-02 08:00,7.8
17-01-02 07:00,4.0
17-01-02 06:00,4.6
17-01-02 05:00,4.7
17-01-02 04:00,4.7
17-01-02 03:00,4.7
17-01-02 02:00,4.4
17-01-02 01:00,3.5
17-01-02 00:00,
16-01-02 23:00,2.3
16-01-02 22:00,2.5
16-01-02 21:00,2.3
16-01-02 20:00,2.1
16-01-02 19:00,1.6
16-01-02 18:00,1.9
16-01-02 17:00,1.3
16-01-02 16:00,1.5
16-01-02 15:00,1.1
16-01-02 14:00,1.0
16-01-02 13:00,2.3
16-01-02 12:00,2.0
16-01-02 11:00,3.8
16-01-02 10:00,3.9
16-01-02 09:00,4.2
16-01-02 08:00,7.6
16-01-02 07:00,12.3
16-01-02 06:00,11.5
16-01-02 05:00,10.2
16-01-02 04:00,7.6
16-01-02 03:00,6.1
16-01-02 02:00,7.3
16-01-02 01:00,7.0
16-01-02 00:00,
15-01-02 23:00,8.1
15-01-02 22:00,5.9
15-01-02 21:00,4.5
15-01-02 20:00,4.5
15-01-02 19:00,5.0
15-01-02 18:00,3.6
15-01-02 17:00,3.4
15-01-02 16:00,4.2
15-01-02 15:00,4.9
15-01-02 14:00,5.4
15-01-02 13:00,6.2
15-01-02 12:00,5.9
15-01-02 11:00,5.6
15-01-02 10:00,4.8
15-01-02 09:00,5.0
15-01-02 08:00,5.0
15-01-02 07:00,3.9
15-01-02 06:00,4.1
15-01-02 05:00,3.5
15-01-02 04:00,3.1
15-01-02 03:00,3.0
15-01-02 02:00,3.1
15-01-02 01:00,4.1
15-01-02 00:00,
14-01-02 23:00,1.5
14-01-02 22:00,2.1
14-01-02 21:00,1.2
14-01-02 20:00,1.1
14-01-02 19:00,1.4
14-01-02 18:00,2.1
14-01-02 17:00,3.2
14-01-02 16:00,3.9
14-01-02 15:00,5.9
14-01-02 14:00,4.1
14-01-02 13:00,10.5
14-01-02 12:00,1.7
14-01-02 11:00,1.0
14-01-02 10:00,1.7
14-01-02 09:00,4.4
14-01-02 08:00,5.8
14-01-02 07:00,5.7
14-01-02 06:00,3.7
14-01-02 05:00,3.8
14-01-02 04:00,4.5
14-01-02 03:00,5.3
14-01-02 02:00,4.7
14-01-02 01:00,6.8
14-01-02 00:00,
13-01-02 23:00,8.8
13-01-02 22:00,6.7
13-01-02 21:00,6.7
13-01-02 20:00,4.3
13-01-02 19:00,4.0
13-01-02 18:00,4.2
13-01-02 17:00,4.5
13-01-02 16:00,5.8
13-01-02 15:00,7.3
13-01-02 14:00,8.5
13-01-02 13:00,8.0
13-01-02 12:00,5.7
13-01-02 11:00,4.4
13-01-02 10:00,3.2
13-01-02 09:00,2.0
13-01-02 08:00,2.8
13-01-02 07:00,2.7
13-01-02 06:00,3.2
13-01-02 05:00,2.4
13-01-02 04:00,3.7
13-01-02 03:00,3.2
13-01-02 02:00,4.0
13-01-02 01:00,4.5
13-01-02 00:00,
12-01-02 23:00,11.1
12-01-02 22:00,9.9
12-01-02 21:00,9.2
12-01-02 20:00,8.7
12-01-02 19:00,9.6
12-01-02 18:00,10.0
12-01-02 17:00,9.3
12-01-02 16:00,12.0
