Datum Zeit,Goerlitz O3
,µg/m³
01-02-02 00:00,45
31-01-02 23:00,40
31-01-02 22:00,20
31-01-02 21:00,22
31-01-02 20:00,16
31-01-02 19:00,42
31-01-02 18:00,43
31-01-02 17:00,58
31-01-02 16:00,56
31-01-02 15:00,55
31-01-02 14:00,39
31-01-02 13:00,23
31-01-02 12:00,18
31-01-02 11:00,25
31-01-02 10:00,28
31-01-02 09:00,29
31-01-02 08:00,31
31-01-02 07:00,32
31-01-02 06:00,41
31-01-02 05:00,43
31-01-02 04:00,40
31-01-02 03:00,40
31-01-02 02:00,37
31-01-02 01:00,40
31-01-02 00:00,42
30-01-02 23:00,47
30-01-02 22:00,50
30-01-02 21:00,49
30-01-02 20:00,43
30-01-02 19:00,37
30-01-02 18:00,24
30-01-02 17:00,15
30-01-02 16:00,16
30-01-02 15:00,33
30-01-02 14:00,43
30-01-02 13:00,49
30-01-02 12:00,39
30-01-02 11:00,30
30-01-02 10:00,32
30-01-02 09:00,35
30-01-02 08:00,34
30-01-02 07:00,36
30-01-02 06:00,49
30-01-02 05:00,55
30-01-02 04:00,49
30-01-02 03:00,49
30-01-02 02:00,54
30-01-02 01:00,50
30-01-02 00:00,43
29-01-02 23:00,45
29-01-02 22:00,43
29-01-02 21:00,40
29-01-02 20:00,37
29-01-02 19:00,35
29-01-02 18:00,44
29-01-02 17:00,51
29-01-02 16:00,54
29-01-02 15:00,55
29-01-02 14:00,61
29-01-02 13:00,59
29-01-02 12:00,60
29-01-02 11:00,60
29-01-02 10:00,54
29-01-02 09:00,50
29-01-02 08:00,53
29-01-02 07:00,63
29-01-02 06:00,69
29-01-02 05:00,70
29-01-02 04:00,71
29-01-02 03:00,71
29-01-02 02:00,71
29-01-02 01:00,72
29-01-02 00:00,75
28-01-02 23:00,75
28-01-02 22:00,76
28-01-02 21:00,76
28-01-02 20:00,74
28-01-02 19:00,70
28-01-02 18:00,60
28-01-02 17:00,44
28-01-02 16:00,41
28-01-02 15:00,51
28-01-02 14:00,55
28-01-02 13:00,56
28-01-02 12:00,42
28-01-02 11:00,27
28-01-02 10:00,25
28-01-02 09:00,16
28-01-02 08:00,21
28-01-02 07:00,34
28-01-02 06:00,42
28-01-02 05:00,55
28-01-02 04:00,54
28-01-02 03:00,52
28-01-02 02:00,51
28-01-02 01:00,50
28-01-02 00:00,34
27-01-02 23:00,47
27-01-02 22:00,61
27-01-02 21:00,63
27-01-02 20:00,65
27-01-02 19:00,63
27-01-02 18:00,65
27-01-02 17:00,73
27-01-02 16:00,72
27-01-02 15:00,72
27-01-02 14:00,67
27-01-02 13:00,65
27-01-02 12:00,68
27-01-02 11:00,68
27-01-02 10:00,69
27-01-02 09:00,68
27-01-02 08:00,63
27-01-02 07:00,64
27-01-02 06:00,64
27-01-02 05:00,65
27-01-02 04:00,67
27-01-02 03:00,64
27-01-02 02:00,66
27-01-02 01:00,62
27-01-02 00:00,61
26-01-02 23:00,58
26-01-02 22:00,56
26-01-02 21:00,55
26-01-02 20:00,55
26-01-02 19:00,52
26-01-02 18:00,57
26-01-02 17:00,60
26-01-02 16:00,55
26-01-02 15:00,63
26-01-02 14:00,65
26-01-02 13:00,56
26-01-02 12:00,42
26-01-02 11:00,45
26-01-02 10:00,43
26-01-02 09:00,37
26-01-02 08:00,38
26-01-02 07:00,40
26-01-02 06:00,38
26-01-02 05:00,30
26-01-02 04:00,28
26-01-02 03:00,38
26-01-02 02:00,43
26-01-02 01:00,42
26-01-02 00:00,44
25-01-02 23:00,40
25-01-02 22:00,28
25-01-02 21:00,37
25-01-02 20:00,27
25-01-02 19:00,23
25-01-02 18:00,33
25-01-02 17:00,51
25-01-02 16:00,55
25-01-02 15:00,55
25-01-02 14:00,56
25-01-02 13:00,58
25-01-02 12:00,63
25-01-02 11:00,61
25-01-02 10:00,57
25-01-02 09:00,60
25-01-02 08:00,63
25-01-02 07:00,70
25-01-02 06:00,76
25-01-02 05:00,76
25-01-02 04:00,63
25-01-02 03:00,54
25-01-02 02:00,47
25-01-02 01:00,52
25-01-02 00:00,53
24-01-02 23:00,51
24-01-02 22:00,47
24-01-02 21:00,43
24-01-02 20:00,38
24-01-02 19:00,32
24-01-02 18:00,33
24-01-02 17:00,34
24-01-02 16:00,35
24-01-02 15:00,39
24-01-02 14:00,41
24-01-02 13:00,
24-01-02 12:00,41
24-01-02 11:00,39
24-01-02 10:00,
24-01-02 09:00,39
24-01-02 08:00,35
24-01-02 07:00,42
24-01-02 06:00,47
24-01-02 05:00,55
24-01-02 04:00,57
24-01-02 03:00,59
24-01-02 02:00,57
24-01-02 01:00,55
24-01-02 00:00,58
23-01-02 23:00,60
23-01-02 22:00,60
23-01-02 21:00,33
23-01-02 20:00,21
23-01-02 19:00,24
23-01-02 18:00,32
23-01-02 17:00,40
23-01-02 16:00,44
23-01-02 15:00,49
23-01-02 14:00,47
23-01-02 13:00,44
23-01-02 12:00,41
23-01-02 11:00,36
23-01-02 10:00,
23-01-02 09:00,34
23-01-02 08:00,28
23-01-02 07:00,32
23-01-02 06:00,40
23-01-02 05:00,48
23-01-02 04:00,49
23-01-02 03:00,51
23-01-02 02:00,48
23-01-02 01:00,49
23-01-02 00:00,47
22-01-02 23:00,36
22-01-02 22:00,39
22-01-02 21:00,33
22-01-02 20:00,24
22-01-02 19:00,26
22-01-02 18:00,25
22-01-02 17:00,24
22-01-02 16:00,29
22-01-02 15:00,33
22-01-02 14:00,39
22-01-02 13:00,41
22-01-02 12:00,33
22-01-02 11:00,
22-01-02 10:00,33
22-01-02 09:00,17
22-01-02 08:00,15
22-01-02 07:00,17
22-01-02 06:00,18
22-01-02 05:00,24
22-01-02 04:00,22
22-01-02 03:00,23
22-01-02 02:00,34
22-01-02 01:00,28
22-01-02 00:00,32
21-01-02 23:00,37
21-01-02 22:00,38
21-01-02 21:00,31
21-01-02 20:00,30
21-01-02 19:00,29
21-01-02 18:00,27
21-01-02 17:00,27
21-01-02 16:00,18
21-01-02 15:00,21
21-01-02 14:00,32
21-01-02 13:00,40
21-01-02 12:00,40
21-01-02 11:00,35
21-01-02 10:00,41
21-01-02 09:00,45
21-01-02 08:00,46
21-01-02 07:00,52
21-01-02 06:00,57
21-01-02 05:00,61
21-01-02 04:00,63
21-01-02 03:00,61
21-01-02 02:00,55
21-01-02 01:00,55
21-01-02 00:00,49
20-01-02 23:00,46
20-01-02 22:00,45
20-01-02 21:00,42
20-01-02 20:00,42
20-01-02 19:00,40
20-01-02 18:00,41
20-01-02 17:00,45
20-01-02 16:00,50
20-01-02 15:00,56
20-01-02 14:00,51
20-01-02 13:00,60
20-01-02 12:00,55
20-01-02 11:00,55
20-01-02 10:00,36
20-01-02 09:00,54
20-01-02 08:00,55
20-01-02 07:00,52
20-01-02 06:00,49
20-01-02 05:00,54
20-01-02 04:00,41
20-01-02 03:00,43
20-01-02 02:00,33
20-01-02 01:00,33
20-01-02 00:00,30
19-01-02 23:00,26
19-01-02 22:00,23
19-01-02 21:00,23
19-01-02 20:00,20
19-01-02 19:00,19
19-01-02 18:00,21
19-01-02 17:00,22
19-01-02 16:00,24
19-01-02 15:00,23
19-01-02 14:00,23
19-01-02 13:00,22
19-01-02 12:00,21
19-01-02 11:00,18
19-01-02 10:00,17
19-01-02 09:00,13
19-01-02 08:00,10
19-01-02 07:00,13
19-01-02 06:00,16
19-01-02 05:00,16
19-01-02 04:00,18
19-01-02 03:00,18
19-01-02 02:00,21
19-01-02 01:00,21
19-01-02 00:00,20
18-01-02 23:00,22
18-01-02 22:00,25
18-01-02 21:00,29
18-01-02 20:00,30
18-01-02 19:00,32
18-01-02 18:00,32
18-01-02 17:00,32
18-01-02 16:00,29
18-01-02 15:00,32
18-01-02 14:00,32
18-01-02 13:00,31
18-01-02 12:00,30
18-01-02 11:00,27
18-01-02 10:00,26
18-01-02 09:00,21
18-01-02 08:00,15
18-01-02 07:00,14
18-01-02 06:00,14
18-01-02 05:00,15
18-01-02 04:00,13
18-01-02 03:00,10
18-01-02 02:00,10
18-01-02 01:00,14
18-01-02 00:00,13
17-01-02 23:00,11
17-01-02 22:00,4
17-01-02 21:00,6
17-01-02 20:00,6
17-01-02 19:00,7
17-01-02 18:00,8
17-01-02 17:00,8
17-01-02 16:00,12
17-01-02 15:00,17
17-01-02 14:00,18
17-01-02 13:00,16
17-01-02 12:00,12
17-01-02 11:00,11
17-01-02 10:00,8
17-01-02 09:00,8
17-01-02 08:00,7
17-01-02 07:00,12
17-01-02 06:00,17
17-01-02 05:00,21
17-01-02 04:00,28
17-01-02 03:00,25
17-01-02 02:00,22
17-01-02 01:00,25
17-01-02 00:00,23
16-01-02 23:00,17
16-01-02 22:00,14
16-01-02 21:00,10
16-01-02 20:00,9
16-01-02 19:00,19
16-01-02 18:00,22
16-01-02 17:00,22
16-01-02 16:00,23
16-01-02 15:00,28
16-01-02 14:00,31
16-01-02 13:00,32
16-01-02 12:00,32
16-01-02 11:00,33
16-01-02 10:00,27
16-01-02 09:00,20
16-01-02 08:00,20
16-01-02 07:00,21
16-01-02 06:00,23
