Datum Zeit,Freiberg NO
,µg/m³
01-02-02 00:00,5
31-01-02 23:00,14
31-01-02 22:00,21
31-01-02 21:00,29
31-01-02 20:00,58
31-01-02 19:00,21
31-01-02 18:00,7
31-01-02 17:00,7
31-01-02 16:00,9
31-01-02 15:00,11
31-01-02 14:00,11
31-01-02 13:00,19
31-01-02 12:00,25
31-01-02 11:00,36
31-01-02 10:00,35
31-01-02 09:00,44
31-01-02 08:00,40
31-01-02 07:00,40
31-01-02 06:00,18
31-01-02 05:00,4
31-01-02 04:00,2
31-01-02 03:00,1
31-01-02 02:00,5
31-01-02 01:00,3
31-01-02 00:00,9
30-01-02 23:00,16
30-01-02 22:00,13
30-01-02 21:00,25
30-01-02 20:00,29
30-01-02 19:00,46
30-01-02 18:00,33
30-01-02 17:00,42
30-01-02 16:00,57
30-01-02 15:00,49
30-01-02 14:00,35
30-01-02 13:00,46
30-01-02 12:00,42
30-01-02 11:00,41
30-01-02 10:00,39
30-01-02 09:00,45
30-01-02 08:00,27
30-01-02 07:00,31
30-01-02 06:00,4
30-01-02 05:00,1
30-01-02 04:00,1
30-01-02 03:00,1
30-01-02 02:00,1
30-01-02 01:00,2
30-01-02 00:00,4
29-01-02 23:00,13
29-01-02 22:00,11
29-01-02 21:00,14
29-01-02 20:00,23
29-01-02 19:00,37
29-01-02 18:00,46
29-01-02 17:00,34
29-01-02 16:00,25
29-01-02 15:00,25
29-01-02 14:00,27
29-01-02 13:00,43
29-01-02 12:00,45
29-01-02 11:00,33
29-01-02 10:00,33
29-01-02 09:00,37
29-01-02 08:00,37
29-01-02 07:00,23
29-01-02 06:00,7
29-01-02 05:00,1
29-01-02 04:00,1
29-01-02 03:00,1
29-01-02 02:00,1
29-01-02 01:00,1
29-01-02 00:00,1
28-01-02 23:00,3
28-01-02 22:00,3
28-01-02 21:00,5
28-01-02 20:00,8
28-01-02 19:00,14
28-01-02 18:00,11
28-01-02 17:00,30
28-01-02 16:00,33
28-01-02 15:00,35
28-01-02 14:00,34
28-01-02 13:00,30
28-01-02 12:00,33
28-01-02 11:00,33
28-01-02 10:00,34
28-01-02 09:00,28
28-01-02 08:00,31
28-01-02 07:00,29
28-01-02 06:00,11
28-01-02 05:00,2
28-01-02 04:00,1
28-01-02 03:00,1
28-01-02 02:00,2
28-01-02 01:00,2
28-01-02 00:00,6
27-01-02 23:00,8
27-01-02 22:00,5
27-01-02 21:00,4
27-01-02 20:00,4
27-01-02 19:00,3
27-01-02 18:00,3
27-01-02 17:00,5
27-01-02 16:00,3
27-01-02 15:00,3
27-01-02 14:00,4
27-01-02 13:00,3
27-01-02 12:00,2
27-01-02 11:00,6
27-01-02 10:00,3
27-01-02 09:00,1
27-01-02 08:00,1
27-01-02 07:00,1
27-01-02 06:00,1
27-01-02 05:00,1
27-01-02 04:00,3
27-01-02 03:00,4
27-01-02 02:00,2
27-01-02 01:00,3
27-01-02 00:00,4
26-01-02 23:00,5
26-01-02 22:00,7
26-01-02 21:00,7
26-01-02 20:00,8
26-01-02 19:00,13
26-01-02 18:00,12
26-01-02 17:00,13
26-01-02 16:00,16
26-01-02 15:00,20
26-01-02 14:00,17
26-01-02 13:00,22
26-01-02 12:00,21
26-01-02 11:00,21
26-01-02 10:00,16
26-01-02 09:00,10
26-01-02 08:00,5
26-01-02 07:00,5
26-01-02 06:00,3
26-01-02 05:00,3
26-01-02 04:00,7
26-01-02 03:00,6
26-01-02 02:00,8
26-01-02 01:00,8
26-01-02 00:00,13
25-01-02 23:00,15
25-01-02 22:00,17
25-01-02 21:00,25
25-01-02 20:00,40
25-01-02 19:00,63
25-01-02 18:00,52
25-01-02 17:00,19
25-01-02 16:00,13
25-01-02 15:00,11
25-01-02 14:00,9
25-01-02 13:00,9
25-01-02 12:00,17
25-01-02 11:00,18
25-01-02 10:00,24
25-01-02 09:00,9
25-01-02 08:00,5
25-01-02 07:00,5
25-01-02 06:00,2
25-01-02 05:00,1
25-01-02 04:00,1
25-01-02 03:00,1
25-01-02 02:00,1
25-01-02 01:00,1
25-01-02 00:00,3
24-01-02 23:00,5
24-01-02 22:00,7
24-01-02 21:00,10
24-01-02 20:00,16
24-01-02 19:00,36
24-01-02 18:00,42
24-01-02 17:00,49
24-01-02 16:00,43
24-01-02 15:00,41
24-01-02 14:00,35
24-01-02 13:00,38
24-01-02 12:00,36
24-01-02 11:00,44
24-01-02 10:00,34
24-01-02 09:00,37
24-01-02 08:00,40
24-01-02 07:00,36
24-01-02 06:00,9
24-01-02 05:00,2
24-01-02 04:00,2
24-01-02 03:00,2
24-01-02 02:00,2
24-01-02 01:00,2
24-01-02 00:00,5
23-01-02 23:00,10
23-01-02 22:00,12
23-01-02 21:00,10
23-01-02 20:00,18
23-01-02 19:00,21
23-01-02 18:00,27
23-01-02 17:00,49
23-01-02 16:00,47
23-01-02 15:00,52
23-01-02 14:00,48
23-01-02 13:00,38
23-01-02 12:00,33
23-01-02 11:00,36
23-01-02 10:00,38
23-01-02 09:00,39
23-01-02 08:00,40
23-01-02 07:00,27
23-01-02 06:00,6
23-01-02 05:00,1
23-01-02 04:00,2
23-01-02 03:00,1
23-01-02 02:00,1
23-01-02 01:00,2
23-01-02 00:00,3
22-01-02 23:00,4
22-01-02 22:00,8
22-01-02 21:00,10
22-01-02 20:00,17
22-01-02 19:00,37
22-01-02 18:00,40
22-01-02 17:00,57
22-01-02 16:00,49
22-01-02 15:00,39
22-01-02 14:00,32
22-01-02 13:00,32
22-01-02 12:00,39
22-01-02 11:00,
22-01-02 10:00,55
22-01-02 09:00,66
22-01-02 08:00,52
22-01-02 07:00,35
22-01-02 06:00,27
22-01-02 05:00,5
22-01-02 04:00,2
22-01-02 03:00,1
22-01-02 02:00,3
22-01-02 01:00,3
22-01-02 00:00,4
21-01-02 23:00,4
21-01-02 22:00,8
21-01-02 21:00,11
21-01-02 20:00,18
21-01-02 19:00,38
21-01-02 18:00,54
21-01-02 17:00,48
21-01-02 16:00,27
21-01-02 15:00,27
21-01-02 14:00,36
21-01-02 13:00,35
21-01-02 12:00,
21-01-02 11:00,21
21-01-02 10:00,23
21-01-02 09:00,25
21-01-02 08:00,22
21-01-02 07:00,11
21-01-02 06:00,3
21-01-02 05:00,1
21-01-02 04:00,1
21-01-02 03:00,1
21-01-02 02:00,1
21-01-02 01:00,2
21-01-02 00:00,2
20-01-02 23:00,3
20-01-02 22:00,5
20-01-02 21:00,7
20-01-02 20:00,9
20-01-02 19:00,10
20-01-02 18:00,13
20-01-02 17:00,15
20-01-02 16:00,12
20-01-02 15:00,13
20-01-02 14:00,10
20-01-02 13:00,12
20-01-02 12:00,
20-01-02 11:00,10
20-01-02 10:00,8
20-01-02 09:00,3
20-01-02 08:00,1
20-01-02 07:00,2
20-01-02 06:00,2
20-01-02 05:00,2
20-01-02 04:00,2
20-01-02 03:00,5
20-01-02 02:00,4
20-01-02 01:00,6
20-01-02 00:00,5
19-01-02 23:00,12
19-01-02 22:00,8
19-01-02 21:00,11
19-01-02 20:00,10
19-01-02 19:00,19
19-01-02 18:00,16
19-01-02 17:00,21
19-01-02 16:00,19
19-01-02 15:00,21
19-01-02 14:00,27
19-01-02 13:00,
19-01-02 12:00,37
19-01-02 11:00,35
19-01-02 10:00,24
19-01-02 09:00,15
19-01-02 08:00,15
19-01-02 07:00,8
19-01-02 06:00,8
19-01-02 05:00,4
19-01-02 04:00,7
19-01-02 03:00,10
19-01-02 02:00,13
19-01-02 01:00,13
19-01-02 00:00,11
18-01-02 23:00,14
18-01-02 22:00,14
18-01-02 21:00,16
18-01-02 20:00,25
18-01-02 19:00,45
18-01-02 18:00,49
18-01-02 17:00,82
18-01-02 16:00,51
18-01-02 15:00,46
18-01-02 14:00,59
18-01-02 13:00,
18-01-02 12:00,63
18-01-02 11:00,51
18-01-02 10:00,50
18-01-02 09:00,53
18-01-02 08:00,45
18-01-02 07:00,36
18-01-02 06:00,34
18-01-02 05:00,14
18-01-02 04:00,4
18-01-02 03:00,2
18-01-02 02:00,2
18-01-02 01:00,2
18-01-02 00:00,4
17-01-02 23:00,7
17-01-02 22:00,15
17-01-02 21:00,46
17-01-02 20:00,67
17-01-02 19:00,96
17-01-02 18:00,87
17-01-02 17:00,115
17-01-02 16:00,79
17-01-02 15:00,67
17-01-02 14:00,
17-01-02 13:00,70
17-01-02 12:00,86
17-01-02 11:00,61
17-01-02 10:00,67
17-01-02 09:00,84
17-01-02 08:00,86
17-01-02 07:00,49
17-01-02 06:00,19
17-01-02 05:00,6
17-01-02 04:00,5
17-01-02 03:00,2
17-01-02 02:00,3
17-01-02 01:00,2
17-01-02 00:00,3
16-01-02 23:00,14
16-01-02 22:00,12
16-01-02 21:00,23
16-01-02 20:00,26
16-01-02 19:00,42
16-01-02 18:00,52
16-01-02 17:00,57
16-01-02 16:00,56
16-01-02 15:00,57
16-01-02 14:00,
16-01-02 13:00,63
16-01-02 12:00,58
16-01-02 11:00,42
16-01-02 10:00,47
16-01-02 09:00,38
16-01-02 08:00,43
16-01-02 07:00,36
16-01-02 06:00,8
16-01-02 05:00,7
16-01-02 04:00,2
16-01-02 03:00,1
16-01-02 02:00,1
16-01-02 01:00,29
16-01-02 00:00,52
15-01-02 23:00,25
15-01-02 22:00,8
15-01-02 21:00,9
15-01-02 20:00,26
15-01-02 19:00,27
15-01-02 18:00,44
15-01-02 17:00,32
15-01-02 16:00,35
15-01-02 15:00,
15-01-02 14:00,36
15-01-02 13:00,43
15-01-02 12:00,41
15-01-02 11:00,37
15-01-02 10:00,38
15-01-02 09:00,39
15-01-02 08:00,49
15-01-02 07:00,40
15-01-02 06:00,11
15-01-02 05:00,4
15-01-02 04:00,5
15-01-02 03:00,1
15-01-02 02:00,2
15-01-02 01:00,3
15-01-02 00:00,3
14-01-02 23:00,6
14-01-02 22:00,16
14-01-02 21:00,31
14-01-02 20:00,49
14-01-02 19:00,129
14-01-02 18:00,121
14-01-02 17:00,90
14-01-02 16:00,61
14-01-02 15:00,
14-01-02 14:00,44
14-01-02 13:00,33
14-01-02 12:00,51
14-01-02 11:00,103
14-01-02 10:00,153
14-01-02 09:00,157
14-01-02 08:00,177
14-01-02 07:00,118
14-01-02 06:00,31
14-01-02 05:00,16
14-01-02 04:00,3
14-01-02 03:00,1
14-01-02 02:00,4
14-01-02 01:00,6
14-01-02 00:00,7
13-01-02 23:00,3
13-01-02 22:00,6
13-01-02 21:00,10
13-01-02 20:00,6
13-01-02 19:00,15
13-01-02 18:00,13
13-01-02 17:00,16
13-01-02 16:00,
13-01-02 15:00,18
13-01-02 14:00,22
13-01-02 13:00,24
13-01-02 12:00,14
13-01-02 11:00,18
13-01-02 10:00,21
13-01-02 09:00,8
13-01-02 08:00,8
13-01-02 07:00,8
13-01-02 06:00,11
13-01-02 05:00,9
13-01-02 04:00,7
13-01-02 03:00,7
13-01-02 02:00,4
13-01-02 01:00,6
13-01-02 00:00,8
12-01-02 23:00,9
12-01-02 22:00,11
12-01-02 21:00,15
12-01-02 20:00,25
12-01-02 19:00,24
12-01-02 18:00,21
12-01-02 17:00,15
12-01-02 16:00,
12-01-02 15:00,31
12-01-02 14:00,38
12-01-02 13:00,41
12-01-02 12:00,59
12-01-02 11:00,59
12-01-02 10:00,43
12-01-02 09:00,28
12-01-02 08:00,19
12-01-02 07:00,15
12-01-02 06:00,7
12-01-02 05:00,10
12-01-02 04:00,4
12-01-02 03:00,8
12-01-02 02:00,6
12-01-02 01:00,5
12-01-02 00:00,8
11-01-02 23:00,13
11-01-02 22:00,14
11-01-02 21:00,32
11-01-02 20:00,36
11-01-02 19:00,53
11-01-02 18:00,77
11-01-02 17:00,
11-01-02 16:00,78
11-01-02 15:00,66
11-01-02 14:00,56
11-01-02 13:00,64
11-01-02 12:00,65
11-01-02 11:00,84
11-01-02 10:00,77
11-01-02 09:00,109
11-01-02 08:00,153
11-01-02 07:00,92
11-01-02 06:00,62
11-01-02 05:00,30
11-01-02 04:00,12
11-01-02 03:00,30
11-01-02 02:00,36
11-01-02 01:00,42
11-01-02 00:00,35
10-01-02 23:00,55
10-01-02 22:00,49
10-01-02 21:00,47
10-01-02 20:00,58
10-01-02 19:00,80
10-01-02 18:00,125
10-01-02 17:00,
10-01-02 16:00,107
10-01-02 15:00,22
10-01-02 14:00,23
10-01-02 13:00,49
10-01-02 12:00,66
10-01-02 11:00,82
10-01-02 10:00,175
10-01-02 09:00,104
10-01-02 08:00,84
10-01-02 07:00,78
10-01-02 06:00,47
10-01-02 05:00,36
10-01-02 04:00,26
10-01-02 03:00,18
10-01-02 02:00,20
10-01-02 01:00,32
10-01-02 00:00,42
09-01-02 23:00,71
09-01-02 22:00,80
09-01-02 21:00,55
09-01-02 20:00,52
09-01-02 19:00,117
09-01-02 18:00,
09-01-02 17:00,152
09-01-02 16:00,108
09-01-02 15:00,108
09-01-02 14:00,73
09-01-02 13:00,65
09-01-02 12:00,110
09-01-02 11:00,78
09-01-02 10:00,121
09-01-02 09:00,67
09-01-02 08:00,70
09-01-02 07:00,64
09-01-02 06:00,26
09-01-02 05:00,16
09-01-02 04:00,8
09-01-02 03:00,4
09-01-02 02:00,2
09-01-02 01:00,3
09-01-02 00:00,4
08-01-02 23:00,20
08-01-02 22:00,13
08-01-02 21:00,13
08-01-02 20:00,32
08-01-02 19:00,56
08-01-02 18:00,
08-01-02 17:00,57
08-01-02 16:00,59
08-01-02 15:00,36
08-01-02 14:00,57
08-01-02 13:00,43
08-01-02 12:00,49
08-01-02 11:00,69
08-01-02 10:00,53
08-01-02 09:00,75
08-01-02 08:00,95
08-01-02 07:00,11
08-01-02 06:00,6
08-01-02 05:00,3
08-01-02 04:00,4
08-01-02 03:00,2
08-01-02 02:00,3
08-01-02 01:00,6
08-01-02 00:00,4
07-01-02 23:00,11
07-01-02 22:00,14
