Datum Zeit,Radebeul-Wahnsdorf SO2
,µg/m³
01-02-02 00:00,1.2
31-01-02 23:00,2.6
31-01-02 22:00,5.4
31-01-02 21:00,3.5
31-01-02 20:00,3.8
31-01-02 19:00,2.3
31-01-02 18:00,1.6
31-01-02 17:00,3.3
31-01-02 16:00,1.5
31-01-02 15:00,1.1
31-01-02 14:00,1.8
31-01-02 13:00,3.5
31-01-02 12:00,3.2
31-01-02 11:00,3.5
31-01-02 10:00,2.7
31-01-02 09:00,3.5
31-01-02 08:00,3.6
31-01-02 07:00,3.6
31-01-02 06:00,3.5
31-01-02 05:00,3.8
31-01-02 04:00,7.1
31-01-02 03:00,6.9
31-01-02 02:00,3.6
31-01-02 01:00,4.0
31-01-02 00:00,5.8
30-01-02 23:00,6.9
30-01-02 22:00,9.9
30-01-02 21:00,11.9
30-01-02 20:00,12.0
30-01-02 19:00,15.6
30-01-02 18:00,12.4
30-01-02 17:00,
30-01-02 16:00,
30-01-02 15:00,
30-01-02 14:00,1.1
30-01-02 13:00,1.2
30-01-02 12:00,1.5
30-01-02 11:00,1.7
30-01-02 10:00,1.9
30-01-02 09:00,2.0
30-01-02 08:00,2.8
30-01-02 07:00,2.9
30-01-02 06:00,2.6
30-01-02 05:00,2.4
30-01-02 04:00,1.9
30-01-02 03:00,1.0
30-01-02 02:00,1.3
30-01-02 01:00,2.2
30-01-02 00:00,2.0
29-01-02 23:00,1.8
29-01-02 22:00,1.3
29-01-02 21:00,2.3
29-01-02 20:00,2.4
29-01-02 19:00,1.5
29-01-02 18:00,1.8
29-01-02 17:00,2.0
29-01-02 16:00,2.3
29-01-02 15:00,1.5
29-01-02 14:00,1.7
29-01-02 13:00,1.3
29-01-02 12:00,1.7
29-01-02 11:00,1.9
29-01-02 10:00,1.9
29-01-02 09:00,2.4
29-01-02 08:00,1.6
29-01-02 07:00,2.1
29-01-02 06:00,1.2
29-01-02 05:00,1.5
29-01-02 04:00,1.4
29-01-02 03:00,1.3
29-01-02 02:00,1.2
29-01-02 01:00,1.0
29-01-02 00:00,1.0
28-01-02 23:00,1.0
28-01-02 22:00,1.0
28-01-02 21:00,1.0
28-01-02 20:00,1.0
28-01-02 19:00,1.0
28-01-02 18:00,1.3
28-01-02 17:00,1.0
28-01-02 16:00,1.0
28-01-02 15:00,1.0
