Datum Zeit,Schwartenberg PM10
,µg/m³
31-01-02,10
30-01-02,11
29-01-02,5
28-01-02,3
27-01-02,3
26-01-02,5
25-01-02,6
24-01-02,6
23-01-02,10
22-01-02,7
21-01-02,2
20-01-02,6
19-01-02,7
18-01-02,10
17-01-02,12
16-01-02,14
15-01-02,14
14-01-02,16
13-01-02,15
12-01-02,13
11-01-02,14
10-01-02,10
09-01-02,6
08-01-02,6
07-01-02,3
06-01-02,4
05-01-02,3
04-01-02,12
03-01-02,20
02-01-02,6
01-01-02,4

