Datum Zeit,Dresden-Nord SO2
,µg/m³
01-02-02 00:00,4.7
31-01-02 23:00,4.7
31-01-02 22:00,6.7
31-01-02 21:00,5.5
31-01-02 20:00,5.2
31-01-02 19:00,4.3
31-01-02 18:00,3.3
31-01-02 17:00,1.7
31-01-02 16:00,1.6
31-01-02 15:00,1.9
31-01-02 14:00,3.7
31-01-02 13:00,5.3
31-01-02 12:00,5.1
31-01-02 11:00,5.7
31-01-02 10:00,5.1
31-01-02 09:00,5.5
31-01-02 08:00,7.7
31-01-02 07:00,
31-01-02 06:00,10.6
31-01-02 05:00,16.9
31-01-02 04:00,18.9
31-01-02 03:00,17.1
31-01-02 02:00,8.6
31-01-02 01:00,9.5
31-01-02 00:00,
30-01-02 23:00,9.1
30-01-02 22:00,10.5
30-01-02 21:00,11.8
30-01-02 20:00,12.7
30-01-02 19:00,12.7
30-01-02 18:00,12.6
30-01-02 17:00,3.4
30-01-02 16:00,3.5
30-01-02 15:00,3.8
30-01-02 14:00,3.2
30-01-02 13:00,3.1
30-01-02 12:00,2.9
30-01-02 11:00,3.5
30-01-02 10:00,3.3
30-01-02 09:00,2.8
30-01-02 08:00,
30-01-02 07:00,3.6
30-01-02 06:00,2.7
30-01-02 05:00,2.1
30-01-02 04:00,2.0
30-01-02 03:00,2.5
30-01-02 02:00,2.3
30-01-02 01:00,2.7
30-01-02 00:00,
29-01-02 23:00,4.5
29-01-02 22:00,4.6
29-01-02 21:00,5.3
29-01-02 20:00,4.8
29-01-02 19:00,5.5
29-01-02 18:00,3.9
29-01-02 17:00,2.9
29-01-02 16:00,3.1
29-01-02 15:00,2.9
29-01-02 14:00,4.3
29-01-02 13:00,4.4
29-01-02 12:00,3.3
29-01-02 11:00,3.8
29-01-02 10:00,4.2
29-01-02 09:00,3.3
29-01-02 08:00,
29-01-02 07:00,3.7
29-01-02 06:00,3.1
29-01-02 05:00,2.7
29-01-02 04:00,1.8
29-01-02 03:00,2.0
29-01-02 02:00,2.4
29-01-02 01:00,2.3
29-01-02 00:00,1.6
28-01-02 23:00,2.0
28-01-02 22:00,2.3
28-01-02 21:00,2.7
28-01-02 20:00,2.1
28-01-02 19:00,2.2
28-01-02 18:00,2.0
28-01-02 17:00,2.1
28-01-02 16:00,
28-01-02 15:00,2.0
28-01-02 14:00,2.0
28-01-02 13:00,
28-01-02 12:00,
28-01-02 11:00,
28-01-02 10:00,3.4
28-01-02 09:00,3.4
28-01-02 08:00,3.8
28-01-02 07:00,3.5
28-01-02 06:00,3.1
28-01-02 05:00,
28-01-02 04:00,1.9
28-01-02 03:00,1.8
28-01-02 02:00,3.7
28-01-02 01:00,4.3
28-01-02 00:00,
27-01-02 23:00,5.1
27-01-02 22:00,4.9
27-01-02 21:00,3.4
27-01-02 20:00,3.0
27-01-02 19:00,2.9
27-01-02 18:00,1.7
27-01-02 17:00,1.3
27-01-02 16:00,1.1
27-01-02 15:00,2.4
27-01-02 14:00,1.7
27-01-02 13:00,1.7
27-01-02 12:00,1.0
27-01-02 11:00,1.0
27-01-02 10:00,1.0
27-01-02 09:00,1.0
27-01-02 08:00,1.0
27-01-02 07:00,1.0
27-01-02 06:00,
27-01-02 05:00,1.1
27-01-02 04:00,1.3
27-01-02 03:00,1.1
27-01-02 02:00,1.1
27-01-02 01:00,1.0
27-01-02 00:00,
26-01-02 23:00,1.0
26-01-02 22:00,1.0
26-01-02 21:00,1.0
26-01-02 20:00,1.0
26-01-02 19:00,1.0
26-01-02 18:00,1.1
26-01-02 17:00,1.0
26-01-02 16:00,1.3
26-01-02 15:00,1.0
26-01-02 14:00,1.1
26-01-02 13:00,1.2
26-01-02 12:00,1.1
26-01-02 11:00,1.0
26-01-02 10:00,1.1
26-01-02 09:00,1.2
26-01-02 08:00,2.2
26-01-02 07:00,2.8
26-01-02 06:00,
26-01-02 05:00,15.4
26-01-02 04:00,7.5
26-01-02 03:00,4.3
26-01-02 02:00,4.6
26-01-02 01:00,2.6
26-01-02 00:00,
25-01-02 23:00,6.6
25-01-02 22:00,11.5
25-01-02 21:00,8.7
25-01-02 20:00,4.4
25-01-02 19:00,5.3
25-01-02 18:00,4.0
25-01-02 17:00,4.1
25-01-02 16:00,2.3
25-01-02 15:00,2.2
25-01-02 14:00,2.5
25-01-02 13:00,1.1
25-01-02 12:00,4.0
25-01-02 11:00,4.5
25-01-02 10:00,5.1
25-01-02 09:00,2.9
25-01-02 08:00,1.1
25-01-02 07:00,
25-01-02 06:00,1.5
25-01-02 05:00,1.7
25-01-02 04:00,1.7
25-01-02 03:00,2.2
25-01-02 02:00,1.9
25-01-02 01:00,2.0
25-01-02 00:00,
24-01-02 23:00,2.3
24-01-02 22:00,2.7
24-01-02 21:00,3.4
24-01-02 20:00,3.1
24-01-02 19:00,2.7
24-01-02 18:00,2.7
24-01-02 17:00,3.0
24-01-02 16:00,3.3
24-01-02 15:00,3.9
24-01-02 14:00,5.0
24-01-02 13:00,10.0
24-01-02 12:00,12.9
24-01-02 11:00,8.9
24-01-02 10:00,8.7
24-01-02 09:00,11.2
24-01-02 08:00,12.9
24-01-02 07:00,
24-01-02 06:00,8.8
24-01-02 05:00,13.9
24-01-02 04:00,9.5
24-01-02 03:00,7.0
24-01-02 02:00,9.7
24-01-02 01:00,11.6
24-01-02 00:00,
23-01-02 23:00,14.6
23-01-02 22:00,11.3
23-01-02 21:00,12.7
23-01-02 20:00,13.8
23-01-02 19:00,12.3
23-01-02 18:00,13.1
23-01-02 17:00,13.8
23-01-02 16:00,11.5
23-01-02 15:00,9.6
23-01-02 14:00,5.6
23-01-02 13:00,4.8
23-01-02 12:00,4.3
23-01-02 11:00,5.4
23-01-02 10:00,6.0
23-01-02 09:00,5.6
23-01-02 08:00,
23-01-02 07:00,4.6
23-01-02 06:00,4.3
23-01-02 05:00,4.2
23-01-02 04:00,3.7
23-01-02 03:00,3.9
23-01-02 02:00,3.6
23-01-02 01:00,3.6
23-01-02 00:00,
22-01-02 23:00,2.1
22-01-02 22:00,2.8
22-01-02 21:00,2.7
22-01-02 20:00,3.3
22-01-02 19:00,3.4
22-01-02 18:00,4.4
22-01-02 17:00,4.6
22-01-02 16:00,5.0
22-01-02 15:00,4.9
22-01-02 14:00,4.9
22-01-02 13:00,7.6
22-01-02 12:00,18.3
22-01-02 11:00,25.7
22-01-02 10:00,27.0
22-01-02 09:00,
22-01-02 08:00,10.2
22-01-02 07:00,6.5
22-01-02 06:00,4.2
22-01-02 05:00,4.3
22-01-02 04:00,2.4
22-01-02 03:00,2.3
22-01-02 02:00,2.5
22-01-02 01:00,2.9
22-01-02 00:00,
21-01-02 23:00,2.3
21-01-02 22:00,2.3
21-01-02 21:00,2.6
21-01-02 20:00,2.9
21-01-02 19:00,3.2
21-01-02 18:00,3.2
21-01-02 17:00,2.6
21-01-02 16:00,2.7
21-01-02 15:00,3.0
21-01-02 14:00,3.6
21-01-02 13:00,2.8
21-01-02 12:00,3.2
21-01-02 11:00,3.7
21-01-02 10:00,
21-01-02 09:00,3.0
21-01-02 08:00,2.9
21-01-02 07:00,2.1
21-01-02 06:00,1.4
21-01-02 05:00,1.7
21-01-02 04:00,1.7
21-01-02 03:00,1.6
21-01-02 02:00,1.1
21-01-02 01:00,1.0
21-01-02 00:00,
20-01-02 23:00,2.0
20-01-02 22:00,1.8
20-01-02 21:00,2.6
20-01-02 20:00,2.4
20-01-02 19:00,2.5
20-01-02 18:00,2.8
20-01-02 17:00,2.8
20-01-02 16:00,3.0
20-01-02 15:00,2.6
20-01-02 14:00,3.3
20-01-02 13:00,3.9
20-01-02 12:00,3.4
20-01-02 11:00,3.4
20-01-02 10:00,
20-01-02 09:00,2.7
20-01-02 08:00,2.6
20-01-02 07:00,3.2
20-01-02 06:00,3.1
20-01-02 05:00,3.0
20-01-02 04:00,3.1
20-01-02 03:00,3.2
20-01-02 02:00,3.3
20-01-02 01:00,3.7
20-01-02 00:00,
19-01-02 23:00,4.5
19-01-02 22:00,5.0
19-01-02 21:00,5.2
19-01-02 20:00,5.5
19-01-02 19:00,6.3
19-01-02 18:00,6.7
19-01-02 17:00,6.1
19-01-02 16:00,8.2
19-01-02 15:00,20.0
19-01-02 14:00,20.5
19-01-02 13:00,19.3
19-01-02 12:00,25.6
19-01-02 11:00,
19-01-02 10:00,52.2
19-01-02 09:00,64.6
19-01-02 08:00,55.3
19-01-02 07:00,47.0
19-01-02 06:00,29.8
19-01-02 05:00,9.3
19-01-02 04:00,7.8
19-01-02 03:00,8.0
19-01-02 02:00,6.6
19-01-02 01:00,7.8
19-01-02 00:00,
18-01-02 23:00,7.9
18-01-02 22:00,9.7
18-01-02 21:00,15.2
18-01-02 20:00,42.9
18-01-02 19:00,51.9
18-01-02 18:00,50.9
18-01-02 17:00,52.6
18-01-02 16:00,52.1
18-01-02 15:00,58.2
18-01-02 14:00,55.6
18-01-02 13:00,55.5
18-01-02 12:00,60.8
18-01-02 11:00,
18-01-02 10:00,50.5
