Datum Zeit,Leipzig-Mitte PM2.5
,µg/m³
31-01-02,14.54
30-01-02,
29-01-02,7.55
28-01-02,
27-01-02,5.35
26-01-02,
25-01-02,8.65
24-01-02,
23-01-02,9.85
22-01-02,
21-01-02,5.88
20-01-02,
19-01-02,21.27
18-01-02,
17-01-02,28.81
16-01-02,
15-01-02,29.55
14-01-02,
13-01-02,33.23
12-01-02,
11-01-02,34.62
10-01-02,
09-01-02,24.55
08-01-02,
07-01-02,25.44
06-01-02,
05-01-02,48.68
04-01-02,
03-01-02,17.05
02-01-02,
01-01-02,36.80

