Datum Zeit,Leipzig-Mitte O3
,µg/m³
01-02-02 00:00,28
31-01-02 23:00,28
31-01-02 22:00,24
31-01-02 21:00,12
31-01-02 20:00,4
31-01-02 19:00,9
31-01-02 18:00,8
31-01-02 17:00,26
31-01-02 16:00,39
31-01-02 15:00,51
31-01-02 14:00,56
31-01-02 13:00,58
31-01-02 12:00,46
31-01-02 11:00,
31-01-02 10:00,19
31-01-02 09:00,17
31-01-02 08:00,13
31-01-02 07:00,18
31-01-02 06:00,30
31-01-02 05:00,34
31-01-02 04:00,36
31-01-02 03:00,32
31-01-02 02:00,25
31-01-02 01:00,20
31-01-02 00:00,18
30-01-02 23:00,24
30-01-02 22:00,32
30-01-02 21:00,29
30-01-02 20:00,35
30-01-02 19:00,22
30-01-02 18:00,19
30-01-02 17:00,25
30-01-02 16:00,25
30-01-02 15:00,43
30-01-02 14:00,46
30-01-02 13:00,46
30-01-02 12:00,
30-01-02 11:00,25
30-01-02 10:00,25
30-01-02 09:00,19
30-01-02 08:00,27
30-01-02 07:00,43
30-01-02 06:00,50
30-01-02 05:00,53
30-01-02 04:00,53
30-01-02 03:00,47
30-01-02 02:00,47
30-01-02 01:00,48
30-01-02 00:00,43
29-01-02 23:00,40
29-01-02 22:00,39
29-01-02 21:00,39
29-01-02 20:00,33
29-01-02 19:00,30
29-01-02 18:00,24
29-01-02 17:00,34
29-01-02 16:00,45
29-01-02 15:00,48
29-01-02 14:00,49
29-01-02 13:00,40
29-01-02 12:00,
29-01-02 11:00,48
29-01-02 10:00,48
29-01-02 09:00,48
29-01-02 08:00,49
29-01-02 07:00,58
29-01-02 06:00,60
29-01-02 05:00,
29-01-02 04:00,60
29-01-02 03:00,64
29-01-02 02:00,69
29-01-02 01:00,75
29-01-02 00:00,77
28-01-02 23:00,75
28-01-02 22:00,73
28-01-02 21:00,70
28-01-02 20:00,68
28-01-02 19:00,67
28-01-02 18:00,66
28-01-02 17:00,60
28-01-02 16:00,47
28-01-02 15:00,49
28-01-02 14:00,54
28-01-02 13:00,57
28-01-02 12:00,54
28-01-02 11:00,57
28-01-02 10:00,51
28-01-02 09:00,42
28-01-02 08:00,41
28-01-02 07:00,47
28-01-02 06:00,40
28-01-02 05:00,
28-01-02 04:00,43
28-01-02 03:00,55
28-01-02 02:00,62
28-01-02 01:00,60
28-01-02 00:00,38
27-01-02 23:00,30
27-01-02 22:00,40
27-01-02 21:00,26
27-01-02 20:00,29
27-01-02 19:00,36
27-01-02 18:00,40
27-01-02 17:00,42
27-01-02 16:00,56
27-01-02 15:00,66
27-01-02 14:00,70
27-01-02 13:00,72
27-01-02 12:00,70
27-01-02 11:00,50
27-01-02 10:00,66
27-01-02 09:00,76
27-01-02 08:00,76
27-01-02 07:00,74
27-01-02 06:00,
27-01-02 05:00,76
27-01-02 04:00,75
27-01-02 03:00,72
27-01-02 02:00,74
27-01-02 01:00,73
27-01-02 00:00,75
26-01-02 23:00,74
26-01-02 22:00,72
26-01-02 21:00,68
26-01-02 20:00,68
26-01-02 19:00,67
26-01-02 18:00,64
26-01-02 17:00,67
26-01-02 16:00,63
26-01-02 15:00,66
26-01-02 14:00,67
26-01-02 13:00,65
26-01-02 12:00,67
26-01-02 11:00,65
26-01-02 10:00,61
26-01-02 09:00,52
26-01-02 08:00,52
26-01-02 07:00,53
26-01-02 06:00,
26-01-02 05:00,48
26-01-02 04:00,41
26-01-02 03:00,30
26-01-02 02:00,24
26-01-02 01:00,26
26-01-02 00:00,30
25-01-02 23:00,23
25-01-02 22:00,30
25-01-02 21:00,33
25-01-02 20:00,28
25-01-02 19:00,23
25-01-02 18:00,31
25-01-02 17:00,38
25-01-02 16:00,48
25-01-02 15:00,40
25-01-02 14:00,36
25-01-02 13:00,35
25-01-02 12:00,33
25-01-02 11:00,43
25-01-02 10:00,46
25-01-02 09:00,30
25-01-02 08:00,26
25-01-02 07:00,
25-01-02 06:00,47
25-01-02 05:00,64
25-01-02 04:00,71
25-01-02 03:00,66
25-01-02 02:00,60
25-01-02 01:00,55
25-01-02 00:00,56
24-01-02 23:00,58
24-01-02 22:00,58
24-01-02 21:00,57
24-01-02 20:00,49
24-01-02 19:00,48
24-01-02 18:00,48
24-01-02 17:00,51
24-01-02 16:00,50
24-01-02 15:00,54
24-01-02 14:00,52
24-01-02 13:00,53
24-01-02 12:00,45
24-01-02 11:00,33
24-01-02 10:00,33
24-01-02 09:00,28
24-01-02 08:00,19
24-01-02 07:00,
24-01-02 06:00,36
24-01-02 05:00,43
24-01-02 04:00,47
24-01-02 03:00,47
24-01-02 02:00,47
24-01-02 01:00,38
24-01-02 00:00,32
23-01-02 23:00,34
23-01-02 22:00,34
23-01-02 21:00,34
23-01-02 20:00,25
23-01-02 19:00,20
23-01-02 18:00,21
23-01-02 17:00,30
23-01-02 16:00,44
23-01-02 15:00,57
23-01-02 14:00,56
23-01-02 13:00,56
23-01-02 12:00,49
23-01-02 11:00,44
23-01-02 10:00,33
23-01-02 09:00,15
23-01-02 08:00,
23-01-02 07:00,53
23-01-02 06:00,59
23-01-02 05:00,59
23-01-02 04:00,57
23-01-02 03:00,57
23-01-02 02:00,56
23-01-02 01:00,49
23-01-02 00:00,43
22-01-02 23:00,47
22-01-02 22:00,49
22-01-02 21:00,
22-01-02 20:00,40
22-01-02 19:00,38
22-01-02 18:00,42
22-01-02 17:00,40
22-01-02 16:00,43
22-01-02 15:00,48
22-01-02 14:00,46
22-01-02 13:00,42
22-01-02 12:00,39
22-01-02 11:00,32
22-01-02 10:00,18
22-01-02 09:00,7
22-01-02 08:00,10
22-01-02 07:00,25
22-01-02 06:00,35
22-01-02 05:00,38
22-01-02 04:00,32
22-01-02 03:00,20
22-01-02 02:00,25
22-01-02 01:00,25
22-01-02 00:00,25
21-01-02 23:00,25
21-01-02 22:00,
21-01-02 21:00,25
21-01-02 20:00,27
21-01-02 19:00,21
21-01-02 18:00,21
21-01-02 17:00,19
21-01-02 16:00,19
21-01-02 15:00,20
21-01-02 14:00,24
21-01-02 13:00,22
21-01-02 12:00,19
21-01-02 11:00,25
21-01-02 10:00,36
21-01-02 09:00,31
21-01-02 08:00,37
21-01-02 07:00,46
21-01-02 06:00,51
21-01-02 05:00,55
21-01-02 04:00,59
21-01-02 03:00,60
21-01-02 02:00,59
21-01-02 01:00,57
21-01-02 00:00,56
20-01-02 23:00,52
20-01-02 22:00,
20-01-02 21:00,51
20-01-02 20:00,51
20-01-02 19:00,53
20-01-02 18:00,52
20-01-02 17:00,55
20-01-02 16:00,59
20-01-02 15:00,61
20-01-02 14:00,57
20-01-02 13:00,60
20-01-02 12:00,60
20-01-02 11:00,60
20-01-02 10:00,55
20-01-02 09:00,56
20-01-02 08:00,52
20-01-02 07:00,52
20-01-02 06:00,49
20-01-02 05:00,50
20-01-02 04:00,49
20-01-02 03:00,44
20-01-02 02:00,43
20-01-02 01:00,41
20-01-02 00:00,40
19-01-02 23:00,
19-01-02 22:00,44
19-01-02 21:00,36
19-01-02 20:00,36
19-01-02 19:00,37
19-01-02 18:00,32
19-01-02 17:00,28
19-01-02 16:00,32
19-01-02 15:00,30
19-01-02 14:00,35
19-01-02 13:00,33
19-01-02 12:00,29
19-01-02 11:00,26
19-01-02 10:00,22
19-01-02 09:00,18
19-01-02 08:00,16
19-01-02 07:00,14
19-01-02 06:00,9
19-01-02 05:00,11
19-01-02 04:00,7
19-01-02 03:00,6
19-01-02 02:00,13
19-01-02 01:00,18
19-01-02 00:00,9
18-01-02 23:00,
18-01-02 22:00,10
18-01-02 21:00,11
18-01-02 20:00,7
18-01-02 19:00,5
18-01-02 18:00,11
18-01-02 17:00,14
18-01-02 16:00,16
18-01-02 15:00,18
18-01-02 14:00,26
18-01-02 13:00,28
18-01-02 12:00,28
18-01-02 11:00,22
18-01-02 10:00,17
18-01-02 09:00,7
18-01-02 08:00,6
18-01-02 07:00,9
18-01-02 06:00,16
18-01-02 05:00,17
18-01-02 04:00,14
18-01-02 03:00,15
18-01-02 02:00,19
18-01-02 01:00,22
18-01-02 00:00,
17-01-02 23:00,17
17-01-02 22:00,15
17-01-02 21:00,9
17-01-02 20:00,4
17-01-02 19:00,2
17-01-02 18:00,2
17-01-02 17:00,8
17-01-02 16:00,20
17-01-02 15:00,25
17-01-02 14:00,28
17-01-02 13:00,25
17-01-02 12:00,21
17-01-02 11:00,16
17-01-02 10:00,9
17-01-02 09:00,4
17-01-02 08:00,14
17-01-02 07:00,8
17-01-02 06:00,4
17-01-02 05:00,3
17-01-02 04:00,3
17-01-02 03:00,2
17-01-02 02:00,1
17-01-02 01:00,2
17-01-02 00:00,
16-01-02 23:00,5
16-01-02 22:00,4
16-01-02 21:00,3
16-01-02 20:00,2
16-01-02 19:00,3
16-01-02 18:00,6
16-01-02 17:00,8
16-01-02 16:00,7
16-01-02 15:00,13
16-01-02 14:00,18
16-01-02 13:00,18
16-01-02 12:00,18
16-01-02 11:00,19
16-01-02 10:00,11
16-01-02 09:00,3
16-01-02 08:00,2
16-01-02 07:00,8
16-01-02 06:00,11
16-01-02 05:00,15
16-01-02 04:00,24
16-01-02 03:00,27
16-01-02 02:00,26
16-01-02 01:00,
16-01-02 00:00,19
15-01-02 23:00,28
15-01-02 22:00,29
15-01-02 21:00,23
15-01-02 20:00,24
15-01-02 19:00,16
15-01-02 18:00,15
15-01-02 17:00,18
15-01-02 16:00,20
15-01-02 15:00,27
15-01-02 14:00,31
15-01-02 13:00,32
15-01-02 12:00,28
15-01-02 11:00,24
15-01-02 10:00,13
15-01-02 09:00,10
15-01-02 08:00,12
15-01-02 07:00,23
15-01-02 06:00,27
15-01-02 05:00,28
15-01-02 04:00,24
15-01-02 03:00,20
15-01-02 02:00,18
15-01-02 01:00,
15-01-02 00:00,20
14-01-02 23:00,21
14-01-02 22:00,23
14-01-02 21:00,19
14-01-02 20:00,12
14-01-02 19:00,15
14-01-02 18:00,15
14-01-02 17:00,8
14-01-02 16:00,20
14-01-02 15:00,19
14-01-02 14:00,28
14-01-02 13:00,28
14-01-02 12:00,25
14-01-02 11:00,19
14-01-02 10:00,13
14-01-02 09:00,5
14-01-02 08:00,3
14-01-02 07:00,7
14-01-02 06:00,14
14-01-02 05:00,18
14-01-02 04:00,23
14-01-02 03:00,22
14-01-02 02:00,
14-01-02 01:00,18
14-01-02 00:00,13
13-01-02 23:00,7
13-01-02 22:00,7
13-01-02 21:00,3
13-01-02 20:00,1
13-01-02 19:00,1
13-01-02 18:00,1
13-01-02 17:00,11
13-01-02 16:00,21
13-01-02 15:00,30
13-01-02 14:00,28
13-01-02 13:00,26
13-01-02 12:00,22
13-01-02 11:00,17
13-01-02 10:00,10
13-01-02 09:00,14
13-01-02 08:00,15
13-01-02 07:00,6
13-01-02 06:00,2
13-01-02 05:00,1
13-01-02 04:00,1
13-01-02 03:00,1
13-01-02 02:00,
13-01-02 01:00,1
13-01-02 00:00,1
12-01-02 23:00,1
12-01-02 22:00,1
12-01-02 21:00,1
12-01-02 20:00,1
12-01-02 19:00,1
12-01-02 18:00,1
12-01-02 17:00,1
12-01-02 16:00,5
12-01-02 15:00,7
12-01-02 14:00,9
12-01-02 13:00,9
12-01-02 12:00,11
12-01-02 11:00,12
12-01-02 10:00,8
12-01-02 09:00,4
12-01-02 08:00,2
12-01-02 07:00,4
12-01-02 06:00,7
12-01-02 05:00,7
12-01-02 04:00,10
12-01-02 03:00,
12-01-02 02:00,13
12-01-02 01:00,14
12-01-02 00:00,20
11-01-02 23:00,17
11-01-02 22:00,18
11-01-02 21:00,14
11-01-02 20:00,5
11-01-02 19:00,1
11-01-02 18:00,1
11-01-02 17:00,3
11-01-02 16:00,7
11-01-02 15:00,13
11-01-02 14:00,17
11-01-02 13:00,20
11-01-02 12:00,18
11-01-02 11:00,8
11-01-02 10:00,4
11-01-02 09:00,2
11-01-02 08:00,1
11-01-02 07:00,1
11-01-02 06:00,1
11-01-02 05:00,1
11-01-02 04:00,1
11-01-02 03:00,
11-01-02 02:00,1
11-01-02 01:00,1
11-01-02 00:00,1
10-01-02 23:00,1
10-01-02 22:00,1
10-01-02 21:00,1
10-01-02 20:00,1
10-01-02 19:00,1
10-01-02 18:00,1
10-01-02 17:00,1
10-01-02 16:00,1
10-01-02 15:00,4
10-01-02 14:00,4
10-01-02 13:00,6
10-01-02 12:00,6
10-01-02 11:00,7
10-01-02 10:00,5
10-01-02 09:00,4
10-01-02 08:00,1
10-01-02 07:00,1
10-01-02 06:00,1
10-01-02 05:00,1
10-01-02 04:00,
10-01-02 03:00,1
10-01-02 02:00,1
10-01-02 01:00,1
10-01-02 00:00,1
09-01-02 23:00,1
09-01-02 22:00,1
09-01-02 21:00,1
09-01-02 20:00,1
09-01-02 19:00,2
09-01-02 18:00,3
09-01-02 17:00,2
09-01-02 16:00,5
09-01-02 15:00,6
09-01-02 14:00,7
09-01-02 13:00,9
09-01-02 12:00,8
09-01-02 11:00,9
09-01-02 10:00,6
09-01-02 09:00,3
09-01-02 08:00,2
09-01-02 07:00,4
09-01-02 06:00,5
09-01-02 05:00,6
09-01-02 04:00,
09-01-02 03:00,6
09-01-02 02:00,11
09-01-02 01:00,12
09-01-02 00:00,5
08-01-02 23:00,11
08-01-02 22:00,9
08-01-02 21:00,12
08-01-02 20:00,14
