Datum Zeit,Freiberg NO2
,µg/m³
01-02-02 00:00,20
31-01-02 23:00,25
31-01-02 22:00,33
31-01-02 21:00,47
31-01-02 20:00,61
31-01-02 19:00,35
31-01-02 18:00,22
31-01-02 17:00,17
31-01-02 16:00,17
31-01-02 15:00,16
31-01-02 14:00,20
31-01-02 13:00,25
31-01-02 12:00,34
31-01-02 11:00,36
31-01-02 10:00,39
31-01-02 09:00,40
31-01-02 08:00,42
31-01-02 07:00,43
31-01-02 06:00,30
31-01-02 05:00,18
31-01-02 04:00,16
31-01-02 03:00,15
31-01-02 02:00,20
31-01-02 01:00,18
31-01-02 00:00,18
30-01-02 23:00,24
30-01-02 22:00,24
30-01-02 21:00,28
30-01-02 20:00,34
30-01-02 19:00,42
30-01-02 18:00,34
30-01-02 17:00,39
30-01-02 16:00,41
30-01-02 15:00,36
30-01-02 14:00,33
30-01-02 13:00,35
30-01-02 12:00,34
30-01-02 11:00,35
30-01-02 10:00,35
30-01-02 09:00,40
30-01-02 08:00,36
30-01-02 07:00,33
30-01-02 06:00,21
30-01-02 05:00,18
30-01-02 04:00,14
30-01-02 03:00,11
30-01-02 02:00,12
30-01-02 01:00,14
30-01-02 00:00,17
29-01-02 23:00,23
29-01-02 22:00,27
29-01-02 21:00,30
29-01-02 20:00,39
29-01-02 19:00,46
29-01-02 18:00,48
29-01-02 17:00,42
29-01-02 16:00,35
29-01-02 15:00,30
29-01-02 14:00,32
29-01-02 13:00,37
29-01-02 12:00,36
29-01-02 11:00,28
29-01-02 10:00,30
29-01-02 09:00,32
29-01-02 08:00,34
29-01-02 07:00,26
29-01-02 06:00,15
29-01-02 05:00,9
29-01-02 04:00,10
29-01-02 03:00,8
29-01-02 02:00,8
29-01-02 01:00,9
29-01-02 00:00,9
28-01-02 23:00,12
28-01-02 22:00,18
28-01-02 21:00,19
28-01-02 20:00,18
28-01-02 19:00,22
28-01-02 18:00,18
28-01-02 17:00,21
28-01-02 16:00,22
28-01-02 15:00,21
28-01-02 14:00,21
28-01-02 13:00,22
28-01-02 12:00,27
28-01-02 11:00,30
28-01-02 10:00,28
28-01-02 09:00,28
28-01-02 08:00,30
28-01-02 07:00,26
28-01-02 06:00,20
28-01-02 05:00,15
28-01-02 04:00,13
28-01-02 03:00,11
28-01-02 02:00,12
28-01-02 01:00,10
28-01-02 00:00,22
27-01-02 23:00,31
27-01-02 22:00,26
27-01-02 21:00,20
27-01-02 20:00,20
27-01-02 19:00,16
27-01-02 18:00,13
27-01-02 17:00,13
27-01-02 16:00,13
27-01-02 15:00,10
27-01-02 14:00,15
27-01-02 13:00,13
27-01-02 12:00,11
27-01-02 11:00,12
27-01-02 10:00,6
27-01-02 09:00,6
27-01-02 08:00,5
27-01-02 07:00,6
27-01-02 06:00,6
27-01-02 05:00,6
27-01-02 04:00,7
27-01-02 03:00,8
27-01-02 02:00,8
27-01-02 01:00,8
27-01-02 00:00,9
26-01-02 23:00,10
26-01-02 22:00,10
26-01-02 21:00,11
26-01-02 20:00,13
26-01-02 19:00,15
26-01-02 18:00,16
26-01-02 17:00,17
26-01-02 16:00,20
26-01-02 15:00,19
26-01-02 14:00,19
26-01-02 13:00,19
26-01-02 12:00,20
26-01-02 11:00,18
26-01-02 10:00,15
26-01-02 09:00,14
26-01-02 08:00,12
26-01-02 07:00,11
26-01-02 06:00,9
26-01-02 05:00,12
26-01-02 04:00,16
26-01-02 03:00,14
26-01-02 02:00,16
26-01-02 01:00,19
26-01-02 00:00,24
25-01-02 23:00,24
25-01-02 22:00,30
25-01-02 21:00,34
25-01-02 20:00,48
25-01-02 19:00,60
25-01-02 18:00,57
25-01-02 17:00,31
25-01-02 16:00,21
25-01-02 15:00,18
25-01-02 14:00,16
25-01-02 13:00,19
25-01-02 12:00,26
25-01-02 11:00,21
25-01-02 10:00,36
25-01-02 09:00,24
25-01-02 08:00,18
25-01-02 07:00,17
25-01-02 06:00,11
25-01-02 05:00,9
25-01-02 04:00,7
25-01-02 03:00,9
25-01-02 02:00,12
25-01-02 01:00,11
25-01-02 00:00,12
24-01-02 23:00,13
24-01-02 22:00,16
24-01-02 21:00,18
24-01-02 20:00,24
24-01-02 19:00,36
24-01-02 18:00,43
24-01-02 17:00,47
24-01-02 16:00,39
24-01-02 15:00,40
24-01-02 14:00,34
24-01-02 13:00,35
24-01-02 12:00,36
24-01-02 11:00,41
24-01-02 10:00,40
24-01-02 09:00,40
24-01-02 08:00,44
24-01-02 07:00,43
24-01-02 06:00,24
24-01-02 05:00,13
24-01-02 04:00,12
24-01-02 03:00,19
24-01-02 02:00,19
24-01-02 01:00,20
24-01-02 00:00,20
23-01-02 23:00,23
23-01-02 22:00,27
23-01-02 21:00,21
23-01-02 20:00,29
23-01-02 19:00,33
23-01-02 18:00,45
23-01-02 17:00,54
23-01-02 16:00,50
23-01-02 15:00,49
23-01-02 14:00,48
23-01-02 13:00,42
23-01-02 12:00,35
23-01-02 11:00,37
23-01-02 10:00,41
23-01-02 09:00,43
23-01-02 08:00,43
23-01-02 07:00,33
23-01-02 06:00,21
23-01-02 05:00,11
23-01-02 04:00,12
23-01-02 03:00,11
23-01-02 02:00,10
23-01-02 01:00,12
23-01-02 00:00,15
22-01-02 23:00,17
22-01-02 22:00,19
22-01-02 21:00,24
22-01-02 20:00,29
22-01-02 19:00,41
22-01-02 18:00,45
22-01-02 17:00,53
22-01-02 16:00,45
22-01-02 15:00,41
22-01-02 14:00,41
22-01-02 13:00,37
22-01-02 12:00,42
22-01-02 11:00,
22-01-02 10:00,60
22-01-02 09:00,63
22-01-02 08:00,59
22-01-02 07:00,44
22-01-02 06:00,45
22-01-02 05:00,25
22-01-02 04:00,23
22-01-02 03:00,20
22-01-02 02:00,17
22-01-02 01:00,18
22-01-02 00:00,19
21-01-02 23:00,20
21-01-02 22:00,22
21-01-02 21:00,24
21-01-02 20:00,31
21-01-02 19:00,39
21-01-02 18:00,45
21-01-02 17:00,47
21-01-02 16:00,40
21-01-02 15:00,40
21-01-02 14:00,39
21-01-02 13:00,41
21-01-02 12:00,
21-01-02 11:00,36
21-01-02 10:00,38
21-01-02 09:00,39
21-01-02 08:00,36
21-01-02 07:00,27
21-01-02 06:00,19
21-01-02 05:00,14
21-01-02 04:00,11
21-01-02 03:00,10
21-01-02 02:00,9
21-01-02 01:00,9
21-01-02 00:00,9
20-01-02 23:00,11
20-01-02 22:00,13
20-01-02 21:00,15
20-01-02 20:00,18
20-01-02 19:00,19
