Datum Zeit,Dresden-Nord PM2.5
,µg/m³
31-01-02,26.68
30-01-02,
29-01-02,14.67
28-01-02,
27-01-02,8.74
26-01-02,
25-01-02,13.58
24-01-02,
23-01-02,16.09
22-01-02,
21-01-02,7.73
20-01-02,
19-01-02,27.10
18-01-02,
17-01-02,49.61
16-01-02,
15-01-02,41.43
14-01-02,
13-01-02,53.55
12-01-02,
11-01-02,49.01
10-01-02,
09-01-02,37.86
08-01-02,
07-01-02,25.41
06-01-02,
05-01-02,92.16
04-01-02,
03-01-02,18.39
02-01-02,
01-01-02,21.31

