Datum,Zeit,BEN,DRUCK,FEUCHT,NO,NO2,O3,PM10_HVS,PM10_TEOM,PM2.5,RUSS_PM1,SO2,STRAHL,TEMP,WINDGE,WINDRI
yyyy-mm-dd,hh:mm,µg/m³,hPa,PROZ,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,W/m2,GRADC,m/sec,GRAD
2018-10-01,01:00,,1013,72.2,,,61,,9,,,,0,4.2,2.1,219
2018-10-01,02:00,,1013,76.2,,,61,,9,,,,0,4.4,1.6,225
2018-10-01,03:00,,1012,77.0,,,57,,10,,,,0,5.7,1.0,260
2018-10-01,04:00,,1012,80.5,,,52,,10,,,,0,5.0,1.0,270
2018-10-01,05:00,,1011,84.5,,,46,,10,,,,0,4.3,0.8,294
2018-10-01,06:00,,1012,86.2,,,48,,10,,,,0,3.4,0.8,319
2018-10-01,07:00,,1012,81.1,,,47,,9,,,,16,3.5,0.8,6
2018-10-01,08:00,,1012,77.8,,,49,,10,,,,135,4.2,1.0,351
2018-10-01,09:00,,1012,68.9,,,53,,14,,,,196,5.3,1.6,352
2018-10-01,10:00,,1013,70.1,,,52,,16,,,,215,5.8,1.5,8
2018-10-01,11:00,,1013,67.8,,,59,,17,,,,301,6.8,2.2,6
2018-10-01,12:00,,1013,69.5,,,,,18,,,,290,7.4,2.3,359
2018-10-01,13:00,,1013,75.1,,,,,,,,,256,7.3,2.0,323
2018-10-01,14:00,,1013,78.8,,,,,,,,,103,6.9,1.7,321
2018-10-01,15:00,,1014,88.7,,,58,,19,,,,38,5.7,1.8,315
2018-10-01,16:00,,1014,90.6,,,57,,12,,,,31,4.8,1.7,323
2018-10-01,17:00,,1015,92.5,,,56,,8,,,,16,4.3,1.3,323
2018-10-01,18:00,,1016,94.8,,,50,,9,,,,8,4.0,0.9,307
2018-10-01,19:00,,1016,95.2,,,43,,9,,,,0,3.8,1.0,296
2018-10-01,20:00,,1017,94.1,,,54,,9,,,,0,3.3,2.4,311
2018-10-01,21:00,,1018,96.8,,,58,,6,,,,0,2.9,1.8,327
2018-10-01,22:00,,1018,97.8,,,53,,4,,,,0,2.9,2.0,330
2018-10-01,23:00,,1018,96.7,,,55,,5,,,,0,2.6,2.0,330
2018-10-02,00:00,,1019,96.0,,,59,,5,,,,0,2.2,2.2,328
2018-10-02,01:00,,1019,96.1,,,59,,5,,,,0,2.0,1.9,338
2018-10-02,02:00,,1020,97.3,,,57,,5,,,,0,1.7,1.7,325
2018-10-02,03:00,,1020,97.5,,,56,,4,,,,0,1.5,1.6,308
2018-10-02,04:00,,1020,97.9,,,56,,2,,,,0,1.3,1.7,356
2018-10-02,05:00,,1020,97.3,,,56,,2,,,,0,1.1,1.7,315
2018-10-02,06:00,,1020,97.3,,,57,,4,,,,0,1.2,1.9,310
2018-10-02,07:00,,1020,96.6,,,58,,6,,,,5,1.2,1.7,293
2018-10-02,08:00,,1021,95.6,,,52,,6,,,,32,0.9,2.2,275
2018-10-02,09:00,,1021,92.8,,,58,,6,,,,250,1.6,3.2,267
2018-10-02,10:00,,1020,89.7,,,62,,7,,,,292,2.2,3.6,264
2018-10-02,11:00,,1020,86.4,,,64,,7,,,,326,2.8,4.1,263
2018-10-02,12:00,,1020,85.2,,,64,,8,,,,257,2.8,4.7,263
2018-10-02,13:00,,1020,87.9,,,63,,7,,,,113,2.4,5.0,262
2018-10-02,14:00,,1019,92.9,,,62,,8,,,,139,2.2,5.1,259
2018-10-02,15:00,,1018,93.2,,,63,,6,,,,123,2.4,5.4,258
2018-10-02,16:00,,1018,94.3,,,63,,7,,,,67,2.4,6.6,255
2018-10-02,17:00,,1018,94.8,,,63,,5,,,,16,2.5,7.3,258
2018-10-02,18:00,,1018,95.1,,,59,,5,,,,0,2.7,6.3,264
2018-10-02,19:00,,1018,96.0,,,55,,6,,,,0,3.0,6.3,259
2018-10-02,20:00,,1018,96.9,,,52,,5,,,,0,3.3,5.5,266
2018-10-02,21:00,,1018,97.7,,,51,,5,,,,0,3.6,5.5,264
2018-10-02,22:00,,1018,98.6,,,48,,2,,,,0,3.9,5.1,266
2018-10-02,23:00,,1018,98.7,,,46,,3,,,,0,4.2,4.7,269
2018-10-03,00:00,,1017,98.7,,,45,,5,,,,0,4.6,5.4,271
2018-10-03,01:00,,1017,96.6,,,51,,7,,,,0,4.8,6.8,268
2018-10-03,02:00,,1017,95.7,,,54,,8,,,,0,5.1,5.7,273
2018-10-03,03:00,,1017,95.4,,,53,,7,,,,0,5.5,5.6,281
2018-10-03,04:00,,1017,95.6,,,52,,7,,,,0,5.7,4.4,288
2018-10-03,05:00,,1017,96.4,,,49,,10,,,,0,5.8,3.9,289
2018-10-03,06:00,,1018,95.0,,,51,,10,,,,0,5.9,3.7,297
2018-10-03,07:00,,1018,93.4,,,57,,11,,,,7,5.3,2.9,313
2018-10-03,08:00,,1019,88.8,,,64,,11,,,,106,4.8,2.5,316
2018-10-03,09:00,,1020,85.1,,,65,,9,,,,210,5.5,3.0,307
2018-10-03,10:00,,1020,80.8,,,68,,9,,,,128,5.6,3.5,295
2018-10-03,11:00,,1021,71.5,,,73,,10,,,,187,6.4,3.7,297
2018-10-03,12:00,,1021,66.2,,,75,,11,,,,412,7.7,3.9,304
2018-10-03,13:00,,1021,61.3,,,78,,11,,,,456,8.4,4.2,310
2018-10-03,14:00,,1020,59.6,,,77,,10,,,,419,9.2,3.4,319
2018-10-03,15:00,,1022,60.9,,,78,,11,,,,264,8.4,3.0,320
2018-10-03,16:00,,1022,59.0,,,79,,11,,,,221,8.4,2.3,331
2018-10-03,17:00,,1023,60.1,,,78,,9,,,,91,7.7,3.0,307
2018-10-03,18:00,,1024,66.2,,,74,,8,,,,8,6.6,1.9,312
2018-10-03,19:00,,1025,72.6,,,70,,9,,,,0,5.3,1.3,305
2018-10-03,20:00,,1026,75.4,,,68,,10,,,,0,4.8,1.4,293
2018-10-03,21:00,,1026,75.4,,,67,,9,,,,0,5.0,1.5,291
2018-10-03,22:00,,1027,77.1,,,65,,9,,,,0,4.9,1.4,289
2018-10-03,23:00,,1027,80.3,,,63,,10,,,,0,4.1,1.1,288
2018-10-04,00:00,,1028,84.2,,,59,,9,,,,0,3.2,1.0,294
2018-10-04,01:00,,1028,88.6,,,53,,10,,,,0,2.0,1.1,296
2018-10-04,02:00,,1029,92.4,,,49,,8,,,,0,1.2,1.4,284
2018-10-04,03:00,,1029,93.2,,,50,,8,,,,0,1.1,1.2,294
2018-10-04,04:00,,1029,94.4,,,46,,7,,,,0,0.6,1.1,291
2018-10-04,05:00,,1029,95.7,,,43,,8,,,,0,0.4,1.1,282
2018-10-04,06:00,,1029,96.5,,,41,,7,,,,0,0.3,1.2,263
2018-10-04,07:00,,1029,97.0,,,41,,6,,,,21,0.9,0.9,261
2018-10-04,08:00,,1028,92.7,,,48,,8,,,,190,3.1,1.4,264
2018-10-04,09:00,,1028,79.9,,,63,,15,,,,330,6.2,2.8,277
2018-10-04,10:00,,1027,71.8,,,71,,17,,,,494,7.9,2.8,277
2018-10-04,11:00,,1027,67.1,,,74,,17,,,,534,9.2,2.6,271
2018-10-04,12:00,,1027,64.6,,,71,,13,,,,529,10.4,2.0,298
2018-10-04,13:00,,1026,64.1,,,70,,11,,,,520,11.0,2.1,289
2018-10-04,14:00,,1026,63.9,,,69,,10,,,,321,11.6,1.5,307
2018-10-04,15:00,,1026,65.3,,,68,,6,,,,205,11.3,0.9,354
2018-10-04,16:00,,1025,66.0,,,66,,8,,,,181,11.5,1.1,298
2018-10-04,17:00,,1025,69.3,,,63,,9,,,,82,11.1,0.9,295
2018-10-04,18:00,,1026,78.1,,,47,,9,,,,6,9.5,0.8,272
2018-10-04,19:00,,1027,87.5,,,35,,9,,,,0,6.6,1.1,238
2018-10-04,20:00,,1027,91.9,,,30,,9,,,,0,5.0,1.7,227
2018-10-04,21:00,,1028,92.4,,,45,,9,,,,0,4.7,2.3,217
2018-10-04,22:00,,1028,91.2,,,49,,11,,,,0,4.6,2.2,217
2018-10-04,23:00,,1027,89.5,,,56,,12,,,,0,5.3,2.4,219
2018-10-05,00:00,,1027,87.6,,,41,,11,,,,0,5.9,2.4,220
2018-10-05,01:00,,1027,84.5,,,46,,14,,,,0,6.2,2.1,217
2018-10-05,02:00,,1027,84.5,,,44,,13,,,,0,5.6,1.6,207
2018-10-05,03:00,,1026,82.4,,,58,,11,,,,0,5.1,1.7,199
2018-10-05,04:00,,1026,77.5,,,62,,11,,,,0,5.9,2.2,204
2018-10-05,05:00,,1025,78.3,,,68,,12,,,,0,6.0,2.6,196
2018-10-05,06:00,,1025,77.9,,,73,,13,,,,0,6.2,2.9,198
2018-10-05,07:00,,1025,78.0,,,70,,12,,,,28,6.4,2.2,202
2018-10-05,08:00,,1024,70.9,,,73,,12,,,,181,8.4,2.6,202
2018-10-05,09:00,,1023,64.5,,,78,,12,,,,347,10.5,3.6,206
2018-10-05,10:00,,1023,59.3,,,76,,13,,,,473,12.1,3.2,175
2018-10-05,11:00,,1022,53.6,,,78,,12,,,,556,13.6,3.1,179
2018-10-05,12:00,,1021,50.3,,,76,,10,,,,589,14.7,3.4,164
2018-10-05,13:00,,1020,46.1,,,76,,8,,,,580,15.7,3.0,194
