Datum Zeit,Freiberg PM10
,µg/m³
31-12-13,19
30-12-13,12
29-12-13,6
28-12-13,10
27-12-13,11
26-12-13,20
25-12-13,16
24-12-13,12
23-12-13,9
22-12-13,7
21-12-13,13
20-12-13,23
19-12-13,24
18-12-13,33
17-12-13,45
16-12-13,21
15-12-13,11
14-12-13,20
13-12-13,23
12-12-13,22
11-12-13,19
10-12-13,13
09-12-13,6
08-12-13,10
07-12-13,11
06-12-13,11
05-12-13,18
04-12-13,24
03-12-13,27
02-12-13,29
01-12-13,11

