Datum Zeit,Glauchau PM10
,µg/m³
31-12-13,67
30-12-13,15
29-12-13,5
28-12-13,7
27-12-13,9
26-12-13,19
25-12-13,14
24-12-13,8
23-12-13,6
22-12-13,8
21-12-13,11
20-12-13,21
19-12-13,25
18-12-13,37
17-12-13,34
16-12-13,18
15-12-13,12
14-12-13,12
13-12-13,14
12-12-13,24
11-12-13,14
10-12-13,15
09-12-13,8
08-12-13,8
07-12-13,9
06-12-13,12
05-12-13,13
04-12-13,24
03-12-13,49
02-12-13,26
01-12-13,10

