Datum Zeit,Brockau PM10
,µg/m³
31-12-13,11
30-12-13,5
29-12-13,4
28-12-13,7
27-12-13,5
26-12-13,14
25-12-13,11
24-12-13,7
23-12-13,5
22-12-13,8
21-12-13,10
20-12-13,22
19-12-13,22
18-12-13,23
17-12-13,12
16-12-13,10
15-12-13,11
14-12-13,10
13-12-13,4
12-12-13,4
11-12-13,5
10-12-13,10
09-12-13,7
08-12-13,7
07-12-13,6
06-12-13,7
05-12-13,11
04-12-13,18
03-12-13,15
02-12-13,21
01-12-13,7

