Datum Zeit,Dresden-Bergstraße PM10
,µg/m³
31-12-13,27
30-12-13,21
29-12-13,13
28-12-13,15
27-12-13,20
26-12-13,30
25-12-13,19
24-12-13,17
23-12-13,17
22-12-13,15
21-12-13,23
20-12-13,39
19-12-13,29
18-12-13,33
17-12-13,34
16-12-13,30
15-12-13,20
14-12-13,21
13-12-13,22
12-12-13,20
11-12-13,40
10-12-13,24
09-12-13,10
08-12-13,13
07-12-13,13
06-12-13,19
05-12-13,22
04-12-13,37
03-12-13,38
02-12-13,42
01-12-13,15

