Datum Zeit,Leipzig-West PM10
,µg/m³
31-12-13,27
30-12-13,10
29-12-13,4
28-12-13,6
27-12-13,10
26-12-13,19
25-12-13,11
24-12-13,7
23-12-13,5
22-12-13,8
21-12-13,13
20-12-13,20
19-12-13,21
18-12-13,24
17-12-13,25
16-12-13,10
15-12-13,13
14-12-13,16
13-12-13,10
12-12-13,9
11-12-13,13
10-12-13,27
09-12-13,9
08-12-13,10
07-12-13,11
06-12-13,9
05-12-13,12
04-12-13,26
03-12-13,22
02-12-13,23
01-12-13,13

