Datum Zeit,Chemnitz-Mitte PM10
,µg/m³
31-12-13,18
30-12-13,12
29-12-13,4
28-12-13,5
27-12-13,8
26-12-13,20
25-12-13,13
24-12-13,8
23-12-13,6
22-12-13,8
21-12-13,12
20-12-13,19
19-12-13,18
18-12-13,39
17-12-13,37
16-12-13,27
15-12-13,11
14-12-13,13
13-12-13,18
12-12-13,33
11-12-13,14
10-12-13,13
09-12-13,7
08-12-13,9
07-12-13,9
06-12-13,12
05-12-13,13
04-12-13,21
03-12-13,42
02-12-13,25
01-12-13,9

