Datum Zeit,Borna PM10
,µg/m³
31-12-13,28
30-12-13,14
29-12-13,5
28-12-13,7
27-12-13,11
26-12-13,21
25-12-13,13
24-12-13,9
23-12-13,9
22-12-13,9
21-12-13,15
20-12-13,26
19-12-13,24
18-12-13,30
17-12-13,28
16-12-13,19
15-12-13,13
14-12-13,14
13-12-13,12
12-12-13,23
11-12-13,14
10-12-13,29
09-12-13,13
08-12-13,10
07-12-13,14
06-12-13,15
05-12-13,17
04-12-13,30
03-12-13,36
02-12-13,26
01-12-13,15

