Datum Zeit,Radebeul-Wahnsdorf PM10
,µg/m³
31-12-13,24
30-12-13,10
29-12-13,9
28-12-13,12
27-12-13,11
26-12-13,19
25-12-13,15
24-12-13,15
23-12-13,6
22-12-13,9
21-12-13,15
20-12-13,27
19-12-13,24
18-12-13,27
17-12-13,30
16-12-13,21
15-12-13,10
14-12-13,17
13-12-13,15
12-12-13,10
11-12-13,14
10-12-13,13
09-12-13,6
08-12-13,9
07-12-13,10
06-12-13,10
05-12-13,13
04-12-13,29
03-12-13,28
02-12-13,20
01-12-13,12

