Datum Zeit,Zittau-Ost PM10
,µg/m³
31-12-13,24
30-12-13,18
29-12-13,19
28-12-13,15
27-12-13,12
26-12-13,21
25-12-13,14
24-12-13,16
23-12-13,11
22-12-13,18
21-12-13,27
20-12-13,33
19-12-13,22
18-12-13,22
17-12-13,26
16-12-13,20
15-12-13,18
14-12-13,14
13-12-13,6
12-12-13,8
11-12-13,15
10-12-13,10
09-12-13,6
08-12-13,13
07-12-13,10
06-12-13,10
05-12-13,11
04-12-13,34
03-12-13,23
02-12-13,24
01-12-13,8

