Datum Zeit,Collmberg PM10
,µg/m³
31-12-13,13
30-12-13,6
29-12-13,3
28-12-13,4
27-12-13,6
26-12-13,16
25-12-13,10
24-12-13,6
23-12-13,4
22-12-13,7
21-12-13,9
20-12-13,17
19-12-13,14
18-12-13,16
17-12-13,9
16-12-13,5
15-12-13,9
14-12-13,11
13-12-13,6
12-12-13,6
11-12-13,4
10-12-13,9
09-12-13,5
08-12-13,8
07-12-13,8
06-12-13,8
05-12-13,11
04-12-13,22
03-12-13,13
02-12-13,12
01-12-13,10

