Datum,Zeit,BEN,NO,NO2,O3,PM10,PM10_Pb,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,ng/m3,µg/m³,µg/m³
2012-12-01,01:00,,1,10,34,,,,3.4
2012-12-01,02:00,,1,10,36,,,,6.2
2012-12-01,03:00,,1,8,40,,,,6.4
2012-12-01,04:00,,1,7,42,,,,4.4
2012-12-01,05:00,,1,7,40,,,,2.2
2012-12-01,06:00,,1,6,40,,,,2.8
2012-12-01,07:00,,1,5,43,,,,2.3
2012-12-01,08:00,,1,4,46,,,,1.8
2012-12-01,09:00,,1,3,50,,,,2.6
2012-12-01,10:00,,1,2,54,,,,3.8
2012-12-01,11:00,,3,5,49,,,,17.3
2012-12-01,12:00,,7,10,46,,,,96.0
2012-12-01,13:00,,3,7,52,,,,25.6
2012-12-01,14:00,,5,9,47,,,,18.8
2012-12-01,15:00,,2,10,62,,,,13.1
2012-12-01,16:00,,1,12,57,,,,11.6
2012-12-01,17:00,,1,26,25,,,,31.4
2012-12-01,18:00,,1,27,21,,,,40.1
2012-12-01,19:00,,1,27,22,,,,41.1
2012-12-01,20:00,,1,16,34,,,,16.9
2012-12-01,21:00,,1,11,40,,,,11.5
2012-12-01,22:00,,1,24,27,,,,38.6
2012-12-01,23:00,,1,18,29,,,,27.3
2012-12-02,00:00,,2,36,13,,,,71.3
2012-12-02,01:00,,1,14,41,,,,15.8
2012-12-02,02:00,,1,38,12,,,,46.1
2012-12-02,03:00,,1,24,24,,,,31.7
2012-12-02,04:00,,1,24,22,,,,44.5
2012-12-02,05:00,,1,19,26,,,,34.8
2012-12-02,06:00,,1,8,42,,,,11.6
2012-12-02,07:00,,1,19,32,,,,23.7
2012-12-02,08:00,,1,23,20,,,,16.9
2012-12-02,09:00,,3,16,21,,,,8.9
2012-12-02,10:00,,8,16,24,,,,22.6
2012-12-02,11:00,,11,15,27,,,,9.3
2012-12-02,12:00,,6,10,39,,,,9.0
2012-12-02,13:00,,6,12,34,,,,18.6
2012-12-02,14:00,,6,14,28,,,,22.7
2012-12-02,15:00,,4,16,24,,,,14.8
2012-12-02,16:00,,2,17,24,,,,13.7
2012-12-02,17:00,,1,15,30,,,,9.6
2012-12-02,18:00,,1,13,32,,,,6.6
2012-12-02,19:00,,1,13,32,,,,6.0
2012-12-02,20:00,,1,11,35,,,,3.1
2012-12-02,21:00,,1,16,24,,,,6.6
2012-12-02,22:00,,1,11,32,,,,2.4
2012-12-02,23:00,,1,11,32,,,,1.4
2012-12-03,00:00,,1,12,28,,,,1.7
2012-12-03,01:00,,1,15,21,,,,2.8
2012-12-03,02:00,,1,17,16,,,,2.5
2012-12-03,03:00,,1,16,17,,,,1.9
