Datum Zeit,Collmberg PM2.5
,µg/m³
31-10-18,
30-10-18,
29-10-18,
28-10-18,
27-10-18,
26-10-18,
25-10-18,
24-10-18,
23-10-18,
22-10-18,
21-10-18,
20-10-18,
19-10-18,
18-10-18,34.52
17-10-18,33.39
16-10-18,21.80
15-10-18,14.66
14-10-18,18.48
13-10-18,20.37
12-10-18,
11-10-18,19.94
10-10-18,17.88
09-10-18,17.02
08-10-18,9.09
07-10-18,8.81
06-10-18,9.62
05-10-18,7.76
04-10-18,5.55
03-10-18,3.92
02-10-18,3.25
01-10-18,7.72

