Datum Zeit,Dresden-Nord PM10
,µg/m³
29-02-16,32
28-02-16,49
27-02-16,26
26-02-16,28
25-02-16,24
24-02-16,15
23-02-16,12
22-02-16,7
21-02-16,6
20-02-16,14
19-02-16,36
18-02-16,28
17-02-16,26
16-02-16,15
15-02-16,18
14-02-16,15
13-02-16,25
12-02-16,23
11-02-16,11
10-02-16,12
09-02-16,9
08-02-16,8
07-02-16,21
06-02-16,15
05-02-16,13
04-02-16,13
03-02-16,16
02-02-16,10
01-02-16,11

