Datum Zeit,Collmberg PM10
,µg/m³
29-02-16,31
28-02-16,46
27-02-16,22
26-02-16,17
25-02-16,14
24-02-16,6
23-02-16,5
22-02-16,2
21-02-16,2
20-02-16,10
19-02-16,30
18-02-16,16
17-02-16,23
16-02-16,9
15-02-16,11
14-02-16,15
13-02-16,21
12-02-16,13
11-02-16,7
10-02-16,
09-02-16,
08-02-16,3
07-02-16,12
06-02-16,6
05-02-16,9
04-02-16,6
03-02-16,7
02-02-16,2
01-02-16,4

